,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,175.0,-0.1,0.0,0.1,-0.7000000000000001,2.5,9.0,-5.1000000000000005,1.5,6.0,16
1,191.0,-0.1,0.0,0.1,-0.7000000000000001,2.5,9.0,-5.1000000000000005,1.5,6.0,16
2,212.0,0.1,0.0,0.5,-0.5,2.6,9.4,-5.0,4.2,7.500000000000001,16
3,224.0,0.2,0.1,0.4,-0.4,2.6,9.4,-3.4,9.100000000000001,8.2,16
4,241.0,0.1,0.1,0.1,-0.5,2.7,9.1,-0.4,11.5,8.4,16
5,258.0,0.0,0.1,-0.2,-0.6000000000000001,2.7,8.9,2.7,7.8,8.4,16
6,274.0,0.1,0.2,0.0,-0.6000000000000001,2.8000000000000003,9.0,5.500000000000001,4.4,7.8,16
7,291.0,0.2,0.30000000000000004,0.2,-0.4,2.9000000000000004,9.200000000000001,8.4,3.5,5.300000000000001,16
8,308.0,0.4,0.4,0.2,-0.2,3.1,9.3,11.2,7.6,1.1,16
9,324.0,0.4,0.30000000000000004,-0.1,-0.2,3.1,8.9,14.0,9.4,-3.0,16
10,341.0,0.30000000000000004,0.30000000000000004,-0.2,-0.4,3.1,8.8,16.3,6.500000000000001,-5.8,16
11,359.0,0.0,0.2,-0.2,-0.6000000000000001,3.1,8.8,16.3,3.2,-5.300000000000001,16
12,375.0,-0.2,0.1,0.0,-0.8,3.0,9.0,14.0,2.5,-1.9,16
13,394.0,-0.2,0.0,0.30000000000000004,-0.9,2.9000000000000004,9.200000000000001,10.1,4.0,4.0,16
14,409.0,-0.1,0.0,0.5,-0.7000000000000001,3.0,9.5,7.200000000000001,7.699999999999999,9.3,16
15,424.0,0.1,0.2,0.9,-0.6000000000000001,3.2,9.9,7.500000000000001,10.299999999999999,12.7,16
16,441.0,0.4,0.2,0.7000000000000001,-0.30000000000000004,3.2,9.8,8.899999999999999,13.900000000000002,13.8,16
17,458.0,0.4,0.1,0.5,-0.30000000000000004,3.1,9.4,8.100000000000001,15.700000000000001,12.4,16
18,476.0,0.2,-0.1,0.1,-0.5,2.9000000000000004,9.200000000000001,3.4,12.7,11.5,16
19,491.0,0.0,-0.30000000000000004,0.4,-0.7000000000000001,2.7,9.4,-4.4,4.2,12.9,16
20,508.0,0.1,-0.4,1.4000000000000001,-0.6000000000000001,2.6,10.3,-12.4,-2.0,16.0,16
21,525.0,0.2,-0.5,1.9000000000000001,-0.5,2.5,11.3,-16.1,0.9000000000000001,18.0,16
22,541.0,0.4,-0.6000000000000001,2.5,-0.30000000000000004,2.3000000000000003,11.8,-12.7,7.8,18.1,16
23,558.0,0.4,-0.7000000000000001,1.8,-0.30000000000000004,2.2,11.4,-4.4,15.399999999999999,17.6,16
24,575.0,0.30000000000000004,-0.8,1.0,-0.5,2.1,10.200000000000001,1.4,15.899999999999999,17.0,16
25,591.0,-0.1,-0.7000000000000001,-0.1,-0.8,2.1,9.4,0.6000000000000001,6.0,17.9,16
26,610.0,-0.1,-0.7000000000000001,0.1,-0.7000000000000001,2.1,9.5,-4.4,-6.600000000000001,19.6,16
27,632.0,0.1,-0.6000000000000001,1.2000000000000002,-0.5,2.1,10.4,-10.200000000000001,-14.700000000000001,20.599999999999998,16
28,695.0,1.0,-0.5,0.7000000000000001,0.6000000000000001,2.2,11.0,12.600000000000001,13.6,15.399999999999999,16
29,709.0,0.8,-0.5,-0.5,0.30000000000000004,2.3000000000000003,9.1,23.800000000000004,25.300000000000004,12.0,16
30,730.0,0.4,-0.5,-2.9000000000000004,-0.1,2.3000000000000003,7.0,28.0,25.6,7.500000000000001,16
31,741.0,0.2,-0.5,-3.7,-0.4,2.4000000000000004,5.5,22.3,12.600000000000001,3.2,16
32,758.0,-0.2,-0.4,-4.3,-0.7000000000000001,2.5,5.2,8.3,-12.7,0.6000000000000001,16
33,774.0,-0.1,-0.30000000000000004,-2.7,-0.6000000000000001,2.6,6.5,-6.1000000000000005,-36.8,-1.0,16
34,799.0,0.30000000000000004,-0.30000000000000004,0.0,-0.1,2.5,8.8,-13.200000000000003,-48.300000000000004,-4.1,16
35,808.0,0.5,-0.30000000000000004,1.2000000000000002,0.2,2.4000000000000004,10.700000000000001,-8.899999999999999,-43.70000000000001,-9.3,16
36,826.0,-0.1,-0.4,2.0,-0.2,2.3000000000000003,11.4,0.0,-33.1,-12.5,16
37,844.0,-0.5,-0.5,1.9000000000000001,-0.5,2.3000000000000003,11.3,8.2,-23.700000000000003,-12.4,16
38,857.0,-0.5,-0.5,1.8,-0.6000000000000001,2.3000000000000003,11.0,16.0,-14.0,-11.1,16
39,874.0,-0.8,-0.5,1.1,-0.9,2.3000000000000003,10.4,24.3,-10.0,-8.5,16
40,891.0,-1.2000000000000002,-0.7000000000000001,0.1,-1.2000000000000002,2.2,9.600000000000001,31.400000000000002,-7.699999999999999,-3.5,16
41,907.0,-1.8,-1.3,-0.7000000000000001,-1.7000000000000002,1.8,8.8,35.3,-7.1000000000000005,6.1000000000000005,16
42,924.0,-2.4000000000000004,-2.0,-0.9,-2.3000000000000003,1.3,8.3,35.1,-3.6000000000000005,25.6,16
43,941.0,-1.3,-0.4,-1.8,-1.3,2.7,7.5,32.1,-7.1000000000000005,36.300000000000004,16
