,ms,latitude,longitude,altitude,confInterval,heading,speed
0,-6295.0,51.752,-1.2577,150.79998779296875,18.43000030517578,,
1,-1064.0,51.75203382263087,-1.257623253722653,139.18156520488418,15.56131649017334,,
2,-5.0,51.75206989593074,-1.257739434422119,140.0956471904882,8.375386238098145,,
3,946.0,51.75209053791142,-1.2577716102027952,147.19976424563905,7.381506443023682,,
4,1995.0,51.75207744777771,-1.2577677488550325,146.30144029551633,8.958609580993652,,
5,2972.0,51.752029508967475,-1.2577386105548047,139.9125776048525,5.269569396972656,,
6,3974.0,51.75203910342627,-1.2577372719257365,140.23703669439024,4.478819847106934,,
7,5484.0,51.75205463834551,-1.257736528601393,141.1209120075277,4.745211601257324,,
8,6489.0,51.75205580718643,-1.257749949069583,141.61328381795758,4.75557804107666,,
9,7490.0,51.752053692431154,-1.2577633354136184,141.81507112595006,4.755311965942383,276.9910888671875,1.2728979587554932
10,8497.0,51.75205633843123,-1.2577885507416497,142.1149518282696,4.755045413970947,292.9620361328125,1.6566590070724487
11,9490.0,51.752062160550146,-1.2578179796187383,142.22085673957056,4.754778861999512,311.5282287597656,1.606499433517456
12,10483.0,51.75207310271565,-1.2578360770420283,142.28191183564672,4.754512786865234,325.35205078125,1.6819356679916382
13,11493.0,51.75208783418038,-1.2578480894348876,142.31151645290612,4.586298942565918,330.6356506347656,1.8259719610214233
14,12487.0,51.7521047306974,-1.2578587098169693,142.21368171788632,4.520603179931641,337.29498291015625,1.6550003290176392
15,13509.0,51.752121560779294,-1.2578663369147989,142.21741948704255,4.520317554473877,339.41741943359375,1.6538784503936768
16,14497.0,51.75213666579405,-1.2578746390411961,141.98072854784368,4.753447532653809,341.35015869140625,1.7090375423431396
17,15487.0,51.752151738652984,-1.2578818402317533,142.3461315790604,4.753180980682373,339.6340637207031,1.4705233573913574
18,16489.0,51.75216350786515,-1.2578877425382884,142.14008809584368,4.591135501861572,334.7706604003906,1.189885139465332
19,17483.0,51.75217523730767,-1.2578951914390009,142.13342096888195,4.62988805770874,330.9746398925781,1.680009365081787
20,18485.0,51.752190172108904,-1.2579070061726694,142.24021870045758,4.752382278442383,335.68072509765625,1.820176124572754
21,19502.0,51.752205365657815,-1.2579165476980123,142.32203216133453,4.752115726470947,339.4359130859375,1.8384649753570557
22,20492.0,51.75221938265141,-1.25792590063203,142.60722615484275,4.518319129943848,343.1271057128906,1.9036588668823242
