,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,105.0,0.1,0.0,0.0,0.2,7.1000000000000005,6.9,-0.5,-0.9000000000000001,-2.4000000000000004,16
1,118.0,-0.1,0.0,0.0,0.0,7.1000000000000005,6.9,-1.4,0.30000000000000004,-4.300000000000001,16
2,135.0,-0.2,-0.1,0.0,-0.1,7.0,6.9,-1.9,0.2,-4.5,16
3,152.0,-0.2,0.0,0.1,-0.2,7.1000000000000005,7.1000000000000005,-1.8000000000000003,-0.1,-3.2,16
4,168.0,-0.1,0.0,0.2,-0.1,7.1000000000000005,7.2,0.5,-1.0,-1.5,16
5,185.0,-0.1,0.0,0.1,-0.1,7.1000000000000005,7.1000000000000005,1.6,-1.6,-1.2000000000000002,16
6,202.0,-0.1,0.0,0.0,-0.1,7.1000000000000005,7.0,2.6,-0.9000000000000001,-0.1,16
7,218.0,0.0,0.0,0.0,0.0,7.2,7.0,2.5,-1.5,0.6000000000000001,16
8,235.0,0.0,0.0,-0.1,0.0,7.1000000000000005,6.9,2.4000000000000004,-1.6,1.1,16
9,252.0,0.1,0.0,-0.1,0.1,7.2,6.9,2.5,-1.3,1.7,16
10,269.0,0.1,0.0,-0.1,0.1,7.1000000000000005,6.800000000000001,3.3000000000000007,-2.1,1.1,16
11,285.0,0.0,0.0,-0.2,0.0,7.1000000000000005,6.800000000000001,2.7,-3.4,0.5,16
12,302.0,0.0,0.0,-0.1,0.0,7.2,6.800000000000001,1.6,-3.6000000000000005,0.8,16
13,318.0,0.1,-0.1,-0.1,0.2,7.1000000000000005,6.800000000000001,-0.5,-2.3,1.7,16
14,335.0,0.1,-0.1,0.0,0.2,7.0,6.9,-0.9000000000000001,0.8,0.9000000000000001,16
15,352.0,0.0,-0.1,0.0,0.1,7.0,6.9,0.2,0.8,0.2,16
16,368.0,-0.2,-0.1,0.0,-0.1,7.1000000000000005,6.9,3.1,-2.5,-0.5,16
17,385.0,-0.2,0.0,-0.2,-0.1,7.1000000000000005,6.7,2.1,-6.1000000000000005,0.9000000000000001,16
18,402.0,-0.1,-0.1,-0.2,0.0,7.1000000000000005,6.7,0.5,-6.1000000000000005,1.7,16
19,418.0,0.0,-0.1,-0.1,0.1,7.1000000000000005,6.800000000000001,-2.8,-3.9,0.9000000000000001,16
20,435.0,0.0,0.0,0.1,0.1,7.1000000000000005,6.9,-4.1,-2.2,0.6000000000000001,16
21,452.0,0.1,0.0,0.1,0.2,7.1000000000000005,7.0,-3.4,-0.5,0.9000000000000001,16
22,468.0,0.0,0.0,0.1,0.1,7.1000000000000005,7.0,-2.7,-0.5,0.8,16
23,485.0,-0.1,0.0,0.0,0.0,7.1000000000000005,6.9,-0.30000000000000004,-0.9000000000000001,0.8,16
24,502.0,0.0,0.1,-0.2,0.1,7.2,6.7,1.9,-1.4,2.1,16
25,518.0,0.1,0.2,-0.30000000000000004,0.2,7.300000000000001,6.6000000000000005,2.4000000000000004,-1.9,2.7,16
26,535.0,0.2,0.30000000000000004,-0.4,0.4,7.4,6.5,2.0,-3.4,1.4,16
27,552.0,0.2,0.4,-0.30000000000000004,0.4,7.5,6.6000000000000005,-1.2000000000000002,-4.2,0.0,16
28,568.0,0.2,0.4,-0.2,0.4,7.6000000000000005,6.7,-2.9,-5.2,0.1,16
29,585.0,0.4,0.30000000000000004,0.0,0.6000000000000001,7.4,6.9,-4.1,-4.6,1.3,16
30,602.0,0.7000000000000001,0.2,0.2,0.9,7.4,7.0,-2.2,-2.7,0.0,16
31,618.0,0.8,0.2,0.1,1.0,7.300000000000001,6.800000000000001,-0.30000000000000004,-1.3,-1.4,16
32,635.0,0.7000000000000001,0.1,-0.2,1.0,7.300000000000001,6.6000000000000005,3.7000000000000006,2.9,-4.5,16
33,652.0,0.4,0.2,-0.6000000000000001,0.7000000000000001,7.300000000000001,6.2,5.4,4.300000000000001,-5.6,16
34,668.0,0.30000000000000004,0.1,-0.9,0.5,7.300000000000001,5.9,5.300000000000001,1.3,-5.0,16
35,685.0,0.2,0.0,-1.1,0.5,7.300000000000001,5.7,4.6,-1.6,-4.800000000000001,16
36,702.0,0.1,0.0,-1.2000000000000002,0.30000000000000004,7.2,5.5,0.6000000000000001,-5.4,-4.5,16
37,718.0,-0.1,0.0,-1.1,0.1,7.300000000000001,5.6000000000000005,-5.1000000000000005,-7.500000000000001,-3.1,16
38,735.0,-0.2,0.0,-1.0,0.1,7.2,5.7,-7.699999999999999,-7.8,-1.8000000000000003,16
39,752.0,-0.2,0.1,-0.7000000000000001,0.0,7.300000000000001,6.0,-11.5,-10.200000000000001,1.1,16
40,768.0,-0.1,0.2,-0.30000000000000004,0.1,7.300000000000001,6.4,-12.4,-12.8,3.8,16
41,785.0,-0.1,0.1,-0.2,0.2,7.300000000000001,6.5,-12.0,-13.5,4.300000000000001,16
42,802.0,0.0,0.2,-0.1,0.4,7.300000000000001,6.7,-11.3,-12.0,3.9,16
43,818.0,-0.2,0.2,0.2,0.2,7.300000000000001,6.9,-11.4,-9.5,3.5,16
44,835.0,-0.2,0.2,0.2,0.2,7.300000000000001,7.0,-11.2,-6.600000000000001,5.300000000000001,16
45,852.0,-0.2,0.2,0.30000000000000004,0.30000000000000004,7.300000000000001,7.2,-10.5,-5.9,6.0,16
46,868.0,-0.1,0.30000000000000004,0.4,0.4,7.4,7.2,-7.500000000000001,-6.600000000000001,5.8,16
