,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,105.0,0.30000000000000004,0.9,-0.8,-1.9000000000000001,4.3,8.1,-3.7000000000000006,-12.600000000000001,-24.400000000000002,16
1,118.0,0.6000000000000001,1.0,-1.2000000000000002,-1.6,4.3,7.7,9.2,-25.300000000000004,-20.3,16
2,134.0,0.6000000000000001,0.9,-1.0,-1.6,4.3,7.9,9.700000000000001,-26.200000000000003,-23.900000000000006,16
3,151.0,0.4,0.8,-0.8,-1.7000000000000002,4.2,8.200000000000001,15.899999999999999,-19.6,-26.5,16
4,168.0,0.30000000000000004,0.9,-0.5,-1.8,4.4,8.4,19.6,-14.300000000000002,-26.400000000000006,16
5,184.0,0.2,0.9,-0.30000000000000004,-2.3000000000000003,4.7,8.700000000000001,23.6,-12.299999999999999,-26.400000000000006,16
6,201.0,-0.30000000000000004,1.2000000000000002,-0.30000000000000004,-2.4000000000000004,4.800000000000001,8.6,29.700000000000006,-12.100000000000001,-23.0,16
7,218.0,0.4,1.4000000000000001,-0.6000000000000001,-1.7000000000000002,5.0,8.3,31.5,-14.600000000000001,-17.200000000000003,16
8,239.0,0.6000000000000001,0.2,-0.30000000000000004,-1.4000000000000001,4.0,8.5,23.400000000000002,-15.000000000000002,-24.3,16
9,257.0,0.0,0.30000000000000004,1.1,-2.0,4.1000000000000005,10.0,13.700000000000001,-27.9,-29.200000000000003,16
10,269.0,-1.1,0.2,2.1,-3.1,4.0,10.9,13.100000000000001,-30.5,-29.200000000000003,16
11,284.0,-0.8,0.7000000000000001,1.7000000000000002,-2.7,4.5,10.5,25.0,-36.5,-16.8,16
12,305.0,0.0,-0.1,1.0,-1.8,3.8000000000000003,9.8,37.50000000000001,-21.6,-5.4,16
13,318.0,0.0,-0.2,1.0,-2.3000000000000003,3.7,9.600000000000001,41.800000000000004,-17.9,-5.4,16
14,336.0,-1.5,0.2,0.9,-3.3000000000000003,4.3,9.700000000000001,27.9,18.700000000000003,-19.700000000000003,16
15,352.0,-1.7000000000000002,-0.1,1.4000000000000001,-3.5,4.0,10.100000000000001,11.900000000000002,25.900000000000002,-24.599999999999998,16
16,369.0,-1.3,-0.9,2.9000000000000004,-3.3000000000000003,3.3000000000000003,11.600000000000001,-17.0,8.3,-20.1,16
17,384.0,-0.5,-1.8,4.6000000000000005,-2.5,2.3000000000000003,13.3,-27.099999999999998,-3.0,-17.200000000000003,16
18,401.0,-0.5,-1.7000000000000002,4.5,-2.1,2.2,13.5,-20.599999999999998,-9.5,-24.400000000000002,16
19,417.0,-0.2,-1.5,4.0,-2.2,2.4000000000000004,12.8,-1.6,-10.200000000000001,-37.50000000000001,16
20,434.0,-0.2,-1.3,2.5,-2.3000000000000003,2.6,11.3,25.6,4.1,-39.50000000000001,16
21,451.0,0.2,-1.4000000000000001,0.0,-1.9000000000000001,2.6,8.8,39.1,1.1,-44.2,16
22,467.0,0.5,-0.5,-0.6000000000000001,-1.7000000000000002,3.5,8.1,33.50000000000001,-10.200000000000001,-45.400000000000006,16
23,484.0,0.9,-1.2000000000000002,-0.7000000000000001,-1.3,2.9000000000000004,8.0,19.1,-21.0,-43.300000000000004,16
24,501.0,1.2000000000000002,-1.6,-0.4,-1.0,2.5,8.200000000000001,15.700000000000001,-30.200000000000003,-47.1,16
25,517.0,1.5,-1.6,-0.30000000000000004,-0.7000000000000001,2.5,8.4,15.899999999999999,-46.1,-55.60000000000001,16
26,534.0,0.6000000000000001,-1.3,-0.2,-1.5,2.8000000000000003,8.5,17.6,-35.9,-52.5,16
27,551.0,0.2,-1.1,-0.8,-1.8,2.9000000000000004,7.9,20.2,-25.900000000000002,-40.5,16
28,567.0,0.4,-1.1,-1.3,-1.7000000000000002,3.0,7.4,18.0,-23.099999999999998,-33.300000000000004,16
29,584.0,0.5,-1.1,-1.5,-1.5,3.0,7.2,13.5,-19.9,-26.1,16
30,601.0,1.3,-1.6,-1.2000000000000002,-0.7000000000000001,2.5,7.5,-2.6,-7.500000000000001,-9.0,16
31,617.0,1.5,-1.8,-0.8,-0.4,2.3000000000000003,7.9,-6.4,-8.5,-7.400000000000001,16
32,634.0,1.6,-1.8,-0.2,-0.4,2.2,8.5,-7.699999999999999,-11.000000000000002,-10.5,16
33,651.0,1.2000000000000002,-1.6,0.0,-1.3,2.6,8.9,-5.500000000000001,-6.9,-12.8,16
34,667.0,0.0,-1.2000000000000002,0.2,-2.0,2.9000000000000004,8.9,1.8000000000000003,1.7,-10.200000000000001,16
