,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,14644.0,1,,,9.360000000102445,-205.0,13795.0
1,17204.0,5,,,12.480000000214204,-205.0,16795.0
2,22323.0,10,,,16.430000000167638,-205.0,18795.0
3,24878.0,14,,,19.77363242721185,-205.0,21795.0
4,27441.0,19,,,23.81247690715827,-205.0,24795.0
5,29997.0,23,,,26.324532988248393,-205.0,26795.0
6,32557.0,28,,,30.132773845922202,-205.0,29795.0
7,35115.0,33,,,33.516192419221625,-205.0,31795.0
8,37676.0,37,,,41.80579851218499,-205.0,34795.0
9,40234.0,42,,,47.057880053529516,-205.0,36795.0
10,42793.0,46,,,51.628398567670956,-205.0,39795.0
11,45357.0,51,,,55.20347719104029,-205.0,41795.0
12,47911.0,55,,,59.192354881437495,-205.0,44795.0
13,50470.0,60,,,63.14029260142706,-205.0,47795.0
14,53029.0,65,,,66.26031337841414,-205.0,49795.0
15,55590.0,70,,,69.3926631831564,-205.0,52795.0
16,58147.0,74,,,73.31841232953593,-205.0,54795.0
17,60706.0,79,,,77.97432146314532,-205.0,57795.0
18,63267.0,84,,,82.32006201287732,-205.0,59795.0
19,65827.0,89,,,86.33933606627397,-205.0,62795.0
20,68380.0,93,,,89.63252772041596,-205.0,65795.0
21,70939.0,98,,,94.60144855710678,-205.0,67795.0
22,73498.0,103,,,98.41897796140984,-205.0,70795.0
23,76059.0,107,,,102.00921471533366,-205.0,72795.0
24,78619.0,112,,,106.61094447318465,-205.0,75795.0
25,81176.0,117,,,110.61332769389264,-205.0,77795.0
26,83740.0,122,,,114.42501216218807,-205.0,80795.0
27,86294.0,127,,,118.46998142264783,-205.0,82795.0
28,88856.0,131,,,121.90409536473453,-205.0,85795.0
29,91412.0,136,,,126.08789654797874,-205.0,88795.0
30,93974.0,141,,,130.34835430188105,-205.0,90795.0
31,96530.0,146,,,134.69989742408507,-205.0,93795.0
32,99092.0,150,,,138.05458868830465,-205.0,95795.0
33,101650.0,155,,,142.76677287532948,-205.0,98795.0
34,104209.0,160,,,148.08290674281307,-205.0,100795.0
35,106763.0,165,,,152.7525703473948,-205.0,103795.0
36,109323.0,169,,,157.18916659033857,-205.0,105795.0
37,111880.0,174,,,162.72264731302857,-205.0,108795.0
38,114442.0,179,,,166.22393694450147,-205.0,111795.0
39,117001.0,184,,,170.3864436096046,-205.0,113795.0
40,119559.0,189,,,175.51997805084102,-205.0,116795.0
41,122117.0,193,,,179.4186298660934,-205.0,118795.0
42,124676.0,198,,,184.47697909059934,-205.0,121795.0
43,127237.0,203,,,188.7814401318319,-205.0,123795.0
44,129796.0,208,,,193.37292967410758,-205.0,126795.0
45,132357.0,213,,,197.34966430743225,-205.0,128795.0
46,134913.0,217,,,201.3531736470759,-205.0,131795.0
47,137475.0,222,,,206.59075715066865,-205.0,134795.0
48,140031.0,225,,,210.0578893853817,-205.0,136795.0
49,142593.0,229,,,215.90328706149012,-205.0,139795.0
50,145148.0,229,,,215.90328706149012,-205.0,141795.0
51,147709.0,229,,,215.90328706149012,-205.0,144795.0
52,147709.0,229,,,215.90328706149012,-205.0,146795.0
53,150265.0,229,,,215.90328706149012,-205.0,149795.0
54,152836.0,229,,,215.90328706149012,-205.0,152795.0
55,155381.0,229,,,215.90328706149012,-205.0,154795.0
56,157943.0,237,,,222.0632870614063,-205.0,157795.0
57,160501.0,242,,,226.11328706145287,-205.0,159795.0
58,165620.0,246,,,229.35328706144355,-205.0,162795.0
59,168176.0,251,,,233.14440383156762,-205.0,164795.0
60,170740.0,256,,,236.70307555957697,-205.0,167795.0
61,173295.0,260,,,240.35387366474606,-205.0,169795.0
62,175856.0,265,,,244.95717813214287,-205.0,172795.0
63,178417.0,270,,,249.32633084687404,-205.0,175795.0
64,180976.0,275,,,253.79796317429282,-205.0,177795.0
65,183533.0,279,,,257.32014095340855,-205.0,180795.0
66,186093.0,284,,,261.6297531758901,-205.0,182795.0
67,188653.0,289,,,266.09065312636085,-205.0,185795.0
68,191209.0,293,,,269.5467311895918,-205.0,187795.0
69,193771.0,298,,,273.7582757123746,-205.0,190795.0
70,196327.0,303,,,277.8400988774374,-205.0,192795.0
71,198890.0,307,,,281.39895704132505,-205.0,195795.0
72,201443.0,312,,,285.684620041633,-205.0,198795.0
73,204004.0,317,,,289.4792715795338,-205.0,200795.0
74,206560.0,322,,,293.3537937705405,-205.0,203795.0
75,209123.0,326,,,296.50593489105813,-205.0,205795.0
76,211678.0,331,,,300.77627676166594,-205.0,208795.0
77,214240.0,336,,,304.79092743922956,-205.0,210795.0
78,216798.0,340,,,308.54034351557493,-205.0,213795.0
79,219357.0,345,,,313.13474112399854,-205.0,215795.0
80,221918.0,350,,,317.4531653353479,-205.0,218795.0
81,224475.0,354,,,320.86475510150194,-205.0,221795.0
82,227037.0,359,,,325.0454377674032,-205.0,223795.0
83,229594.0,364,,,329.3478735703975,-205.0,226795.0
84,232156.0,368,,,332.5311759128235,-205.0,228795.0
85,234711.0,373,,,336.994348204229,-205.0,231795.0
86,237273.0,378,,,341.06987536279485,-205.0,233795.0
87,239832.0,382,,,344.0383910140954,-205.0,236795.0
88,242389.0,387,,,348.431630034931,-205.0,239795.0
89,244947.0,391,,,351.40206277603284,-205.0,241795.0
90,247509.0,396,,,355.6899970504455,-205.0,244795.0
91,250062.0,400,,,359.40587364393286,-205.0,246795.0
92,252625.0,405,,,363.83860934106633,-205.0,249795.0
93,255181.0,410,,,368.15777666075155,-205.0,251795.0
94,257743.0,414,,,371.0986465413589,-205.0,254795.0
95,260298.0,419,,,375.53642247314565,-205.0,256795.0
96,262860.0,424,,,379.5320656427648,-205.0,259795.0
97,265416.0,428,,,382.8748767017387,-205.0,262795.0
98,267975.0,433,,,389.3426036501769,-205.0,264795.0
99,270540.0,438,,,394.86045000865124,-205.0,267795.0
100,273095.0,442,,,398.35539824096486,-205.0,269795.0
101,275659.0,447,,,402.67686401866376,-205.0,272795.0
102,278216.0,451,,,405.64540931303054,-205.0,274795.0
103,280773.0,452,,,405.98930477094837,-205.0,277795.0
