,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,0.0,0.0,0.0,0.0,-0.1,3.4000000000000004,8.5,3.8,6.1000000000000005,-4.300000000000001,16
1,17.0,0.0,0.0,0.0,-0.30000000000000004,3.3000000000000003,8.6,-3.3000000000000003,1.6,-2.1999999999999997,16
2,34.0,0.0,0.0,0.1,-0.2,3.4000000000000004,8.8,-9.600000000000001,-2.3000000000000003,-0.2,16
3,51.0,0.1,0.0,0.4,0.0,3.2,9.1,-12.700000000000001,-0.1,1.2000000000000002,16
4,70.0,0.2,-0.1,0.5,0.1,3.1,9.3,-10.2,3.1,0.2,16
5,85.0,0.1,-0.1,0.30000000000000004,-0.1,3.1,9.200000000000001,-6.4,4.6000000000000005,-3.0000000000000004,16
6,100.0,-0.1,0.1,0.2,-0.30000000000000004,3.3000000000000003,9.200000000000001,-4.5,6.6000000000000005,-5.1,16
7,118.0,-0.2,0.2,0.4,-0.5,3.5,9.600000000000001,-4.1000000000000005,7.2,-3.9,16
8,134.0,-0.2,0.2,0.6000000000000001,-0.5,3.4000000000000004,9.600000000000001,-1.6,3.8,-1.3,16
9,151.0,-0.1,0.1,0.1,-0.4,3.4000000000000004,9.3,-0.5,-3.6,-0.8,16
10,167.0,-0.1,0.2,-0.1,-0.4,3.5,9.0,-2.5,-6.2,-1.5000000000000002,16
11,184.0,-0.1,0.30000000000000004,-0.2,-0.4,3.6,8.9,-4.2,-3.6,-0.7,16
12,201.0,-0.1,0.30000000000000004,-0.2,-0.4,3.6,8.9,-4.800000000000001,0.5,0.9,16
13,218.0,0.0,0.2,-0.1,-0.30000000000000004,3.5,9.0,-4.800000000000001,4.7,1.7,16
14,234.0,-0.1,0.1,-0.1,-0.4,3.4000000000000004,8.9,-3.8,6.5,3.3000000000000003,16
15,251.0,-0.1,0.1,-0.30000000000000004,-0.5,3.4000000000000004,8.8,-5.2,6.1000000000000005,4.3999999999999995,16
16,268.0,-0.1,0.2,-0.1,-0.5,3.4000000000000004,9.200000000000001,-8.0,6.8,5.8,16
17,284.0,-0.1,0.0,0.5,-0.5,3.3000000000000003,9.600000000000001,-8.700000000000001,9.9,8.600000000000001,16
18,301.0,-0.2,-0.1,0.6000000000000001,-0.5,3.0,9.700000000000001,-6.000000000000001,6.1000000000000005,9.700000000000001,16
19,317.0,0.0,-0.2,0.4,-0.30000000000000004,3.1,9.5,-3.6,-1.0999999999999999,7.500000000000001,16
20,334.0,0.1,0.0,0.2,-0.30000000000000004,3.2,9.4,-3.0000000000000004,-2.7,5.7,16
21,351.0,0.0,0.1,0.2,-0.4,3.3000000000000003,9.3,-2.7,-2.3000000000000003,8.600000000000001,16
22,367.0,0.0,0.0,-0.1,-0.30000000000000004,3.2,9.0,-4.9,-5.7,10.700000000000001,16
