,ms,abs,alpha,beta,gamma
0,51.0,,0.5157357267968075,28.056703375610805,-0.07441838495771039
1,58.0,,0.6905202486998464,27.953082592286158,0.04595624195739854
2,74.0,,0.9612637473826873,27.791621755156232,0.21095028956565195
3,92.0,,1.2380546660655851,27.630799172328697,0.36018025890425526
4,109.0,,1.6049814271851202,27.44143947681727,0.5360232060371947
5,124.0,,1.8789745997700913,27.333950776294916,0.6395006207653559
6,142.0,,2.149305831997531,27.248349868650173,0.718554371576874
7,159.0,,2.4972690218089872,27.15786138834757,0.7781232836474178
8,175.0,,2.748983232188858,27.111390786302824,0.795630354652572
9,192.0,,2.989847231284372,27.080469345492798,0.7929745206110363
10,208.0,,3.286946026800186,27.057773229527275,0.7540568034385958
11,224.0,,3.4935266009554446,27.04785991684969,0.7021589119297472
12,242.0,,3.689946542726143,27.039768733781447,0.6350338878782659
13,259.0,,3.946213142569695,27.038819273759657,0.5334826228631945
14,275.0,,4.131054319860158,27.048487579879094,0.46136816965378197
15,292.0,,4.308329867823795,27.06719272464806,0.3943217432339418
16,309.0,,4.525762055008251,27.097650423282825,0.3181133806602432
17,325.0,,4.6764871679967275,27.11332882973436,0.26754107658642545
18,342.0,,4.821369771259337,27.12164713424128,0.21448228275605194
19,358.0,,5.004636167687009,27.101588736438504,0.14795348918082818
20,375.0,,5.138670320570274,27.052267994097402,0.0959643758325864
21,392.0,,5.264803379598199,27.006115650891505,0.06839043676412446
22,408.0,,5.428474642798665,26.974982520471915,0.05875942556908451
23,425.0,,5.547577498495705,26.984510184503304,0.0642573434666803
24,442.0,,5.658432521666531,27.009172242993507,0.06825813532835616
25,458.0,,5.791662057016719,27.012310887047224,0.05170940271792305
26,475.0,,5.89765892936672,26.972522600193884,0.02582080888055396
27,492.0,,6.019492476626522,26.931580507675104,-0.01634806835255148
28,508.0,,6.206032836201597,26.88010237996403,-0.10534558208020707
29,525.0,,6.343933767114186,26.859356669968882,-0.1913863516453033
30,542.0,,6.471619550910067,26.84786316165683,-0.2870086030547645
31,558.0,,6.633574063129084,26.840462683067877,-0.41622711141855717
32,575.0,,6.758682413734903,26.837412494068953,-0.5094109038008623
33,591.0,,6.892341129713962,26.845730851686973,-0.615328955685055
34,608.0,,7.082724802252667,26.88764484383911,-0.7637918411732166
35,625.0,,7.2343275905007705,26.95115712475446,-0.8826748028240952
36,642.0,,7.38976302940709,27.029511299854914,-1.0078844563348672
37,658.0,,7.591813897375662,27.11389276463058,-1.1731144819636796
38,675.0,,7.740216632528665,27.162636413572677,-1.2892799694182364
39,692.0,,7.897916871663015,27.214597881232425,-1.3998751308614032
40,708.0,,8.12001437620925,27.28641319244419,-1.516791846850241
41,725.0,,8.293206902022566,27.348914636441105,-1.586939775061027
42,742.0,,8.475045962998387,27.429642093947233,-1.6500609315016217
43,759.0,,8.719848554575075,27.545999159498166,-1.6925881673106735
44,775.0,,8.910156411573217,27.610987571183937,-1.6906972974053704
45,793.0,,9.126734953312972,27.661697584880688,-1.6792903056772321
46,808.0,,9.449051314497153,27.719776793718705,-1.6433134616900251
47,825.0,,9.72889413674859,27.7380877731234,-1.6018713432171137
48,842.0,,10.038514098777963,27.746820656416624,-1.5674431711241816
