,ms,abs,alpha,beta,gamma
0,22.0,,0.3258008808102281,8.449000992447543,-4.307982999451602
1,39.0,,0.3036597712207532,8.458829376772698,-4.229711019277757
2,55.0,,0.2602137806870357,8.502608227992623,-4.146620087038176
3,72.0,,0.1890030960529279,8.604302162142586,-3.9690714134246607
4,88.0,,0.1450189202402791,8.724027039526584,-3.765940978482027
5,106.0,,0.12100996446620149,8.941297078606066,-3.586101942851736
6,121.0,,0.10395181506506411,9.277982942012473,-3.4346737198297292
7,139.0,,0.06923378513939549,9.829544572425363,-3.277853506899514
8,155.0,,0.022102648614302316,10.225549263618642,-3.213116584022937
9,172.0,,359.9399033884231,10.642995233428701,-3.176706933052996
10,189.0,,359.88684482945996,10.857465859756708,-3.2042003603344087
11,205.0,,359.8474489649833,11.014812406012048,-3.285143159965096
12,222.0,,359.80923763781675,11.147221854612583,-3.386569525090496
13,239.0,,359.74190645679147,11.326166832760364,-3.5091902730475275
14,255.0,,359.68484337660334,11.484083508923359,-3.5981817084564254
15,272.0,,359.6245132448924,11.745768806954173,-3.6938464189675693
16,289.0,,359.58872515344905,11.986179319574365,-3.740725826837913
17,305.0,,359.5476267766693,12.251528525196678,-3.747897556579357
18,321.0,,359.4932808555956,12.504083727116102,-3.7159713374560637
19,339.0,,359.4185560019628,12.753370327569616,-3.6688213338609477
20,354.0,,359.3721373158287,12.871099968219513,-3.635775624161848
21,372.0,,359.32307770280045,13.002806494394935,-3.6099388308092584
22,389.0,,359.28109663604226,13.105770984232642,-3.5736236918708446
23,405.0,,359.23319724657784,13.210089588749549,-3.5394005524809
24,422.0,,359.16360015477125,13.34412708234276,-3.418829824647728
25,439.0,,359.13367770980636,13.44561469837821,-3.322450160628673
26,455.0,,359.12594523095316,13.56820495391857,-3.247713762867958
27,472.0,,359.11741544797366,13.764245019912556,-3.167019757059603
28,489.0,,359.0992539849843,13.923153774535214,-3.1001497006973175
29,505.0,,359.0777993185437,14.067391512972174,-3.0281425632024837
30,521.0,,359.07075007811625,14.205940036265277,-2.9506564227760963
31,539.0,,359.10376496306264,14.372212646210937,-2.8676604145995435
32,555.0,,359.14869997473477,14.49036518934753,-2.819381858571974
33,572.0,,359.20496936043077,14.624908251027183,-2.769589626459491
34,589.0,,359.2497235174916,14.679074345454072,-2.7437946605429264
35,605.0,,359.30485492132993,14.699547966798013,-2.7303674938230613
36,622.0,,359.38728260669876,14.712855451423325,-2.7487686347351445
37,639.0,,359.431451098838,14.73715256222216,-2.7725627589976622
38,655.0,,359.45488038705133,14.793242883881724,-2.783962437984939
39,672.0,,359.4957781630985,14.88242278399721,-2.7793146796314194
40,688.0,,359.54810298743763,14.949967446343681,-2.7822425966439215
41,705.0,,359.61580020097324,15.017176098434371,-2.811720356145766
42,722.0,,359.69236835822556,15.107118582751756,-2.867503590950754
43,739.0,,359.73380168457646,15.17151746224256,-2.8910568898753835
44,755.0,,359.7779354739397,15.224959974097981,-2.9052108761134194
45,772.0,,359.8527341906399,15.303581111139012,-2.9320776389834133
46,789.0,,359.9070731114362,15.385520598197486,-2.957307833418974
47,805.0,,359.9454938479954,15.495487678952287,-2.990906685496293
48,822.0,,359.96729539796365,15.67434113915829,-3.036666765383149
49,839.0,,359.97507776311346,15.81519853281338,-3.069601135377235
50,855.0,,359.9922496900384,15.937109206012819,-3.095584343216731
51,872.0,,0.03148030316176596,16.095805974160776,-3.140292736806017
52,889.0,,0.05585491398910683,16.222603997630692,-3.17807926845374
53,905.0,,0.07121259779589213,16.342659502310738,-3.2212649281444903
54,922.0,,0.08091156249087061,16.503316028526516,-3.297088574719561
55,939.0,,0.08473397222301297,16.61154171133913,-3.3425239286003876
56,955.0,,0.08831397634949886,16.694050125558626,-3.3878277189972774
57,972.0,,0.07685243135287641,16.809227037031974,-3.4207119090700893
