,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,1.0,0.047935105803236365,0.9674074005678296,0.28041210161745544,0.9844655759397893,-2.973897152599692,-8.65040023574829,-10.716095524697275,17.534615316513058,-11.741923343688782,0.01666666753590107
1,22.0,-0.2800488943282515,-0.24059534727483986,-0.2167366250425577,-1.0087066485531628,-1.6814768766656516,-9.88954923248291,-0.709591127636975,5.517357655870954,-0.4352785642948038,0.01666666753590107
2,38.0,-0.2700879837408662,-0.2389313595853746,-0.22617197738587855,-0.9855127469051629,-1.6814768766656516,-9.899724005016685,0.8872718821490982,5.807155752165425,-2.5829079650700186,0.01666666753590107
3,55.0,-0.2942231117617339,-0.19934812173768876,-0.31348610370159147,-0.9955385394223034,-1.649304791857302,-9.986963312530516,2.939197312604329,7.13314135687502,-3.7399072191940936,0.01666666753590107
4,72.0,-0.3002901567157358,-0.0721522130191326,-0.5107148951977492,-0.9714468121517449,-1.539321006963402,-10.18373676147461,5.856357873625258,11.54075548961169,-3.9390460802008698,0.01666666753590107
5,88.0,-0.2604208684682846,-0.014484744687378405,-0.6838590467512607,-0.8970769230831414,-1.5019116060234605,-10.356119281005858,10.09845347088407,14.246160976455183,-2.830888441614498,0.01666666753590107
6,105.0,0.005591024940088391,0.06146671448424458,-0.909669789609313,-0.6003456644253805,-1.4627066999688743,-10.57818148498535,18.513127000029304,10.450155279173659,-2.484345987469207,0.01666666753590107
7,121.0,-0.03322995983082801,0.1895939127035439,-0.8528647833257913,-0.6130648607449606,-1.391479200579226,-10.513836730846762,25.509433200845933,9.883612431862257,-2.6905361650203754,0.01666666753590107
8,139.0,-0.047551878639310596,0.12721519794091582,-0.5679810892522335,-0.6000463892178609,-1.5469525247551499,-10.21486138305664,27.962802999768666,5.356554512241344,-3.8872386684595,0.01666666753590107
9,155.0,-0.19588227225802837,-0.027953444200009107,-0.2626630944371223,-0.7368151590542867,-1.768865237261355,-9.898377851104735,24.19055611551503,3.012206698746476,-5.2090395016419935,0.01666666753590107
10,172.0,-0.23279979802779852,-0.06467676257193088,-0.05048574013411999,-0.7668923174099996,-1.8758561239495872,-9.673622170257568,16.81853145373975,-0.9699812041297214,-4.735193847311889,0.01666666753590107
11,189.0,-0.22108302021641282,-0.04028437185436487,0.03504617893993854,-0.7594104372220113,-1.8875280031733215,-9.580996493530273,11.831531156731119,-4.26515218146266,-3.551233061769423,0.01666666753590107
12,205.0,-0.20958726474456488,0.0033659693017601966,-0.030530162820219992,-0.7612061249997466,-1.8703196787409484,-9.64070189743042,9.097735988602468,-7.052582263822482,-2.9206635942914994,0.01666666753590107
13,221.0,-0.2312901241172105,0.021566227380931377,-0.09288169731497764,-0.7996629526333883,-1.874359894042462,-9.69771382446289,8.447742743785497,-7.152469511565687,-3.2647315989665415,0.01666666753590107
14,239.0,-0.305522431346029,0.029759909100085497,-0.1183329494357109,-0.8940842806058004,-1.8962069841913878,-9.715969612121581,9.38544063191633,-6.600381905858971,-4.236453861004382,0.01666666753590107
15,255.0,-0.28825810241010036,0.042638095373660326,-0.07835515931248664,-0.8913908037381246,-1.909823860003054,-9.669732177081704,11.153415461780266,-6.444320621060642,-4.388862275257223,0.01666666753590107
