,ms,distance
327,249614.0,327.0
328,250295.0,328.0
329,251061.0,329.0
330,251823.0,330.0
331,252545.0,331.0
332,253397.0,332.0
333,254208.0,333.0
334,254927.0,334.0
335,255692.0,335.0
336,256369.0,336.0
337,257001.0,337.0
338,257811.0,338.0
339,258662.0,339.0
340,259381.0,340.0
341,260103.0,341.0
342,260867.0,342.0
343,261587.0,343.0
344,262348.0,344.0
345,263118.0,345.0
346,263924.0,346.0
347,264643.0,347.0
348,265409.0,348.0
349,266173.0,349.0
350,266938.0,350.0
351,267662.0,351.0
352,268427.0,352.0
353,269102.0,353.0
354,269915.0,354.0
355,270681.0,355.0
356,271532.0,356.0
357,272295.0,357.0
358,273063.0,358.0
359,273787.0,359.0
360,274682.0,360.0
361,275357.0,361.0
362,276127.0,362.0
363,276889.0,363.0
364,277608.0,364.0
365,278287.0,365.0
366,279137.0,366.0
367,279767.0,367.0
368,280575.0,368.0
369,281296.0,369.0
370,282014.0,370.0
371,282770.0,371.0
372,283591.0,372.0
373,284491.0,373.0
374,285257.0,374.0
375,286067.0,375.0
376,286786.0,376.0
377,287507.0,377.0
378,288271.0,378.0
379,289037.0,379.0
380,289851.0,380.0
381,290747.0,381.0
382,291467.0,382.0
383,292367.0,383.0
384,293089.0,384.0
385,293675.0,385.0
386,294482.0,386.0
387,295247.0,387.0
388,296057.0,388.0
389,296778.0,389.0
390,297591.0,390.0
391,298397.0,391.0
392,299117.0,392.0
393,299927.0,393.0
394,300665.0,394.0
395,301502.0,395.0
396,302223.0,396.0
397,302898.0,397.0
398,303708.0,398.0
399,304473.0,399.0
400,305192.0,400.0
401,305959.0,401.0
402,306767.0,402.0
403,307489.0,403.0
404,308253.0,404.0
405,309021.0,405.0
406,309697.0,406.0
407,310413.0,407.0
408,311267.0,408.0
409,311986.0,409.0
410,312711.0,410.0
411,313477.0,411.0
412,314237.0,412.0
413,314998.0,413.0
414,315721.0,414.0
415,316667.0,415.0
416,317343.0,416.0
417,318016.0,417.0
418,318786.0,418.0
419,319592.0,419.0
420,320402.0,420.0
421,321172.0,421.0
422,321978.0,422.0
423,322746.0,423.0
424,323554.0,424.0
425,324362.0,425.0
426,325351.0,426.0
427,326072.0,427.0
428,326838.0,428.0
429,327648.0,429.0
430,328457.0,430.0
431,329308.0,431.0
432,330163.0,432.0
433,330993.0,433.0
434,331782.0,434.0
435,332549.0,435.0
436,333358.0,436.0
437,334172.0,437.0
438,334847.0,438.0
439,335657.0,439.0
440,336467.0,440.0
441,337277.0,441.0
442,338042.0,442.0
443,338807.0,443.0
444,339573.0,444.0
445,340331.0,445.0
446,341148.0,446.0
447,341868.0,447.0
448,342676.0,448.0
449,343442.0,449.0
450,344179.0,450.0
451,344930.0,451.0
452,345827.0,452.0
453,346457.0,453.0
454,347268.0,454.0
455,347946.0,455.0
456,348798.0,456.0
457,349562.0,457.0
458,350192.0,458.0
459,351002.0,459.0
460,351841.0,460.0
461,352937.0,461.0
462,357933.0,461.0
