,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,150.0,0.0,0.0,0.1,0.9,4.3,8.9,2.4000000000000004,0.9000000000000001,-0.9000000000000001,16
1,158.0,0.0,0.0,0.0,1.0,4.3,8.8,2.2,-1.3,-0.5,16
2,168.0,0.0,0.0,0.0,1.0,4.3,8.8,2.2,-1.3,-0.5,16
3,184.0,0.0,0.0,0.0,1.0,4.3,8.8,1.5,-3.3000000000000007,-0.4,16
4,200.0,0.0,0.0,0.0,1.0,4.3,8.8,1.5,-3.3000000000000007,-0.4,16
5,217.0,0.1,0.0,-0.1,1.1,4.3,8.8,2.1,-5.2,-0.4,16
6,234.0,0.1,0.0,-0.2,1.1,4.3,8.6,2.8,-3.8,-0.4,16
7,251.0,0.0,-0.1,-0.2,1.1,4.3,8.6,1.5,-2.1,-0.6000000000000001,16
8,269.0,0.1,0.0,-0.1,1.1,4.3,8.8,0.30000000000000004,1.2000000000000002,-0.8,16
9,284.0,0.0,0.0,0.0,1.1,4.3,8.9,0.30000000000000004,1.2000000000000002,-0.8,16
10,301.0,0.0,0.0,0.30000000000000004,1.1,4.3,9.1,-0.30000000000000004,-1.3,-1.6,16
11,318.0,0.1,0.0,0.1,1.1,4.3,9.0,-0.30000000000000004,-4.5,-2.3,16
12,336.0,0.1,0.0,0.0,1.2000000000000002,4.3,8.8,-2.4000000000000004,-5.8,-3.9,16
13,350.0,0.1,0.0,0.0,1.2000000000000002,4.3,8.8,-2.4000000000000004,-5.8,-3.9,16
14,367.0,0.1,0.0,0.1,1.2000000000000002,4.3,8.8,-1.6,-5.0,-4.300000000000001,16
15,384.0,0.0,0.1,0.0,1.1,4.4,8.8,2.2,-2.2,-4.4,16
16,400.0,0.0,0.1,0.0,1.1,4.4,8.8,2.2,-2.2,-4.4,16
17,417.0,-0.1,0.1,0.0,1.1,4.4,8.8,2.9,-2.4000000000000004,-3.6000000000000005,16
18,435.0,0.0,0.1,-0.1,1.1,4.4,8.6,0.4,-7.500000000000001,-2.3,16
19,451.0,0.0,0.0,-0.1,1.1,4.4,8.6,0.4,-7.500000000000001,-2.3,16
20,467.0,0.0,0.0,-0.2,1.2000000000000002,4.3,8.6,-1.7,-7.9,-1.8000000000000003,16
21,484.0,0.1,-0.1,-0.2,1.2000000000000002,4.2,8.6,-1.4,-4.7,-1.9,16
22,501.0,0.0,-0.1,-0.2,1.2000000000000002,4.2,8.6,-1.4,-4.7,-1.9,16
23,517.0,0.0,-0.1,-0.2,1.2000000000000002,4.2,8.6,0.0,-2.4000000000000004,-2.1,16
24,534.0,0.0,-0.1,-0.1,1.1,4.2,8.6,1.3,0.7,-2.6,16
25,550.0,0.0,-0.1,-0.1,1.1,4.2,8.6,1.3,0.7,-2.6,16
26,567.0,0.0,-0.1,0.1,1.1,4.2,8.8,1.0,0.8,-3.0,16
27,584.0,-0.1,-0.1,0.0,1.1,4.2,8.8,1.0,-0.9000000000000001,-3.8,16
28,600.0,-0.1,-0.1,0.0,1.1,4.2,8.8,-0.2,-2.0,-4.6,16
29,617.0,-0.1,0.0,0.0,1.1,4.3,8.8,-1.0,-3.0,-5.0,16
30,634.0,-0.1,0.0,0.0,1.1,4.3,8.700000000000001,-0.9000000000000001,-3.2,-4.9,16
31,650.0,-0.1,0.0,0.0,1.1,4.3,8.700000000000001,-0.1,-2.5,-4.6,16
32,667.0,0.0,0.1,-0.1,1.1,4.4,8.6,0.0,-1.3,-4.4,16
33,684.0,0.0,0.1,0.0,1.1,4.4,8.700000000000001,-0.5,0.7,-4.1,16
34,700.0,-0.1,0.1,0.1,1.1,4.4,8.8,-0.5,0.9000000000000001,-3.8,16
35,717.0,-0.1,0.1,0.0,1.1,4.4,8.8,0.6000000000000001,-1.1,-4.0,16
36,734.0,0.0,0.1,-0.1,1.1,4.4,8.6,-1.0,-1.0,-3.9,16
37,751.0,0.0,0.1,-0.1,1.1,4.4,8.6,-2.8,-1.3,-4.0,16
38,767.0,0.0,0.1,0.0,1.2000000000000002,4.4,8.700000000000001,-4.4,-1.7,-3.6000000000000005,16
39,784.0,0.1,-0.1,0.2,1.2000000000000002,4.3,8.9,-5.1000000000000005,-1.2000000000000002,-3.4,16
40,800.0,0.1,-0.2,0.30000000000000004,1.3,4.1000000000000005,9.1,-2.1,-2.7,-6.1000000000000005,16
41,817.0,0.2,-0.2,0.30000000000000004,1.3,4.1000000000000005,9.1,-2.1,-2.7,-6.1000000000000005,16
42,834.0,0.1,-0.1,0.0,1.3,4.2,8.9,-0.4,-4.800000000000001,-7.8,16
43,850.0,0.2,-0.1,-0.1,1.3,4.3,8.6,-0.8,-5.4,-8.8,16
44,867.0,0.1,0.0,-0.2,1.3,4.3,8.6,-1.8000000000000003,-3.8,-9.3,16
45,884.0,0.1,0.0,-0.1,1.3,4.3,8.700000000000001,-1.2000000000000002,-3.0,-9.0,16
46,900.0,0.1,0.1,-0.2,1.3,4.4,8.5,0.2,-3.4,-8.8,16
47,917.0,0.2,0.1,-0.30000000000000004,1.3,4.4,8.5,0.2,-3.4,-8.8,16
48,934.0,0.2,0.1,-0.30000000000000004,1.4000000000000001,4.4,8.4,-1.2000000000000002,-3.8,-8.700000000000001,16
49,950.0,0.2,0.1,-0.4,1.4000000000000001,4.3,8.3,-5.7,-4.6,-8.899999999999999,16
50,967.0,0.2,0.1,-0.4,1.4000000000000001,4.3,8.3,-5.7,-4.6,-8.899999999999999,16
51,984.0,0.2,0.0,-0.30000000000000004,1.4000000000000001,4.3,8.4,-7.1000000000000005,-3.4,-9.0,16
52,1000.0,0.2,-0.1,-0.30000000000000004,1.5,4.1000000000000005,8.4,-7.400000000000001,-1.7,-11.900000000000002,16
53,1017.0,0.30000000000000004,-0.1,-0.30000000000000004,1.5,4.1000000000000005,8.4,-7.400000000000001,-1.7,-11.900000000000002,16
54,1034.0,0.30000000000000004,-0.1,-0.2,1.5,4.1000000000000005,8.4,-7.8,1.7,-14.100000000000001,16
55,1050.0,0.2,0.0,0.0,1.4000000000000001,4.2,8.6,-7.400000000000001,3.5,-16.200000000000003,16
56,1067.0,0.2,0.0,0.0,1.4000000000000001,4.2,8.700000000000001,-6.300000000000001,5.7,-17.5,16
57,1084.0,0.1,0.0,0.2,1.3,4.2,8.8,-5.1000000000000005,7.1000000000000005,-18.4,16
58,1100.0,0.2,-0.1,0.2,1.3,4.1000000000000005,8.9,-4.2,5.8,-19.6,16
59,1117.0,0.2,-0.1,0.1,1.3,4.1000000000000005,8.8,-4.300000000000001,2.4000000000000004,-21.200000000000003,16
60,1134.0,0.30000000000000004,0.0,-0.1,1.4000000000000001,4.1000000000000005,8.700000000000001,-6.2,-0.4,-21.900000000000002,16
61,1150.0,0.4,0.0,-0.1,1.4000000000000001,4.2,8.700000000000001,-8.100000000000001,-1.1,-22.1,16
62,1167.0,0.4,0.0,0.0,1.5,4.1000000000000005,8.700000000000001,-9.100000000000001,-0.4,-22.000000000000004,16
63,1184.0,0.4,-0.2,0.1,1.5,3.9000000000000004,8.9,-8.5,1.2000000000000002,-22.700000000000003,16
64,1200.0,0.30000000000000004,-0.30000000000000004,0.2,1.4000000000000001,3.8000000000000003,9.0,-7.0,1.5,-24.3,16
65,1217.0,0.2,-0.4,0.2,1.2000000000000002,3.7,9.0,-6.0,0.4,-26.1,16
66,1234.0,0.0,-0.4,0.2,1.0,3.6,9.0,-6.4,-1.4,-27.700000000000003,16
67,1250.0,-0.1,-0.30000000000000004,0.1,0.9,3.6,9.0,-6.9,-2.7,-29.400000000000002,16
68,1267.0,-0.30000000000000004,-0.2,0.30000000000000004,0.7000000000000001,3.7,9.1,-8.5,-0.4,-30.4,16
69,1284.0,-0.4,-0.2,0.5,0.5,3.7,9.3,-8.600000000000001,2.3,-30.799999999999997,16
70,1300.0,-0.6000000000000001,-0.30000000000000004,0.8,0.30000000000000004,3.7,9.700000000000001,-7.0,2.7,-30.5,16
71,1317.0,-0.6000000000000001,-0.4,0.9,0.1,3.5,9.700000000000001,0.0,-2.8,-32.8,16
72,1334.0,-0.6000000000000001,-0.4,0.8,0.1,3.5,9.700000000000001,0.0,-2.8,-32.8,16
73,1350.0,-0.6000000000000001,-0.1,0.4,0.0,3.8000000000000003,9.5,2.2,-5.500000000000001,-34.7,16
74,1367.0,-0.7000000000000001,0.30000000000000004,0.2,0.0,4.4,9.1,1.0,-7.200000000000001,-32.0,16
75,1384.0,-0.6000000000000001,0.4,0.1,0.0,4.4,9.1,1.0,-7.200000000000001,-32.0,16
76,1400.0,-0.5,0.5,-0.1,0.0,4.5,8.9,-1.3,-8.0,-29.300000000000004,16
77,1417.0,-0.4,0.5,-0.2,0.1,4.5,8.8,-5.6,-6.4,-23.800000000000004,16
78,1434.0,-0.4,0.5,-0.2,0.1,4.5,8.8,-5.6,-6.4,-23.800000000000004,16
79,1450.0,-0.4,0.5,0.0,0.1,4.4,8.9,-6.0,-4.4,-20.7,16
80,1467.0,-0.5,0.4,0.1,0.0,4.2,9.3,-6.0,-1.0,-15.399999999999999,16
81,1484.0,-0.5,0.30000000000000004,0.2,0.0,4.2,9.3,-6.0,-1.0,-15.399999999999999,16
82,1500.0,-0.5,0.2,0.4,0.0,4.2,9.4,-4.9,-1.9,-13.399999999999999,16
83,1517.0,-0.5,0.1,0.30000000000000004,-0.1,4.1000000000000005,9.4,-4.0,-3.9,-11.6,16
84,1534.0,-0.4,0.1,0.30000000000000004,0.0,4.0,9.3,-4.9,-7.0,-10.4,16
85,1550.0,-0.4,0.0,0.1,0.1,3.9000000000000004,9.200000000000001,-7.200000000000001,-11.6,-9.899999999999999,16
86,1567.0,-0.30000000000000004,0.0,-0.1,0.1,3.9000000000000004,9.0,-9.8,-16.6,-9.3,16
87,1584.0,-0.2,0.0,-0.30000000000000004,0.30000000000000004,3.8000000000000003,8.8,-11.700000000000001,-20.8,-8.700000000000001,16
88,1600.0,0.0,-0.1,-0.6000000000000001,0.5,3.7,8.5,-12.100000000000001,-21.300000000000004,-8.5,16
89,1617.0,0.0,-0.1,-0.8,0.6000000000000001,3.7,8.3,-11.900000000000002,-18.5,-8.700000000000001,16
90,1634.0,0.1,-0.1,-0.8,0.7000000000000001,3.6,8.200000000000001,-11.5,-13.700000000000001,-8.5,16
91,1650.0,0.1,-0.1,-0.9,0.7000000000000001,3.6,8.0,-12.8,-9.2,-8.3,16
92,1667.0,0.1,-0.2,-0.7000000000000001,0.7000000000000001,3.5,8.200000000000001,-15.399999999999999,-3.6000000000000005,-8.0,16
93,1684.0,0.0,-0.2,-0.5,0.7000000000000001,3.4000000000000004,8.5,-17.9,-0.6000000000000001,-8.8,16
94,1700.0,-0.1,-0.2,-0.1,0.5,3.4000000000000004,8.9,-19.200000000000003,1.3,-9.600000000000001,16
95,1717.0,-0.2,-0.2,0.30000000000000004,0.4,3.3000000000000003,9.200000000000001,-18.1,2.4000000000000004,-10.4,16
96,1734.0,-0.30000000000000004,-0.30000000000000004,0.6000000000000001,0.30000000000000004,3.2,9.600000000000001,-12.600000000000001,0.6000000000000001,-12.4,16
97,1750.0,-0.30000000000000004,-0.30000000000000004,0.6000000000000001,0.30000000000000004,3.2,9.600000000000001,-12.600000000000001,0.6000000000000001,-12.4,16
98,1767.0,-0.4,-0.2,0.5,0.2,3.2,9.600000000000001,-9.4,-2.1,-14.100000000000001,16
99,1784.0,-0.4,0.0,0.4,0.1,3.5,9.5,-4.1,-3.9,-14.5,16
100,1800.0,-0.4,0.2,0.4,0.1,3.5,9.5,-4.1,-3.9,-14.5,16
101,1817.0,-0.4,0.30000000000000004,0.30000000000000004,0.1,3.7,9.4,-2.5,-3.3000000000000007,-12.200000000000001,16
102,1834.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2,3.7,9.3,-2.6,-3.2,-7.8,16
103,1850.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2,3.7,9.3,-2.6,-3.2,-7.8,16
104,1867.0,-0.30000000000000004,0.30000000000000004,0.2,0.2,3.6,9.3,-3.5,-4.5,-6.699999999999999,16
105,1884.0,-0.30000000000000004,0.2,0.2,0.2,3.5,9.4,-3.9,-2.6,-3.9,16
106,1901.0,-0.30000000000000004,0.2,0.30000000000000004,0.2,3.5,9.4,-3.9,-2.6,-3.9,16
107,1918.0,-0.30000000000000004,0.1,0.4,0.2,3.5,9.5,-2.2,-2.0,-2.8,16
108,1939.0,-0.2,0.0,0.5,0.30000000000000004,3.4000000000000004,9.600000000000001,-0.6000000000000001,-2.6,-2.2,16
109,1951.0,-0.2,0.0,0.5,0.30000000000000004,3.4000000000000004,9.600000000000001,0.6000000000000001,-3.7000000000000006,-2.3,16
110,1967.0,-0.1,0.0,0.5,0.4,3.4000000000000004,9.600000000000001,1.5,-6.0,-2.8,16
111,1984.0,-0.1,0.0,0.2,0.4,3.4000000000000004,9.5,2.4000000000000004,-8.600000000000001,-3.4,16
112,2001.0,0.0,0.0,0.2,0.5,3.4000000000000004,9.4,3.0,-9.0,-3.9,16
113,2017.0,0.0,0.1,0.2,0.5,3.5,9.4,4.9,-9.5,-4.1,16
114,2039.0,0.0,0.30000000000000004,0.0,0.6000000000000001,3.7,9.3,6.699999999999999,-11.1,-3.9,16
115,2055.0,0.0,0.30000000000000004,0.1,0.7000000000000001,3.8000000000000003,9.200000000000001,7.699999999999999,-11.5,-1.8000000000000003,16
116,2070.0,0.1,0.30000000000000004,0.1,0.7000000000000001,3.8000000000000003,9.200000000000001,7.699999999999999,-11.5,-1.8000000000000003,16
