,ms,abs,alpha,beta,gamma
0,179.0,False,87.10000000000001,15.4,9.3
1,217.0,False,87.10000000000001,15.8,9.3
2,244.0,False,87.10000000000001,16.1,9.1
3,262.0,False,87.0,16.2,9.1
4,326.0,False,86.9,16.3,9.1
5,342.0,False,86.9,16.400000000000002,9.0
6,378.0,False,86.9,16.5,8.8
7,412.0,False,86.9,16.5,8.6
8,442.0,False,87.0,16.6,8.5
9,460.0,False,87.0,16.8,8.4
10,476.0,False,87.0,17.0,8.3
11,492.0,False,87.0,17.2,8.3
12,509.0,False,87.0,17.3,8.1
13,526.0,False,87.0,17.400000000000002,8.0
14,614.0,False,87.30000000000001,17.3,6.6000000000000005
15,626.0,False,87.30000000000001,17.3,6.4
16,644.0,False,87.4,17.400000000000002,5.9
17,662.0,False,87.30000000000001,17.7,5.9
18,675.0,False,87.30000000000001,17.900000000000002,5.9
19,693.0,False,87.2,18.1,5.9
20,709.0,False,87.2,18.5,5.800000000000001
21,742.0,False,87.10000000000001,18.900000000000002,5.300000000000001
22,759.0,False,87.2,18.7,5.1000000000000005
23,775.0,False,87.4,18.6,5.0
24,792.0,False,87.7,18.5,4.9
25,809.0,False,88.0,18.3,4.7
26,826.0,False,88.10000000000001,18.1,4.5
27,842.0,False,88.2,17.8,4.2
28,860.0,False,88.2,17.400000000000002,3.8000000000000003
29,875.0,False,88.0,16.8,3.6
30,892.0,False,87.9,16.5,3.5
31,909.0,False,87.80000000000001,15.8,3.6
32,926.0,False,87.60000000000001,15.200000000000001,3.8000000000000003
33,942.0,False,87.4,14.5,3.9000000000000004
34,959.0,False,87.4,14.200000000000001,4.0
35,975.0,False,87.4,13.700000000000001,4.1000000000000005
36,992.0,False,87.60000000000001,13.4,4.2
37,1015.0,False,88.0,13.4,4.2
38,1026.0,False,88.2,13.4,4.3
39,1042.0,False,88.30000000000001,13.4,4.2
40,1076.0,False,88.2,13.0,4.0
41,1094.0,False,88.10000000000001,12.8,3.9000000000000004
42,1109.0,False,87.9,12.100000000000001,3.5
43,1129.0,False,87.80000000000001,11.700000000000001,3.2
44,1143.0,False,87.80000000000001,11.600000000000001,3.1
45,1160.0,False,87.60000000000001,11.4,3.1
46,1177.0,False,87.4,11.3,3.2
47,1192.0,False,87.30000000000001,11.3,3.1
48,1209.0,False,87.30000000000001,11.200000000000001,3.0
49,1225.0,False,87.2,11.100000000000001,2.7
50,1242.0,False,87.2,11.100000000000001,2.6
51,1259.0,False,87.2,11.0,2.3000000000000003
52,1275.0,False,87.0,10.9,2.3000000000000003
53,1292.0,False,86.80000000000001,10.8,2.3000000000000003
54,1309.0,False,86.7,10.700000000000001,2.3000000000000003
55,1325.0,False,86.5,10.600000000000001,2.3000000000000003
56,1342.0,False,86.5,10.5,2.4000000000000004
57,1392.0,False,86.60000000000001,10.5,2.5
58,1410.0,False,86.60000000000001,10.600000000000001,2.4000000000000004
59,1442.0,False,86.7,10.9,2.3000000000000003
60,1459.0,False,86.7,11.0,2.2
61,1475.0,False,86.80000000000001,11.200000000000001,2.1
62,1492.0,False,86.9,11.5,2.0
63,1509.0,False,87.0,11.9,1.9000000000000001
64,1526.0,False,87.10000000000001,12.3,1.8
65,1560.0,False,87.2,12.600000000000001,1.5
