,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,1056.0,1,,,3.7948488499969244,-43.0,957.0
1,6171.0,5,,,6.2935147592797875,-43.0,2957.0
2,8727.0,10,,,9.377805490978062,-43.0,5957.0
3,11293.0,16,,,12.98525439761579,-43.0,7957.0
4,13846.0,21,,,16.264753403142095,-43.0,10957.0
5,16401.0,27,,,20.247002196498215,-43.0,12957.0
6,18966.0,32,,,23.565542857162654,-43.0,15957.0
7,21519.0,38,,,27.500941663980484,-43.0,17957.0
8,24074.0,44,,,31.483190457336605,-43.0,20957.0
9,26636.0,49,,,34.76268946286291,-43.0,23957.0
10,29215.0,55,,,38.69808826968074,-43.0,25957.0
11,31753.0,60,,,41.74333734624088,-43.0,28957.0
12,34319.0,66,,,46.12269347906113,-43.0,30957.0
13,36872.0,72,,,50.44602011796087,-43.0,33957.0
14,39430.0,77,,,54.2335300212726,-43.0,35957.0
15,41985.0,83,,,60.093431210145354,-43.0,38957.0
16,44543.0,88,,,63.59362700395286,-43.0,40957.0
17,47105.0,94,,,68.80725939199328,-43.0,43957.0
18,49665.0,99,,,71.84854495152831,-43.0,46957.0
19,52221.0,105,,,77.986707277596,-43.0,48957.0
20,54778.0,110,,,80.09495663829148,-43.0,51957.0
21,57335.0,116,,,82.67170585691929,-43.0,53957.0
22,59894.0,122,,,87.8370267348364,-43.0,56957.0
23,62457.0,127,,,91.7564388466999,-43.0,58957.0
24,65015.0,133,,,96.38858639542013,-43.0,61957.0
25,67565.0,138,,,100.4235794916749,-43.0,64957.0
26,70129.0,144,,,104.1893439302221,-43.0,66957.0
27,72687.0,150,,,107.18724936433136,-43.0,69957.0
28,75246.0,155,,,111.55873298924416,-43.0,71957.0
29,77804.0,161,,,116.28309057559818,-43.0,74957.0
30,80362.0,166,,,120.32781626842916,-43.0,76957.0
31,82921.0,172,,,126.58225958514959,-43.0,79957.0
32,85481.0,177,,,131.03483846224844,-43.0,81957.0
33,88036.0,183,,,136.16728994064033,-43.0,84957.0
34,90596.0,188,,,139.7796871419996,-43.0,87957.0
35,93148.0,194,,,144.4578088056296,-43.0,89957.0
36,95714.0,200,,,149.96718217339367,-43.0,92957.0
37,98269.0,205,,,151.9070184994489,-43.0,94957.0
38,100829.0,211,,,155.35803151875734,-43.0,97957.0
39,103388.0,216,,,158.17278702184558,-43.0,99957.0
40,105946.0,222,,,161.98712975997478,-43.0,102957.0
41,108501.0,227,,,165.6045248489827,-43.0,104957.0
42,111062.0,233,,,170.95969222858548,-43.0,107957.0
43,113622.0,238,,,174.04398296028376,-43.0,110957.0
44,116179.0,244,,,176.62073217891157,-43.0,112957.0
45,118738.0,249,,,178.76802319474518,-43.0,115957.0
46,121290.0,255,,,182.51602205913514,-43.0,117957.0
47,123862.0,260,,,185.56127113569528,-43.0,120957.0
48,126414.0,266,,,189.91831981483847,-43.0,122957.0
49,128974.0,272,,,193.9005686081946,-43.0,125957.0
50,131532.0,277,,,197.5801291828975,-43.0,127957.0
51,134087.0,283,,,201.7811257345602,-43.0,130957.0
52,136645.0,287,,,205.80258087906986,-43.0,133957.0
53,139204.0,293,,,211.2360812826082,-43.0,135957.0
54,141761.0,299,,,215.5432422524318,-43.0,138957.0
55,144320.0,305,,,219.65676143579185,-43.0,140957.0
56,146880.0,309,,,222.76057351194322,-43.0,143957.0
57,149438.0,315,,,227.08763637579978,-43.0,145957.0
58,151995.0,321,,,231.58198734000325,-43.0,148957.0
59,154549.0,327,,,235.33467357140034,-43.0,150957.0
60,157114.0,331,,,237.91748300474137,-43.0,153957.0
61,159669.0,337,,,243.48452391196042,-43.0,156957.0
62,162229.0,343,,,248.50660961307585,-43.0,158957.0
63,164787.0,347,,,251.36942730471492,-43.0,161957.0
64,167344.0,353,,,254.68131401855499,-43.0,163957.0
65,169905.0,359,,,259.146334647201,-43.0,166957.0
66,172460.0,365,,,263.33202013745904,-43.0,168957.0
67,175020.0,369,,,265.9765480812639,-43.0,171957.0
68,177582.0,375,,,270.20878579001874,-43.0,174957.0
69,180131.0,381,,,273.6684773834422,-43.0,176957.0
70,182695.0,385,,,276.461050122045,-43.0,179957.0
71,185248.0,391,,,281.67283857241273,-43.0,181957.0
72,187810.0,393,,,285.593970304355,-43.0,184957.0
73,190369.0,399,,,290.27292776852846,-43.0,186957.0
74,192928.0,403,,,293.2780593140051,-43.0,189957.0
75,195483.0,409,,,298.3623838108033,-43.0,191957.0
76,198045.0,415,,,303.631689960137,-43.0,194957.0
77,200603.0,420,,,307.8119820309803,-43.0,197957.0
78,203162.0,426,,,313.2798452945426,-43.0,199957.0
79,205720.0,432,,,318.534021647647,-43.0,202957.0
80,208277.0,436,,,320.7821800839156,-43.0,204957.0
81,210837.0,442,,,324.8449897952378,-43.0,207957.0
82,213394.0,448,,,329.2504957159981,-43.0,209957.0
83,215958.0,454,,,333.895100700669,-43.0,212957.0
84,218509.0,458,,,336.83280956186354,-43.0,214957.0
85,221069.0,464,,,341.15944828279316,-43.0,217957.0
86,223624.0,470,,,345.7684336602688,-43.0,220957.0
87,226186.0,476,,,351.15388549491763,-43.0,222957.0
88,228745.0,480,,,354.97979408409446,-43.0,225957.0
89,231303.0,486,,,360.3707187110558,-43.0,227957.0
90,233861.0,492,,,366.2462463956326,-43.0,230957.0
91,236419.0,496,,,368.7934269076213,-43.0,232957.0
92,238980.0,502,,,374.19957046955824,-43.0,235957.0
93,241534.0,508,,,378.35979740321636,-43.0,237957.0
94,244096.0,508,,,381.7963506653905,-43.0,240957.0
95,246670.0,512,,,385.61341305822134,-43.0,243957.0
96,249212.0,518,,,389.4197383131832,-43.0,245957.0
97,251767.0,524,,,394.51245371159166,-43.0,248957.0
98,254326.0,531,,,400.02153006382287,-43.0,250957.0
99,256892.0,535,,,401.98401074670255,-43.0,253957.0
100,259449.0,541,,,407.01968486234546,-43.0,255957.0
101,262003.0,547,,,411.33795041404665,-43.0,258957.0
102,264556.0,553,,,416.41688374988735,-43.0,260957.0
103,267126.0,558,,,421.30200424138457,-43.0,263957.0
104,269678.0,564,,,427.15118819568306,-43.0,266957.0
105,272237.0,568,,,431.66521171852946,-43.0,268957.0
106,274804.0,574,,,436.7777402587235,-43.0,271957.0
107,277353.0,578,,,439.26577943656594,-43.0,273957.0
108,279909.0,584,,,443.646235791035,-43.0,276957.0
109,282468.0,590,,,448.6149949291721,-43.0,278957.0
110,285025.0,596,,,452.61512535158545,-43.0,281957.0
111,287579.0,602,,,456.28491427376866,-43.0,284957.0
112,290139.0,606,,,460.31067429762334,-43.0,286957.0
113,292700.0,612,,,463.631087211892,-43.0,289957.0
114,295265.0,618,,,469.2810590323061,-43.0,291957.0
115,297817.0,623,,,473.22217691410333,-43.0,294957.0
116,300376.0,629,,,477.1825854694471,-43.0,296957.0
117,302936.0,633,,,480.93795889243484,-43.0,299957.0
118,305484.0,639,,,486.7236295863986,-43.0,301957.0
119,308052.0,646,,,491.1954485280439,-43.0,304957.0
120,310605.0,649,,,496.87712400592864,-43.0,307957.0
121,313165.0,653,,,501.6362457247451,-43.0,309957.0
122,315724.0,659,,,506.79845736175776,-43.0,312957.0
123,318282.0,665,,,512.1310351844877,-43.0,314957.0
124,320840.0,671,,,516.4861043598503,-43.0,317957.0
125,323398.0,675,,,519.2464631767944,-43.0,319957.0
126,325957.0,681,,,524.2383662341163,-43.0,322957.0
127,328511.0,687,,,528.1920910971239,-43.0,324957.0
128,331073.0,694,,,532.0157872010022,-43.0,327957.0
129,333630.0,699,,,535.1833914807066,-43.0,330957.0
130,336186.0,705,,,539.8402208704501,-43.0,332957.0
131,338751.0,710,,,544.047351446934,-43.0,335957.0
132,341307.0,716,,,548.803911623545,-43.0,337957.0
133,343864.0,722,,,552.9524846160784,-43.0,340957.0
134,346428.0,726,,,556.2484042244032,-43.0,342957.0
135,348983.0,732,,,561.4927299711853,-43.0,345957.0
136,351536.0,738,,,565.7777255633846,-43.0,347957.0
137,354098.0,745,,,570.5678375177085,-43.0,350957.0
138,356658.0,750,,,572.8899416504428,-43.0,353957.0
139,359213.0,755,,,576.8072749748826,-43.0,355957.0
