,ms,distance
0,921.0,0.0
1,1391.0,1.0
2,2110.0,2.0
3,3010.0,3.0
4,3826.0,4.0
5,4632.0,5.0
6,5441.0,6.0
7,6209.0,7.0
8,6970.0,8.0
9,7871.0,9.0
10,8591.0,10.0
11,9357.0,11.0
12,10167.0,12.0
13,10976.0,13.0
14,11698.0,14.0
15,12508.0,15.0
16,13273.0,16.0
17,14079.0,17.0
18,14890.0,18.0
19,15658.0,19.0
20,16511.0,20.0
21,17345.0,21.0
22,18110.0,22.0
23,18897.0,23.0
24,19801.0,24.0
25,20563.0,25.0
26,21370.0,26.0
27,22135.0,27.0
28,22945.0,28.0
29,23756.0,29.0
30,24565.0,30.0
31,25287.0,31.0
32,26053.0,32.0
33,26953.0,33.0
34,27715.0,34.0
35,28435.0,35.0
36,29245.0,36.0
37,30057.0,37.0
38,30866.0,38.0
39,31677.0,39.0
40,32485.0,40.0
41,33255.0,41.0
42,34105.0,42.0
43,34828.0,43.0
44,35636.0,44.0
45,36401.0,45.0
46,37164.0,46.0
47,37751.0,47.0
48,38381.0,48.0
49,38965.0,49.0
50,39530.0,50.0
51,40115.0,51.0
52,40766.0,52.0
53,41398.0,53.0
54,41981.0,54.0
55,42524.0,55.0
56,43153.0,56.0
57,43695.0,57.0
58,44277.0,58.0
59,44868.0,59.0
60,45445.0,60.0
61,45985.0,61.0
62,46572.0,62.0
63,47110.0,63.0
64,47696.0,64.0
65,48329.0,65.0
66,48957.0,66.0
67,49542.0,67.0
68,50127.0,68.0
69,50713.0,69.0
70,51342.0,70.0
71,51930.0,71.0
72,52511.0,72.0
73,53095.0,73.0
74,53772.0,74.0
75,54317.0,75.0
76,54896.0,76.0
77,55483.0,77.0
78,56066.0,78.0
79,56607.0,79.0
80,57148.0,80.0
81,57688.0,81.0
82,58271.0,82.0
83,58811.0,83.0
84,59353.0,84.0
85,59891.0,85.0
86,60477.0,86.0
87,61104.0,87.0
88,61646.0,88.0
89,62229.0,89.0
90,62771.0,90.0
91,63400.0,91.0
92,63943.0,92.0
93,64526.0,93.0
94,65113.0,94.0
95,65697.0,95.0
96,66236.0,96.0
97,66822.0,97.0
98,67541.0,98.0
99,68440.0,99.0
100,69432.0,100.0
101,70426.0,101.0
102,71592.0,102.0
103,72580.0,103.0
104,73661.0,104.0
105,74743.0,105.0
106,75778.0,106.0
107,76768.0,107.0
108,77760.0,108.0
109,78745.0,109.0
110,79739.0,110.0
111,80796.0,111.0
112,81806.0,112.0
113,82797.0,113.0
114,83880.0,114.0
115,84872.0,115.0
116,85901.0,116.0
117,86830.0,117.0
118,87927.0,118.0
119,89005.0,119.0
120,89907.0,120.0
121,90899.0,121.0
122,91884.0,122.0
123,92837.0,123.0
124,93912.0,124.0
125,94856.0,125.0
126,95845.0,126.0
127,96880.0,127.0
128,97826.0,128.0
129,98770.0,129.0
130,99741.0,130.0
131,100932.0,131.0
132,102064.0,132.0
133,103046.0,133.0
134,104217.0,134.0
135,105521.0,135.0
136,106692.0,136.0
137,107906.0,137.0
138,109079.0,138.0
139,110065.0,139.0
140,111147.0,140.0
141,112271.0,141.0
142,113441.0,142.0
143,114522.0,143.0
144,115556.0,144.0
145,116638.0,145.0
146,117760.0,146.0
147,118979.0,147.0
148,119922.0,148.0
149,120734.0,149.0
