,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,14.0,0.03211714660058496,-0.35381044224016367,-0.32342754240352656,0.945260968996014,-5.477484412560984,-8.635137090566941,-5.806881690824978,-3.458554865251755,0.39649133406090303,0.01666666753590107
1,198.0,0.013654384535661665,-0.20889535522395744,-0.3285434971777722,0.6337152051151904,-3.412186077604536,-9.576507475015335,-6.254165593246549,-0.5418325569156175,-5.407328430983926,0.01666666753590107
2,211.0,0.01650137603119365,-0.1570282985329628,-0.3345634150544181,0.6380547732560371,-3.348440659332275,-9.586533121402002,-6.466155882063527,-1.4039846574838486,-6.447504769874338,0.01666666753590107
3,227.0,-0.015121557311661307,-0.27132240264033897,-0.20191981712291016,0.611419272936933,-3.4424132754228074,-9.46053845996568,-4.667098995720978,0.038489716798608575,-5.816172455643488,0.01666666753590107
4,244.0,0.059998025604593566,-0.3374138725820929,-0.2492529932439327,0.6901286239734618,-3.501370363439992,-9.510068269348144,-3.440246543181536,0.04599700183095173,-5.5993600532724805,0.01666666753590107
5,261.0,0.20089860258270054,-0.2789011855978519,-0.27596721450518813,0.8346785172393545,-3.433584528936818,-9.539696332229488,-3.365356934026931,-0.9541961033492931,-5.246813435959925,0.01666666753590107
6,277.0,0.16023619119618088,-0.27313505981918423,-0.22871897672126068,0.794874987704493,-3.420715585415624,-9.494805471226666,-3.9414942761314964,-1.3866904050619646,-5.2487950445928755,0.01666666753590107
7,294.0,0.11501284683598205,-0.26155434774393216,-0.1278100494283717,0.7457937988723627,-3.387645802848879,-9.401431615613726,-5.016559221302333,-3.896195180895502,-5.105892546117399,0.01666666753590107
8,310.0,0.3180094628775492,-0.27365100998468694,-0.07150259000398218,0.9368810006072744,-3.381959555639699,-9.351901102978363,-4.294528398196061,-4.9605414248244735,-3.2196009105822707,0.01666666753590107
9,326.0,0.3185946058217436,-0.329387327590771,-0.028958164263144133,0.9311948081970214,-3.432537175308354,-9.311498949963227,-2.3507114153672037,-4.0162968003741835,-1.8900108869816123,0.01666666753590107
10,344.0,0.2900903228059411,-0.3436349755866453,0.004675758417317411,0.8988730857849121,-3.442712167037837,-9.27947655413263,-0.9922521031356059,-0.3582617247397103,-1.0630303652966862,0.01666666753590107
11,360.0,0.20204656704142687,-0.28348372761514035,0.060519615493016314,0.8119336380004882,-3.380463070004247,-9.224260473566455,-1.1368901099905,0.13980039197310032,-1.830791652773721,0.01666666753590107
12,377.0,0.08338880609814077,-0.11204808787941001,-0.003676914968297933,0.7112274941375478,-3.2246902788245584,-9.28202083350043,-1.781030843184122,-0.7223326854510751,-2.387662098446738,0.01666666753590107
13,395.0,0.07476783887762575,-0.11646623311522417,-0.006629033639005502,0.7142203192779794,-3.2426468278083482,-9.279626330446176,-1.9226658079600318,-1.222412722857228,-2.1781155232487435,0.01666666753590107
14,410.0,0.04681837216641288,-0.16875459309136495,-0.01893053826523246,0.6922235504260985,-3.3039981996840795,-9.288455190525774,-2.287516584175542,-0.005740298752299659,-1.2825091027649371,0.01666666753590107
15,427.0,0.025958057715266474,-0.12048781678150407,-0.14899962551663629,0.6820482230531866,-3.2655414542488286,-9.414450160206062,-3.3670335320247577,0.12971230929069727,-2.194116308596556,0.01666666753590107
16,443.0,-0.025802141067769842,-0.110840630052099,-0.1870108191414736,0.6281787039659801,-3.2523733999168964,-9.4538045851334,-3.869532683696711,-0.019309344990022726,-3.30878311746195,0.01666666753590107
17,460.0,0.00174223399299226,-0.12727807970982977,-0.29064083282817155,0.65451487228076,-3.2609025606681126,-9.560197049270757,-1.848361247196521,0.06346428348844037,-3.156168516873539,0.01666666753590107
