,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,41.0,-0.4,0.0,1.4000000000000001,-0.1,0.5,9.600000000000001,-25.4,-7.500000000000001,-5.500000000000001,16
1,54.0,0.2,-0.6000000000000001,0.5,0.1,-0.2,10.3,-25.4,-7.500000000000001,-5.500000000000001,16
2,70.0,-0.1,-0.5,1.5,-0.1,-0.4,11.3,-43.4,-5.0,-31.9,16
3,94.0,0.1,-0.30000000000000004,1.0,0.0,-0.30000000000000004,10.8,-39.1,25.6,-11.700000000000001,16
4,104.0,-0.30000000000000004,-0.2,1.1,-0.30000000000000004,-0.2,11.0,-29.300000000000004,19.400000000000002,-7.400000000000001,16
5,120.0,-0.30000000000000004,-0.1,1.4000000000000001,-0.4,-0.2,11.200000000000001,-18.1,2.2,-6.4,16
6,136.0,0.1,-0.2,1.4000000000000001,-0.1,-0.30000000000000004,11.200000000000001,7.300000000000001,-12.100000000000001,-7.300000000000001,16
7,153.0,0.2,0.0,0.9,0.1,-0.1,10.700000000000001,30.5,-8.0,-6.2,16
8,170.0,0.2,0.30000000000000004,0.2,0.2,0.2,10.0,41.6,-14.100000000000001,-8.700000000000001,16
9,186.0,0.1,0.30000000000000004,0.1,0.1,0.2,9.9,40.5,-15.6,-11.4,16
10,203.0,0.0,0.1,0.7000000000000001,0.0,0.1,10.5,29.300000000000004,-5.500000000000001,-12.600000000000001,16
11,219.0,0.0,0.1,0.7000000000000001,0.0,0.2,10.5,26.000000000000004,1.2000000000000002,-10.1,16
12,236.0,0.30000000000000004,0.4,-0.1,0.30000000000000004,0.5,9.700000000000001,30.3,4.6,-3.7000000000000006,16
13,253.0,0.2,0.4,-0.5,0.30000000000000004,0.6000000000000001,9.3,36.7,-1.1,2.9,16
14,270.0,-0.1,0.2,-0.4,0.0,0.5,9.4,29.300000000000004,1.9,10.9,16
15,286.0,-0.1,0.0,-0.2,0.0,0.4,9.600000000000001,19.799999999999997,8.0,16.1,16
16,303.0,-0.1,-0.1,-0.1,0.1,0.30000000000000004,9.700000000000001,10.200000000000001,16.0,21.8,16
17,319.0,0.1,0.1,0.1,0.2,0.6000000000000001,9.8,5.0,17.200000000000003,33.300000000000004,16
18,336.0,0.1,0.4,-0.2,0.2,0.8,9.600000000000001,8.8,12.100000000000001,32.7,16
19,353.0,0.0,0.5,-0.30000000000000004,0.1,0.9,9.5,17.9,4.0,28.700000000000003,16
20,370.0,-0.2,0.30000000000000004,-0.1,-0.2,0.7000000000000001,9.600000000000001,24.400000000000002,1.4,26.9,16
21,386.0,-0.5,-0.1,-0.1,-0.4,0.5,9.700000000000001,29.0,-3.8,26.000000000000004,16
22,403.0,-0.2,-0.2,0.2,0.0,0.5,10.0,36.2,-1.9,23.099999999999998,16
23,420.0,0.0,-0.1,0.2,0.1,0.6000000000000001,10.0,36.1,9.700000000000001,21.500000000000004,16
24,436.0,0.1,0.4,-0.4,0.1,1.3,9.4,28.500000000000004,32.0,21.0,16
25,453.0,0.0,0.7000000000000001,-0.8,0.0,1.6,9.0,24.8,29.900000000000006,18.900000000000002,16
26,470.0,0.1,0.6000000000000001,-0.9,0.0,1.6,8.9,33.300000000000004,3.3000000000000007,8.899999999999999,16
27,486.0,0.30000000000000004,0.6000000000000001,-0.6000000000000001,0.2,1.7000000000000002,9.1,38.800000000000004,-9.5,2.0,16
28,503.0,0.4,0.6000000000000001,-0.2,0.30000000000000004,1.8,9.5,44.300000000000004,-21.6,-9.5,16
29,520.0,0.4,0.5,-0.2,0.4,1.8,9.5,44.2,-19.200000000000003,-11.8,16
30,536.0,0.2,0.4,-0.2,0.30000000000000004,1.8,9.5,39.8,-7.0,-12.7,16
31,553.0,0.0,0.30000000000000004,-0.4,0.0,1.8,9.3,31.5,5.2,-10.9,16
32,570.0,0.0,0.30000000000000004,-0.5,0.0,2.0,9.1,22.8,6.1000000000000005,-7.1000000000000005,16
33,586.0,0.0,0.4,-0.5,0.0,2.1,9.200000000000001,18.4,4.0,-6.2,16
34,603.0,0.1,0.5,-0.4,0.1,2.2,9.200000000000001,11.2,-1.4,-5.0,16
35,620.0,0.1,0.5,-0.4,0.1,2.2,9.200000000000001,9.899999999999999,-5.2,-5.500000000000001,16
36,636.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,2.1,9.3,10.8,-12.299999999999999,-6.500000000000001,16
37,653.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,2.1,9.3,10.8,-12.299999999999999,-6.500000000000001,16
38,670.0,0.1,0.2,-0.4,0.1,2.2,9.200000000000001,8.700000000000001,-8.4,-9.5,16
39,686.0,0.1,0.2,-0.4,0.1,2.2,9.200000000000001,8.700000000000001,-8.4,-9.5,16
40,703.0,-0.1,0.2,-0.1,0.0,2.1,9.600000000000001,4.5,-9.2,-9.8,16
41,720.0,-0.1,0.2,0.2,0.0,2.1,9.8,7.6,-12.0,-10.0,16
42,736.0,-0.1,0.2,0.1,0.0,2.1,9.700000000000001,17.6,-12.100000000000001,-10.0,16
43,753.0,-0.2,0.30000000000000004,-0.30000000000000004,0.0,2.3000000000000003,9.3,22.6,-14.300000000000002,-9.700000000000001,16
44,769.0,0.0,0.5,-0.6000000000000001,0.2,2.6,8.9,20.2,-17.7,-9.600000000000001,16
45,786.0,0.1,0.6000000000000001,-0.6000000000000001,0.30000000000000004,2.7,8.9,13.6,-18.1,-9.8,16
46,803.0,0.2,0.5,-0.6000000000000001,0.5,2.7,9.0,3.6000000000000005,-16.4,-9.899999999999999,16
47,820.0,0.2,0.5,-0.4,0.5,2.7,9.200000000000001,1.3,-15.2,-9.899999999999999,16
48,836.0,0.30000000000000004,0.5,-0.30000000000000004,0.7000000000000001,2.7,9.3,-3.9,-11.700000000000001,-10.200000000000001,16
49,853.0,0.5,0.6000000000000001,-0.1,0.8,2.8000000000000003,9.4,-4.5,-8.4,-11.1,16
50,869.0,0.6000000000000001,0.6000000000000001,0.0,1.0,2.8000000000000003,9.5,-0.5,-11.700000000000001,-14.300000000000002,16
51,886.0,0.6000000000000001,0.6000000000000001,-0.30000000000000004,1.0,2.8000000000000003,9.3,2.9,-10.700000000000001,-16.4,16
52,903.0,0.6000000000000001,0.6000000000000001,-0.4,1.0,2.8000000000000003,9.1,5.6,-9.4,-18.1,16
53,920.0,0.4,0.5,-0.8,0.9,2.8000000000000003,8.700000000000001,6.0,-9.0,-18.900000000000002,16
54,936.0,0.4,0.5,-1.0,0.9,2.9000000000000004,8.5,3.5,-10.9,-17.1,16
55,953.0,0.7000000000000001,0.8,-1.0,1.2000000000000002,3.1,8.6,-0.9000000000000001,-15.8,-17.7,16
56,969.0,0.8,0.9,-0.8,1.4000000000000001,3.2,8.8,-4.6,-17.400000000000002,-18.900000000000002,16
57,986.0,0.8,0.8,-0.4,1.4000000000000001,3.1,9.1,-12.200000000000001,-17.5,-21.300000000000004,16
58,1003.0,0.8,0.8,-0.4,1.3,3.0,9.200000000000001,-15.000000000000002,-16.3,-21.900000000000002,16
59,1020.0,0.7000000000000001,0.6000000000000001,-0.2,1.3,2.8000000000000003,9.4,-16.1,-13.5,-21.500000000000004,16
60,1036.0,0.6000000000000001,0.6000000000000001,-0.30000000000000004,1.3,2.8000000000000003,9.200000000000001,-14.100000000000001,-13.399999999999999,-21.6,16
61,1056.0,0.4,0.7000000000000001,-0.4,1.1,2.8000000000000003,9.1,-13.900000000000002,-14.800000000000002,-19.5,16
62,1074.0,0.4,0.7000000000000001,-0.2,1.2000000000000002,2.9000000000000004,9.5,-10.200000000000001,-22.1,-16.4,16
63,1087.0,0.5,0.9,0.2,1.3,3.0,9.700000000000001,-6.2,-25.1,-15.8,16
64,1103.0,0.7000000000000001,1.2000000000000002,0.2,1.5,3.4000000000000004,9.700000000000001,1.8000000000000003,-21.8,-16.4,16
65,1120.0,0.6000000000000001,1.2000000000000002,0.2,1.5,3.5,9.600000000000001,2.9,-17.200000000000003,-17.7,16
66,1137.0,0.4,1.5,-0.1,1.4000000000000001,3.7,9.4,-0.9000000000000001,-12.5,-20.2,16
67,1157.0,0.2,1.4000000000000001,0.0,1.2000000000000002,3.6,9.5,-9.4,-9.700000000000001,-21.200000000000003,16
68,1171.0,-0.1,1.3,0.30000000000000004,0.8,3.5,9.8,-12.4,-9.100000000000001,-22.4,16
69,1187.0,-0.2,1.2000000000000002,0.30000000000000004,0.8,3.4000000000000004,9.8,-10.9,-11.2,-23.3,16
70,1203.0,-0.2,1.0,0.5,0.8,3.2,10.0,-5.6,-14.300000000000002,-23.900000000000006,16
71,1220.0,-0.2,1.0,0.6000000000000001,0.9,3.1,10.100000000000001,-3.8,-16.900000000000002,-23.700000000000003,16
72,1238.0,0.0,0.8,0.8,1.1,3.0,10.3,-0.5,-20.8,-23.099999999999998,16
73,1255.0,0.0,0.7000000000000001,0.8,1.1,2.9000000000000004,10.3,4.6,-13.100000000000001,-20.8,16
74,1270.0,-0.30000000000000004,0.6000000000000001,0.4,0.8,2.8000000000000003,9.700000000000001,11.000000000000002,-0.6000000000000001,-17.5,16
75,1286.0,-0.7000000000000001,0.6000000000000001,-0.5,0.5,2.9000000000000004,9.0,14.900000000000002,7.500000000000001,-15.700000000000001,16
76,1304.0,-1.2000000000000002,0.9,-1.5,-0.1,3.2,8.0,17.799999999999997,16.0,-15.2,16
