,ms,abs,alpha,beta,gamma
0,117.0,False,80.30000000000001,56.400000000000006,11.4
1,120.0,False,80.10000000000001,56.400000000000006,11.5
2,137.0,False,80.0,56.400000000000006,11.600000000000001
3,153.0,False,79.7,56.5,11.700000000000001
4,170.0,False,79.5,56.6,11.8
5,187.0,False,79.4,56.5,11.9
6,203.0,False,79.10000000000001,56.1,12.0
7,220.0,False,78.60000000000001,55.800000000000004,12.0
8,237.0,False,78.4,55.7,11.8
9,253.0,False,77.9,55.900000000000006,11.3
10,270.0,False,77.0,55.900000000000006,10.9
11,287.0,False,76.2,55.5,10.200000000000001
12,303.0,False,75.9,55.400000000000006,9.700000000000001
13,320.0,False,75.5,55.400000000000006,8.3
14,337.0,False,75.3,55.400000000000006,6.1000000000000005
15,353.0,False,75.10000000000001,55.300000000000004,4.9
16,370.0,False,74.8,54.800000000000004,2.1
17,387.0,False,74.60000000000001,54.6,-0.1
18,403.0,False,74.60000000000001,54.5,-1.0
19,420.0,False,75.10000000000001,53.900000000000006,-3.1
20,437.0,False,75.7,53.0,-6.5
21,453.0,False,75.8,52.6,-8.1
22,470.0,False,75.2,52.1,-9.700000000000001
23,486.0,False,74.4,51.7,-9.1
24,503.0,False,73.2,50.900000000000006,-7.1000000000000005
25,521.0,False,72.5,50.400000000000006,-6.1000000000000005
26,537.0,False,71.2,49.400000000000006,-4.7
27,554.0,False,69.9,48.6,-3.4000000000000004
28,570.0,False,69.2,48.1,-2.6
29,587.0,False,68.5,47.300000000000004,-1.8
30,603.0,False,68.7,46.800000000000004,-2.2
31,620.0,False,68.9,46.6,-2.4000000000000004
32,637.0,False,69.5,45.900000000000006,-2.7
33,653.0,False,70.3,45.0,-3.0
34,670.0,False,70.9,44.2,-3.3000000000000003
35,687.0,False,71.3,44.0,-3.6
36,703.0,False,72.4,43.900000000000006,-4.5
37,720.0,False,73.9,43.5,-5.5
38,737.0,False,74.60000000000001,43.2,-5.9
39,753.0,False,76.10000000000001,42.6,-6.9
40,770.0,False,76.7,42.2,-7.6000000000000005
41,786.0,False,76.80000000000001,42.2,-7.800000000000001
42,803.0,False,77.0,42.300000000000004,-8.6
43,820.0,False,77.30000000000001,42.5,-9.3
44,837.0,False,77.4,42.6,-9.5
45,853.0,False,77.4,42.6,-9.700000000000001
46,870.0,False,77.60000000000001,42.1,-9.9
47,887.0,False,78.2,41.2,-10.100000000000001
48,903.0,False,78.60000000000001,40.7,-10.3
49,920.0,False,79.30000000000001,39.400000000000006,-10.700000000000001
50,937.0,False,80.0,37.800000000000004,-11.100000000000001
51,953.0,False,80.2,36.800000000000004,-11.200000000000001
52,970.0,False,80.80000000000001,34.7,-11.200000000000001
53,987.0,False,81.60000000000001,32.9,-11.5
54,1003.0,False,82.2,32.2,-11.9
55,1020.0,False,83.2,30.900000000000002,-13.0
56,1037.0,False,83.2,30.5,-14.100000000000001
57,1053.0,False,82.9,30.5,-14.8
58,1070.0,False,82.30000000000001,30.6,-16.3
59,1088.0,False,81.7,30.6,-17.3
60,1103.0,False,81.30000000000001,29.900000000000002,-18.1
61,1120.0,False,81.2,29.3,-18.3
62,1137.0,False,81.10000000000001,28.200000000000003,-18.7
63,1153.0,False,81.30000000000001,26.900000000000002,-19.3
64,1170.0,False,81.4,25.8,-19.8
65,1187.0,False,81.4,24.3,-19.900000000000002
66,1203.0,False,81.7,23.200000000000003,-19.900000000000002
67,1220.0,False,81.9,22.6,-20.1
68,1237.0,False,81.7,21.200000000000003,-20.400000000000002
69,1253.0,False,81.4,19.900000000000002,-20.6
70,1270.0,False,81.2,19.6,-20.900000000000002
71,1287.0,False,81.10000000000001,19.700000000000003,-21.0
72,1303.0,False,81.0,20.1,-20.900000000000002
73,1320.0,False,80.7,20.3,-19.900000000000002
74,1337.0,False,80.5,20.200000000000003,-19.400000000000002
75,1353.0,False,80.0,20.3,-18.3
76,1370.0,False,79.4,21.3,-17.6
77,1386.0,False,79.10000000000001,22.1,-17.2
78,1403.0,False,78.30000000000001,24.3,-16.5
79,1420.0,False,77.0,26.900000000000002,-15.5
80,1437.0,False,76.2,28.400000000000002,-14.8
81,1453.0,False,75.8,32.0,-13.5
82,1470.0,False,76.3,35.300000000000004,-12.5
83,1486.0,False,76.9,38.2,-13.600000000000001
84,1503.0,False,77.0,39.5,-14.600000000000001
85,1520.0,False,76.2,41.900000000000006,-16.5
86,1537.0,False,75.0,43.800000000000004,-17.3
87,1553.0,False,74.7,44.300000000000004,-17.6
88,1570.0,False,74.8,43.800000000000004,-17.8
89,1586.0,False,74.7,41.7,-17.7
90,1603.0,False,74.3,40.300000000000004,-17.3
91,1620.0,False,72.4,37.300000000000004,-15.600000000000001
92,1637.0,False,69.60000000000001,34.6,-13.0
93,1653.0,False,66.60000000000001,32.300000000000004,-10.100000000000001
94,1670.0,False,65.10000000000001,31.3,-8.6
95,1686.0,False,62.400000000000006,29.900000000000002,-5.6000000000000005
96,1703.0,False,59.5,29.0,-2.8000000000000003
97,1720.0,False,58.2,28.5,-1.7000000000000002
98,1737.0,False,55.7,27.0,-0.1
99,1753.0,False,53.400000000000006,25.0,1.2000000000000002
100,1770.0,False,52.5,23.8,1.7000000000000002
101,1787.0,False,50.800000000000004,21.5,2.9000000000000004
102,1803.0,False,49.400000000000006,19.0,4.3
103,1820.0,False,48.7,17.8,5.1000000000000005
104,1837.0,False,47.5,15.4,6.9
105,1853.0,False,46.5,13.0,8.6
106,1870.0,False,45.6,10.700000000000001,9.9
107,1886.0,False,45.0,9.4,10.4
108,1903.0,False,43.900000000000006,6.9,11.4
109,1920.0,False,42.800000000000004,4.4,12.700000000000001
110,1937.0,False,42.300000000000004,3.3000000000000003,13.4
111,1954.0,False,41.900000000000006,1.4000000000000001,14.8
112,1970.0,False,42.1,0.0,15.9
113,1986.0,False,42.300000000000004,-0.5,16.3
114,2003.0,False,42.800000000000004,-1.5,17.0
115,2020.0,False,43.1,-2.4000000000000004,17.400000000000002
116,2037.0,False,43.6,-3.5,17.7
117,2053.0,False,43.900000000000006,-4.1000000000000005,17.8
118,2071.0,False,44.7,-5.300000000000001,18.1
119,2087.0,False,45.6,-6.2,18.5
120,2105.0,False,46.1,-6.5,18.7
121,2121.0,False,46.800000000000004,-6.9,18.8
122,2136.0,False,47.0,-6.9,18.8
123,2153.0,False,47.5,-7.0,18.8
124,2170.0,False,48.0,-7.1000000000000005,18.900000000000002
125,2186.0,False,48.6,-7.1000000000000005,19.0
126,2204.0,False,48.800000000000004,-7.1000000000000005,18.900000000000002
127,2224.0,False,48.900000000000006,-6.7,18.7
128,2254.0,False,48.800000000000004,-6.2,18.8
129,2269.0,False,48.7,-5.9,18.900000000000002
130,2286.0,False,48.6,-5.1000000000000005,19.3
131,2305.0,False,48.5,-4.1000000000000005,19.6
132,2324.0,False,48.5,-3.1,19.900000000000002
133,2337.0,False,48.400000000000006,-2.8000000000000003,20.200000000000003
134,2353.0,False,48.400000000000006,-2.1,20.8
135,2370.0,False,48.400000000000006,-1.8,21.200000000000003
136,2387.0,False,48.5,-1.1,21.900000000000002
137,2403.0,False,48.800000000000004,-0.6000000000000001,22.8
138,2420.0,False,49.0,-0.4,23.200000000000003
139,2436.0,False,49.7,-0.4,23.900000000000002
