,ms,abs,alpha,beta,gamma
0,195.0,False,270.1,6.1000000000000005,-0.9
1,211.0,False,270.1,6.0,-0.9
2,244.0,False,270.0,6.1000000000000005,-0.8
3,361.0,False,270.0,6.300000000000001,-0.9
4,444.0,False,270.1,6.2,-0.9
5,494.0,False,270.1,6.0,-0.9
6,527.0,False,270.2,6.1000000000000005,-1.0
7,577.0,False,270.2,6.4,-1.0
8,627.0,False,270.2,6.6000000000000005,-1.0
9,680.0,False,270.2,6.5,-1.0
10,727.0,False,270.1,6.4,-1.1
11,780.0,False,270.2,6.5,-1.2000000000000002
12,794.0,False,270.3,6.6000000000000005,-1.2000000000000002
13,811.0,False,270.3,6.800000000000001,-1.2000000000000002
14,827.0,False,270.40000000000003,6.9,-1.2000000000000002
15,881.0,False,270.5,7.0,-0.9
16,894.0,False,270.5,7.1000000000000005,-0.8
17,911.0,False,270.6,7.300000000000001,-0.8
18,927.0,False,270.7,7.6000000000000005,-0.8
19,944.0,False,270.7,7.800000000000001,-0.9
20,979.0,False,270.6,7.9,-1.2000000000000002
21,994.0,False,270.5,7.9,-1.3
22,1010.0,False,270.40000000000003,7.4,-1.1
23,1027.0,False,270.40000000000003,7.1000000000000005,-1.0
24,1044.0,False,270.5,6.9,-0.9
25,1060.0,False,270.5,6.800000000000001,-0.7000000000000001
26,1077.0,False,270.6,6.9,-0.4
27,1094.0,False,270.6,7.2,-0.2
28,1111.0,False,270.6,7.6000000000000005,-0.1
29,1127.0,False,270.5,7.800000000000001,-0.1
30,1144.0,False,270.5,8.1,-0.2
31,1160.0,False,270.6,8.1,-0.1
32,1177.0,False,270.7,7.9,0.0
33,1194.0,False,270.8,7.5,0.1
34,1210.0,False,271.0,7.2,0.2
35,1227.0,False,271.0,7.0,0.2
36,1244.0,False,271.0,6.800000000000001,0.2
37,1260.0,False,271.0,6.800000000000001,0.1
38,1277.0,False,270.90000000000003,7.2,0.1
39,1294.0,False,270.8,7.7,0.2
40,1310.0,False,270.7,8.1,0.4
41,1327.0,False,270.6,8.3,0.6000000000000001
42,1344.0,False,270.5,8.5,0.9
43,1360.0,False,270.40000000000003,8.4,1.1
44,1377.0,False,270.5,8.1,1.0
45,1394.0,False,270.7,7.6000000000000005,0.5
46,1410.0,False,270.8,7.2,0.1
47,1427.0,False,271.0,6.4,-1.2000000000000002
48,1444.0,False,271.2,5.7,-2.6
49,1461.0,False,271.5,5.0,-3.7
50,1477.0,False,271.90000000000003,4.5,-4.4
51,1494.0,False,272.5,4.2,-4.9
52,1510.0,False,272.8,4.2,-5.0
53,1527.0,False,273.40000000000003,4.3,-5.1000000000000005
54,1544.0,False,273.90000000000003,4.7,-5.0
55,1561.0,False,274.2,5.4,-4.9
56,1577.0,False,274.3,6.0,-5.2
57,1594.0,False,274.40000000000003,6.6000000000000005,-5.6000000000000005
58,1610.0,False,274.5,6.9,-5.9
59,1627.0,False,274.6,7.5,-6.1000000000000005
60,1644.0,False,274.8,8.0,-6.0
61,1660.0,False,274.7,8.6,-5.7
62,1677.0,False,274.5,9.0,-5.800000000000001
63,1694.0,False,274.40000000000003,9.200000000000001,-5.9
64,1710.0,False,274.5,9.3,-6.1000000000000005
65,1727.0,False,274.6,9.0,-6.300000000000001
66,1744.0,False,274.6,8.5,-6.300000000000001
67,1760.0,False,274.2,7.7,-6.0
68,1778.0,False,273.5,6.7,-5.4
69,1794.0,False,273.0,6.1000000000000005,-5.1000000000000005
70,1810.0,False,272.3,4.7,-4.6000000000000005
71,1827.0,False,271.90000000000003,3.4000000000000004,-4.3
72,1844.0,False,271.90000000000003,2.9000000000000004,-4.4
73,1860.0,False,272.5,2.1,-4.6000000000000005
74,1877.0,False,272.7,2.1,-4.7
75,1894.0,False,272.7,2.3000000000000003,-4.7
76,1911.0,False,272.40000000000003,2.9000000000000004,-4.800000000000001
77,1927.0,False,271.90000000000003,3.4000000000000004,-5.1000000000000005
78,1944.0,False,271.2,3.7,-5.4
79,1960.0,False,270.6,4.0,-5.800000000000001
80,1977.0,False,270.40000000000003,4.2,-6.0
81,1994.0,False,270.2,4.7,-6.5
82,2011.0,False,270.40000000000003,5.5,-6.9
83,2027.0,False,270.2,6.4,-7.2
84,2044.0,False,269.7,7.300000000000001,-7.0
85,2061.0,False,269.0,8.0,-6.5
86,2077.0,False,268.7,8.200000000000001,-6.2
87,2094.0,False,268.3,8.700000000000001,-5.800000000000001
88,2110.0,False,268.2,9.3,-6.1000000000000005
89,2128.0,False,268.3,10.100000000000001,-6.800000000000001
90,2148.0,False,268.6,10.5,-6.9
91,2160.0,False,268.90000000000003,10.700000000000001,-6.800000000000001
92,2177.0,False,268.90000000000003,10.9,-6.800000000000001
93,2194.0,False,268.90000000000003,11.4,-7.2
94,2211.0,False,268.7,12.200000000000001,-7.9
95,2227.0,False,268.8,13.200000000000001,-8.8
96,2244.0,False,268.90000000000003,14.100000000000001,-9.5
97,2260.0,False,269.3,14.8,-10.100000000000001
98,2277.0,False,269.5,15.100000000000001,-10.3
99,2294.0,False,269.8,15.5,-10.700000000000001
100,2310.0,False,270.0,15.600000000000001,-11.600000000000001
101,2327.0,False,269.8,15.4,-12.200000000000001
102,2344.0,False,270.0,14.700000000000001,-12.5
103,2360.0,False,270.1,14.4,-12.4
104,2377.0,False,270.3,14.0,-11.600000000000001
105,2395.0,False,270.5,14.200000000000001,-10.5
106,2410.0,False,270.8,14.200000000000001,-9.5
107,2427.0,False,270.7,13.700000000000001,-8.5
108,2444.0,False,270.5,12.700000000000001,-8.5
109,2461.0,False,270.40000000000003,12.0,-8.9
110,2480.0,False,270.40000000000003,10.100000000000001,-10.200000000000001
111,2494.0,False,270.6,9.5,-10.8
112,2511.0,False,271.1,8.700000000000001,-11.9
113,2527.0,False,271.6,7.9,-13.200000000000001
114,2544.0,False,271.8,6.9,-14.5
115,2561.0,False,271.8,6.4,-15.3
116,2578.0,False,271.90000000000003,5.2,-16.8
117,2594.0,False,272.3,3.6,-18.6
118,2611.0,False,273.2,2.3000000000000003,-19.5
119,2627.0,False,275.1,2.0,-19.400000000000002
120,2644.0,False,277.1,2.6,-19.3
121,2660.0,False,278.0,2.9000000000000004,-19.400000000000002
122,2681.0,False,279.40000000000003,3.6,-20.1
123,2694.0,False,279.7,3.8000000000000003,-20.400000000000002
124,2710.0,False,280.3,4.2,-21.200000000000003
125,2727.0,False,281.3,4.6000000000000005,-21.5
126,2745.0,False,282.6,5.0,-21.900000000000002
127,2764.0,False,284.2,5.300000000000001,-22.6
128,2777.0,False,284.90000000000003,5.4,-22.900000000000002
129,2794.0,False,285.8,5.300000000000001,-23.5
130,2810.0,False,285.7,4.3,-23.1
131,2827.0,False,284.6,3.1,-21.6
132,2844.0,False,284.0,2.6,-20.5
133,2860.0,False,283.6,2.4000000000000004,-19.6
134,2879.0,False,283.40000000000003,3.6,-19.8
135,2894.0,False,283.8,5.2,-20.6
136,2911.0,False,284.7,6.5,-22.1
137,2927.0,False,285.2,6.5,-21.5
