,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,157.0,0.0,0.0,0.0,1.6,4.2,8.8,3.2,2.8,3.2,16
1,169.0,0.0,0.0,0.0,1.6,4.2,8.8,3.2,2.8,3.2,16
2,184.0,0.0,0.0,0.0,1.6,4.2,8.8,2.9,1.9,3.5,16
3,201.0,0.1,0.0,-0.1,1.8,4.3,8.700000000000001,1.9,1.4,3.3000000000000007,16
4,218.0,0.0,0.1,0.1,1.7000000000000002,4.3,8.9,1.2000000000000002,0.4,2.6,16
5,236.0,0.0,0.0,0.1,1.7000000000000002,4.3,8.9,1.6,1.0,2.7,16
6,252.0,0.0,0.1,0.0,1.7000000000000002,4.3,8.8,1.9,1.1,2.5,16
7,268.0,0.0,0.0,-0.1,1.7000000000000002,4.3,8.700000000000001,1.0,1.8000000000000003,2.4000000000000004,16
8,284.0,0.0,0.0,-0.1,1.7000000000000002,4.3,8.6,0.0,3.0,2.1,16
9,301.0,0.1,0.1,0.1,1.7000000000000002,4.3,8.8,-1.4,0.9000000000000001,1.7,16
10,318.0,0.1,0.0,0.2,1.7000000000000002,4.2,9.0,-1.1,0.9000000000000001,1.5,16
11,335.0,0.0,0.0,0.2,1.6,4.3,9.0,-0.1,1.1,1.1,16
12,351.0,0.0,0.0,0.30000000000000004,1.7000000000000002,4.2,9.1,0.6000000000000001,0.4,1.6,16
13,368.0,0.0,0.0,0.2,1.7000000000000002,4.2,9.0,1.9,1.9,2.1,16
14,384.0,0.0,0.0,0.0,1.6,4.3,8.9,2.6,2.1,2.3,16
15,401.0,0.1,0.0,0.0,1.7000000000000002,4.3,8.8,2.4000000000000004,2.3,2.2,16
16,418.0,0.0,0.0,0.0,1.7000000000000002,4.3,8.8,2.2,2.0,1.4,16
17,434.0,0.0,0.0,-0.1,1.6,4.3,8.8,2.0,1.7,1.0,16
18,452.0,-0.1,0.0,-0.1,1.6,4.3,8.700000000000001,1.9,2.3,1.0,16
19,468.0,-0.1,0.1,-0.2,1.5,4.4,8.6,1.4,1.7,1.1,16
20,484.0,-0.1,0.1,-0.2,1.5,4.4,8.6,0.30000000000000004,0.7,1.4,16
21,501.0,-0.1,0.0,-0.1,1.5,4.4,8.700000000000001,-0.5,0.5,2.1,16
22,518.0,-0.1,0.1,-0.1,1.5,4.4,8.700000000000001,-1.1,0.30000000000000004,2.6,16
23,534.0,-0.1,0.1,0.0,1.5,4.4,8.8,-1.5,-1.9,2.7,16
24,552.0,-0.1,0.1,0.1,1.6,4.4,8.9,-1.0,-3.4,2.9,16
25,568.0,0.1,0.1,0.30000000000000004,1.7000000000000002,4.4,9.1,0.30000000000000004,-5.6,2.6,16
26,585.0,0.1,0.1,0.4,1.8,4.4,9.200000000000001,2.5,-5.9,1.6,16
27,602.0,0.0,0.0,0.2,1.7000000000000002,4.3,9.0,4.1,-3.7000000000000006,0.8,16
28,620.0,0.0,0.0,0.1,1.7000000000000002,4.3,8.9,4.1,-1.5,0.5,16
29,637.0,0.1,-0.1,0.0,1.8,4.3,8.8,3.1,1.0,0.5,16
30,652.0,0.1,-0.1,0.0,1.8,4.3,8.8,1.6,2.9,-0.1,16
31,669.0,0.2,-0.1,0.0,1.8,4.3,8.8,0.4,3.7000000000000006,-1.1,16
32,684.0,0.1,-0.1,0.0,1.8,4.3,8.8,0.30000000000000004,3.6000000000000005,-1.9,16
33,701.0,0.0,0.0,0.1,1.7000000000000002,4.3,8.9,0.7,2.0,-2.0,16
34,722.0,-0.1,0.0,0.0,1.6,4.3,8.8,1.7,0.30000000000000004,-1.8000000000000003,16
35,735.0,-0.2,0.1,0.0,1.4000000000000001,4.5,8.8,1.9,-3.3000000000000007,-0.5,16
36,752.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,1.4000000000000001,4.7,9.1,1.6,-9.5,1.1,16
37,768.0,-0.4,0.5,0.7000000000000001,1.3,4.9,9.5,2.1,-16.3,1.8000000000000003,16
38,791.0,0.2,0.4,2.1,2.1,4.800000000000001,11.0,6.4,-48.0,4.2,16
39,801.0,0.2,0.4,2.1,2.1,4.800000000000001,11.0,6.4,-48.0,4.2,16
40,818.0,0.6000000000000001,0.0,2.9000000000000004,2.7,4.5,11.8,17.300000000000004,-59.60000000000001,2.5,16
41,834.0,0.5,-0.4,2.6,2.7,4.2,11.4,32.7,-54.6,-0.5,16
42,851.0,0.0,-0.6000000000000001,1.0,2.3000000000000003,4.1000000000000005,9.700000000000001,45.400000000000006,-30.5,-0.5,16
43,868.0,-0.4,-0.4,-1.1,1.9000000000000001,4.3,7.6000000000000005,44.300000000000004,-2.3,4.6,16
44,885.0,-0.4,-0.2,-2.3000000000000003,1.9000000000000001,4.6000000000000005,6.300000000000001,30.5,16.200000000000003,9.5,16
