,ms,abs,alpha,beta,gamma
0,122.0,False,12.3,27.1,2.7
1,138.0,False,10.8,25.6,4.4
2,155.0,False,10.600000000000001,25.5,4.7
3,176.0,False,10.5,25.8,3.9000000000000004
4,189.0,False,10.5,26.1,2.3000000000000003
5,205.0,False,10.5,26.1,1.7000000000000002
6,222.0,False,12.200000000000001,25.3,-2.7
7,238.0,False,12.0,24.8,-2.2
8,255.0,False,11.700000000000001,24.400000000000002,-1.5
9,272.0,False,10.700000000000001,23.5,1.5
10,288.0,False,10.5,23.3,2.3000000000000003
11,307.0,False,10.9,23.3,1.6
12,322.0,False,11.0,23.3,1.3
13,339.0,False,11.5,23.6,0.30000000000000004
14,355.0,False,11.8,23.3,-0.6000000000000001
15,372.0,False,11.9,22.8,-1.2000000000000002
16,388.0,False,11.3,23.6,-0.4
17,405.0,False,10.600000000000001,26.3,0.2
18,422.0,False,10.4,27.700000000000003,0.30000000000000004
19,438.0,False,10.200000000000001,29.8,0.5
20,455.0,False,10.200000000000001,30.0,0.6000000000000001
21,472.0,False,10.600000000000001,28.8,0.4
22,488.0,False,11.100000000000001,27.3,-0.4
23,505.0,False,11.0,26.8,-0.4
24,522.0,False,10.5,26.8,0.1
25,538.0,False,9.3,26.8,2.3000000000000003
26,555.0,False,8.9,26.900000000000002,3.0
27,572.0,False,8.8,27.0,3.2
28,588.0,False,8.8,27.1,3.3000000000000003
29,605.0,False,9.0,26.900000000000002,3.9000000000000004
30,622.0,False,9.200000000000001,26.6,4.3
31,638.0,False,9.8,25.8,4.6000000000000005
32,655.0,False,10.0,25.400000000000002,4.3
33,672.0,False,10.3,24.700000000000003,3.2
34,688.0,False,10.200000000000001,24.1,2.5
35,705.0,False,10.0,23.400000000000002,3.3000000000000003
36,722.0,False,10.0,22.900000000000002,4.1000000000000005
37,738.0,False,10.200000000000001,22.1,5.9
38,755.0,False,10.5,21.8,6.6000000000000005
39,772.0,False,11.200000000000001,21.5,7.0
40,788.0,False,12.0,21.5,6.5
41,805.0,False,12.600000000000001,21.3,5.7
42,822.0,False,12.8,21.200000000000003,5.4
43,838.0,False,13.200000000000001,20.8,5.1000000000000005
44,855.0,False,13.3,20.6,5.0
45,872.0,False,13.700000000000001,20.400000000000002,4.800000000000001
46,888.0,False,14.100000000000001,20.5,4.6000000000000005
47,905.0,False,14.5,20.700000000000003,4.5
48,922.0,False,14.700000000000001,20.900000000000002,4.4
49,938.0,False,14.9,21.200000000000003,4.2
50,955.0,False,15.0,21.5,4.1000000000000005
51,972.0,False,14.9,21.900000000000002,3.7
52,988.0,False,14.8,22.400000000000002,3.4000000000000004
53,1005.0,False,14.700000000000001,22.8,3.7
54,1022.0,False,14.8,23.0,3.9000000000000004
55,1038.0,False,15.0,23.3,4.4
56,1055.0,False,15.100000000000001,23.5,4.5
57,1080.0,False,14.600000000000001,24.1,3.2
58,1089.0,False,14.200000000000001,24.1,2.8000000000000003
59,1106.0,False,13.9,23.900000000000002,2.7
60,1122.0,False,13.600000000000001,22.8,3.6
61,1139.0,False,13.700000000000001,22.1,4.3
62,1155.0,False,13.9,20.700000000000003,5.300000000000001
63,1172.0,False,14.100000000000001,19.8,5.1000000000000005
64,1191.0,False,14.100000000000001,19.3,4.5
65,1210.0,False,14.0,18.7,4.6000000000000005
66,1224.0,False,13.9,18.400000000000002,5.0
67,1239.0,False,13.8,18.0,6.1000000000000005
68,1257.0,False,13.700000000000001,17.900000000000002,6.6000000000000005
69,1273.0,False,13.5,18.0,7.1000000000000005
70,1299.0,False,13.3,18.6,7.1000000000000005
71,1306.0,False,13.200000000000001,18.7,6.9
72,1322.0,False,13.100000000000001,18.900000000000002,6.800000000000001
73,1339.0,False,12.8,19.0,6.6000000000000005
74,1360.0,False,12.4,19.1,6.6000000000000005
75,1372.0,False,12.3,19.3,6.7
76,1389.0,False,12.100000000000001,19.700000000000003,6.6000000000000005
77,1406.0,False,12.0,20.0,6.6000000000000005
78,1424.0,False,11.8,20.700000000000003,6.300000000000001
79,1439.0,False,11.600000000000001,21.3,6.1000000000000005
80,1456.0,False,11.5,21.6,6.0
81,1472.0,False,11.4,22.0,5.6000000000000005
82,1490.0,False,11.4,22.200000000000003,5.300000000000001
83,1508.0,False,11.4,22.200000000000003,5.2
84,1522.0,False,11.4,22.1,5.2
85,1539.0,False,11.4,22.0,5.4
86,1555.0,False,11.4,21.900000000000002,5.7
87,1572.0,False,11.3,21.8,5.800000000000001
88,1589.0,False,11.200000000000001,21.6,5.800000000000001
89,1606.0,False,11.5,20.6,6.1000000000000005
90,1622.0,False,11.8,19.900000000000002,6.6000000000000005
91,1639.0,False,12.5,18.3,7.4
92,1655.0,False,12.700000000000001,17.6,7.4
93,1672.0,False,12.600000000000001,16.5,6.800000000000001
94,1692.0,False,11.9,16.1,5.800000000000001
95,1705.0,False,11.4,16.1,5.6000000000000005
96,1722.0,False,10.700000000000001,16.2,6.0
97,1742.0,False,10.3,16.6,7.300000000000001
98,1756.0,False,10.3,16.8,8.1
99,1772.0,False,10.8,17.3,9.1
100,1790.0,False,11.4,17.8,9.0
101,1806.0,False,11.700000000000001,17.900000000000002,8.6
