,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,188.0,0.1,0.0,0.4,1.0,2.7,9.8,-0.4,2.6,1.5,16
1,204.0,0.0,0.1,0.2,0.9,2.8000000000000003,9.600000000000001,2.6,2.1,1.2000000000000002,16
2,221.0,-0.1,0.0,0.0,0.8,2.8000000000000003,9.4,3.4,1.0,1.1,16
3,238.0,0.0,0.0,0.0,0.8,2.8000000000000003,9.3,2.6,-0.4,1.8000000000000003,16
4,254.0,0.0,0.0,0.0,0.9,2.8000000000000003,9.4,0.9000000000000001,-0.30000000000000004,2.5,16
5,271.0,0.0,0.0,0.0,0.9,2.8000000000000003,9.4,-0.30000000000000004,0.5,2.4000000000000004,16
6,287.0,0.1,0.1,0.1,1.0,2.8000000000000003,9.600000000000001,-0.4,1.6,1.7,16
7,304.0,0.1,0.0,0.2,0.9,2.7,9.5,0.2,2.2,1.6,16
8,321.0,0.0,-0.1,0.0,0.8,2.7,9.3,0.30000000000000004,1.9,3.0,16
9,338.0,0.0,0.0,0.0,0.9,2.7,9.3,-0.1,0.6000000000000001,3.8,16
10,354.0,0.1,0.0,0.0,0.9,2.7,9.3,0.1,-1.1,3.9,16
11,371.0,0.1,0.0,-0.1,0.9,2.8000000000000003,9.3,0.2,-1.9,3.8,16
12,387.0,0.1,0.0,-0.1,1.0,2.7,9.3,-0.30000000000000004,-2.1,3.6000000000000005,16
13,404.0,0.2,0.0,0.2,1.1,2.7,9.5,-0.30000000000000004,-2.1,3.4,16
14,421.0,0.2,0.0,0.2,1.1,2.7,9.600000000000001,2.3,-0.6000000000000001,1.8000000000000003,16
15,438.0,0.1,-0.1,-0.2,1.0,2.7,9.200000000000001,4.7,0.6000000000000001,0.5,16
16,454.0,0.1,-0.1,-0.2,0.9,2.7,9.0,3.2,-1.7,0.5,16
17,471.0,-0.1,-0.1,-0.4,0.9,2.7,8.9,-0.8,-3.2,1.3,16
18,487.0,0.0,0.0,-0.30000000000000004,1.0,2.8000000000000003,9.3,-4.4,-1.7,0.9000000000000001,16
19,504.0,0.1,0.0,0.0,1.1,2.8000000000000003,9.600000000000001,-5.300000000000001,-0.5,0.2,16
20,521.0,0.1,0.0,0.4,1.0,2.7,9.600000000000001,-5.0,3.9,-1.4,16
21,539.0,0.1,0.0,0.2,1.0,2.7,9.4,-4.300000000000001,5.2,-2.1,16
22,554.0,0.0,0.0,0.1,0.9,2.7,9.4,-2.8,2.9,-2.3,16
23,571.0,0.0,-0.1,0.2,0.9,2.6,9.600000000000001,-1.0,1.9,-1.6,16
24,587.0,0.0,-0.1,0.2,0.9,2.6,9.600000000000001,-0.1,2.0,-0.7,16
25,604.0,0.1,0.1,-0.1,0.9,2.8000000000000003,9.3,1.7,1.4,-0.2,16
26,623.0,0.2,0.30000000000000004,-0.5,1.1,3.0,8.9,1.5,-2.1,-2.1,16
27,637.0,0.2,0.30000000000000004,-0.5,1.2000000000000002,3.2,8.8,-0.4,-8.2,-6.4,16
28,654.0,0.30000000000000004,0.5,-0.5,1.1,3.1,9.1,-0.30000000000000004,-12.5,-11.4,16
29,671.0,0.0,0.30000000000000004,0.30000000000000004,0.7000000000000001,2.9000000000000004,9.9,10.1,-7.400000000000001,-13.700000000000001,16
30,687.0,-0.6000000000000001,-0.30000000000000004,0.4,0.30000000000000004,1.1,8.8,12.8,-5.0,-10.9,16
31,704.0,-1.4000000000000001,-1.9000000000000001,-0.2,-0.9,1.5,9.4,0.1,-3.7000000000000006,15.2,16
32,723.0,-1.3,-0.8,-0.8,0.2,2.7,7.6000000000000005,-20.400000000000002,6.4,32.7,16
33,737.0,-0.4,0.8,-1.8,0.6000000000000001,3.4000000000000004,7.6000000000000005,-28.0,-14.200000000000001,26.700000000000003,16
34,754.0,0.0,-1.8,-3.9000000000000004,1.1,0.8,5.5,-38.300000000000004,-67.10000000000001,31.5,16
35,771.0,0.7000000000000001,0.2,-0.5,2.2,2.6,8.9,-59.40000000000001,-84.80000000000001,37.50000000000001,16
36,787.0,1.1,1.7000000000000002,-0.1,2.8000000000000003,3.9000000000000004,9.3,-64.0,-72.10000000000001,28.200000000000003,16
37,804.0,1.3,1.3,1.5,3.2,3.3000000000000003,10.9,-57.20000000000001,-71.8,15.899999999999999,16
38,824.0,0.8,0.6000000000000001,2.7,2.8000000000000003,2.5,12.100000000000001,-34.0,-45.9,0.6000000000000001,16
39,839.0,0.8,0.6000000000000001,2.7,2.4000000000000004,1.5,13.3,-12.299999999999999,-3.7000000000000006,-6.1000000000000005,16
40,854.0,0.30000000000000004,-1.1,2.1,1.8,1.2000000000000002,11.9,2.8,11.8,2.9,16
41,872.0,-0.1,-0.2,1.5,2.2,1.6,10.8,13.5,10.8,6.500000000000001,16
42,887.0,0.2,-0.4,1.7000000000000002,2.2,1.7000000000000002,10.600000000000001,17.5,15.000000000000002,8.5,16
43,907.0,0.2,0.1,0.9,1.9000000000000001,2.3000000000000003,9.8,20.599999999999998,16.200000000000003,8.0,16
44,921.0,0.0,0.5,-0.6000000000000001,1.9000000000000001,2.5,8.8,22.1,5.7,6.8,16
45,940.0,-0.1,0.5,-1.1,1.7000000000000002,2.6,8.0,24.1,-14.600000000000001,4.5,16
46,955.0,-0.1,0.6000000000000001,-1.2000000000000002,1.8,2.8000000000000003,8.200000000000001,18.3,-25.0,5.300000000000001,16
47,971.0,0.30000000000000004,0.9,-0.5,2.4000000000000004,3.1,8.9,14.0,-23.800000000000004,4.7,16
