,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,1.0,-0.03795914377719164,0.153111417350173,-0.02644201672375202,3.3744778946474194,-3.06427884979248,-8.638878140258788,0.8979712667622175,0.30476192018805826,4.714096673626189,0.01666666753590107
1,52.0,-0.5675989580668509,-0.12240940509438514,-0.1387801096588373,0.42377362078242004,-4.622754200689494,-8.795249436187744,-6.117847824017788,11.178580440003532,14.503293693044068,0.01666666753590107
2,57.0,-0.5705442177385092,-0.12598346418887377,-0.13726035274565218,0.4237735477171838,-4.62275390842855,-8.795248851665853,-6.595286157851318,11.352080905300197,13.851183089584394,0.01666666753590107
3,74.0,-0.537481248505041,-0.057683834944665426,-0.2530219903886318,0.47210656679682433,-4.538807504980266,-8.917353720855713,-6.334128752294004,12.391037201650114,11.748526429068892,0.01666666753590107
4,91.0,-0.3969706617917865,0.07541384516358375,-0.4206774813979864,0.6287770648680627,-4.3966517814084884,-9.087790951538086,-4.26508259891049,13.27076727429505,10.68419512617873,0.01666666753590107
5,108.0,-0.3253489023875445,0.14086509923934937,-0.4683727140307426,0.7191582506041974,-4.327070295660198,-9.13537570953369,-1.7244135908848879,13.636807357199787,9.473458718429345,0.01666666753590107
6,124.0,-0.2411051234278828,0.1464288708463311,-0.46192719115316866,0.8316857286315411,-4.323778268377483,-9.124302526855468,0.683644946527389,13.257882976199467,7.02548263451681,0.01666666753590107
7,141.0,-0.1388699068341404,0.15042495474517345,-0.3731985218644142,0.9551367517333477,-4.323927905981242,-9.030779024505614,1.1779020875835473,11.927241743796861,5.585788040504842,0.01666666753590107
8,158.0,-0.1011829310618341,0.14226590594798325,-0.3368161258846521,1.012447953973338,-4.335599346813559,-8.990077011761068,0.5680202492453869,10.853685416658951,4.8754991663554685,0.01666666753590107
9,174.0,-0.0031781916446983814,0.20028291836977005,-0.3064952219009399,1.1314098489623516,-4.280233725683391,-8.955660947418213,-0.08896412107391523,8.315251588039235,5.492297264919354,0.01666666753590107
10,191.0,-0.025084829961135983,0.15702683722823857,-0.1927256348580122,1.120935216699168,-4.324825439342856,-8.839691804504394,-0.1331688385779733,7.800191291596805,5.48282165810643,0.01666666753590107
11,207.0,-0.10163900426626205,0.11532149266004561,-0.17366788316667078,1.0540472078185528,-4.365676797430217,-8.819790003204345,-0.9369540378415363,7.337297418713994,4.391750164615669,0.01666666753590107
12,224.0,-0.23930961831323802,-0.038841479569673536,-0.20060908158421514,0.9305961847167462,-4.514715850774944,-8.847472959899902,-1.912818382724166,7.4804692827748624,3.062811783750512,0.01666666753590107
13,240.0,-0.24793211990371344,-0.04671761977225542,-0.25483167015910146,0.9338882850646972,-4.51696041483134,-8.902988510894774,-2.114159125964625,7.805952556161711,3.041225824652333,0.01666666753590107
14,257.0,-0.2734283802099526,-0.06576689589619636,-0.2646159820705652,0.9225157541137188,-4.5320735205501315,-8.912864592742919,-1.2849660498754376,8.502257044872307,3.4672817125769155,0.01666666753590107
15,273.0,-0.28232838356755674,-0.07976414932757615,-0.27478023321032524,0.9282019830565899,-4.542697790417075,-8.922740674591063,-1.1431356776562418,8.944975392720547,3.930111338992847,0.01666666753590107
16,291.0,-0.28597748065963385,-0.13656535621881485,-0.3155956432014704,0.9409211063109337,-4.596118707220256,-8.962993190002441,-1.3504250887769589,7.167175335735547,3.0443181927990564,0.01666666753590107
17,308.0,-0.301749634809047,-0.16445611044615507,-0.3144207542032003,0.9347859645567834,-4.6208089118406175,-8.962095364379882,-2.2806180931138287,5.511112301648623,2.32893228998156,0.01666666753590107
18,324.0,-0.20929010842889545,-0.18001169923543928,-0.33156887288093567,1.0319007693968714,-4.627392966406047,-8.983194851031898,-4.328592259134207,2.3109526707651478,1.8959354357563638,0.01666666753590107
19,341.0,-0.11334595480337738,-0.18971417808234692,-0.467083258742094,1.1263220973692833,-4.6257466605037445,-9.124751439666747,-6.007541549582552,0.5906390076512659,2.1363025992538063,0.01666666753590107
20,358.0,-0.054767655237019056,-0.1809691460907459,-0.5302320810943841,1.1800421432495116,-4.6028523993894455,-9.195829301452637,-6.8907870352159275,-1.624800617925541,2.6341826220561275,0.01666666753590107
21,374.0,0.00843070534542203,-0.19595453377664088,-0.5895534541130065,1.2307691447935998,-4.597614790996909,-9.267205853924155,-7.2492417661605435,-2.2713777009404477,3.0864267359190083,0.01666666753590107
22,391.0,0.06567717178612947,-0.1662014928087592,-0.6688344960987568,1.2779049169126897,-4.55257387226522,-9.355641677746176,-7.349339042220726,-2.0579069686208693,3.669266841476883,0.01666666753590107
23,408.0,0.10363127406202256,-0.16999240952432154,-0.6833575269699096,1.3057375842772423,-4.541052069036662,-9.379285003662108,-7.165326915791413,-2.6485057421890557,4.150356338308609,0.01666666753590107
24,424.0,0.11901165241487323,-0.17063509134203195,-0.5700543883949518,1.3037923684936017,-4.521599180547892,-9.278429258728027,-7.261758941588238,-4.533163681852082,4.065796461949735,0.01666666753590107
25,441.0,0.06093195002041757,-0.24297084423452614,-0.301136909738183,1.2289734935484826,-4.577414006750286,-9.020005117034911,-8.29397896386923,-6.459720563204906,3.0448240536844606,0.01666666753590107
26,457.0,0.04228811289221048,-0.288326235742867,-0.18677461749911306,1.1908159045897424,-4.602253556713461,-8.91840059956014,-10.550116805224087,-8.149154194029219,1.8425207951259253,0.01666666753590107
27,474.0,0.11948540740646421,-0.2562961897537112,-0.13052023083567618,1.2375029100280255,-4.535665115301311,-8.883086709594727,-12.073211424096497,-9.986828543052198,1.441375674321437,0.01666666753590107
28,491.0,0.20257278287261724,-0.18315555021911858,-0.053795887595415114,1.2957120109558105,-4.435557558386027,-8.82263311767578,-11.424743872785378,-10.28812867790897,1.8156433604116904,0.01666666753590107
29,508.0,0.25464929932951924,-0.1567906903848052,-0.00011047463715076445,1.3208509822569787,-4.384530843243002,-8.784175668987631,-10.626888985268678,-11.471990852595294,2.3239347259432264,0.01666666753590107
30,524.0,0.3828831727936864,-0.09418927278220653,0.24709260033965108,1.4044984027586878,-4.2920550963804125,-8.556577458190917,-10.096044975427994,-15.712727242209274,4.741154894910018,0.01666666753590107
31,541.0,0.5059742765419185,0.026850889785587785,0.5313473488599062,1.48111300201416,-4.151994299261272,-8.2866312210083,-9.455984533211515,-19.896318854132343,7.226263302245328,0.01666666753590107
32,558.0,0.46507104213684797,-0.04859744216948747,0.8447972122043371,1.3823521104674785,-4.206761662237346,-7.989151664733886,-10.865227582582627,-23.820781626681587,7.629270930259114,0.01666666753590107
33,574.0,0.31277532508373257,-0.08662526726871729,1.212188509094715,1.1626841081481427,-4.21693701929301,-7.64154351119995,-14.859170454463827,-26.65952606650207,7.4425642942022305,0.01666666753590107
34,591.0,0.2589207661036402,-0.05485621030330658,1.173217265665531,1.0158896919250489,-4.131045034734904,-7.713968111419677,-21.574147993556803,-24.856356125618703,9.120741773274363,0.01666666753590107
35,608.0,0.26685945014841855,0.0035386955201625824,0.9762380650162696,0.9609726913452148,-4.0195650199338795,-7.940220168304443,-25.17371062011959,-19.70237734019712,11.988923474643954,0.01666666753590107
36,624.0,0.23002185774706302,0.1698901181936264,0.5009159702390432,0.8557774559020995,-3.7811923171445727,-8.45272896118164,-21.917986546564414,-11.23315706656652,16.986473852599318,0.01666666753590107
37,641.0,0.2001563693806529,0.27707243580073115,0.07586392701864242,0.7872433968475088,-3.634098552648723,-8.897900832366943,-14.119418278669134,-5.4298616519426215,20.518837663012935,0.01666666753590107
38,658.0,0.1909204485995695,0.4095271418303251,-0.03720540280044079,0.7492354820251464,-3.48266529764384,-9.02105258026123,-4.937988993958738,0.16595589436836336,23.736425375337344,0.01666666753590107
39,674.0,0.08106116686817258,0.4502992972016334,-0.10718202534615993,0.6172550789764151,-3.4466026351377366,-9.090334790802002,3.7259625342298666,6.783317850607185,25.340075245280882,0.01666666753590107
40,690.0,-0.12121051416601986,0.4409890325427055,0.06392565194368362,0.4082113830566406,-3.47009573892802,-8.913463143157959,4.527232089444749,9.074608114299158,24.651889290172495,0.01666666753590107
41,708.0,-0.223950611541979,0.4055199520155787,0.14644377615451812,0.303764262567088,-3.5155855704709884,-8.826673332977295,0.6437945813409199,9.999655638313481,22.69418119667571,0.01666666753590107
42,724.0,-0.2807148839563131,0.34679069967120885,0.2943617165148258,0.24690200967099515,-3.5666119933530687,-8.68212340774536,-8.380799205956556,9.06855144405265,21.144822792897312,0.01666666753590107
43,741.0,-0.2524999027432874,0.3891381415352225,0.2999900777906179,0.2741360535552725,-3.4997239844724533,-8.687211086273193,-14.595374888339595,8.10737648819719,20.059073724317283,0.01666666753590107
44,758.0,-0.25482206208053976,0.3769683957919478,0.2591583011865616,0.2688987374236807,-3.475033779852092,-8.744073375701904,-18.618708064219362,6.347609838168316,18.719880241300174,0.01666666753590107
45,774.0,-0.3254373478559777,0.2972276273399591,0.19711130259633064,0.19093758239746092,-3.494935581152141,-8.831910649108886,-20.8368581009579,3.534464947357042,15.351155810569017,0.01666666753590107
46,791.0,-0.43984983591232446,0.16577303826361894,0.1367547413110733,0.06958148574829101,-3.5782837264463305,-8.91271495513916,-21.1585600108655,2.422694352143145,11.920017964975926,0.01666666753590107
47,808.0,-0.5066198079038411,0.04614332701563835,0.10388181475698947,-0.0011971373626962303,-3.6495112258359788,-8.965686666870116,-20.917327974664406,2.27800298443536,7.876052495160844,0.01666666753590107
48,824.0,-0.5270747861072421,-0.07196808862388133,0.0317757789671421,-0.024241328341700136,-3.7033807631894944,-9.063848350414633,-20.03969306254737,0.6001557023209151,3.494094047050624,0.01666666753590107
49,841.0,-0.4482334872456267,-0.06859627410322428,-0.0025222119539976117,0.054767362976074214,-3.6540003539487715,-9.1163717338562,-18.681651672515613,1.712747200895683,1.5190434629209446,0.01666666753590107
50,858.0,-0.36778270736075935,-0.05038344880342483,-0.03630699265599251,0.1379658341338858,-3.5927985740110278,-9.166799606323242,-17.63260633298794,1.510696971755189,1.1141881620149643,0.01666666753590107
51,874.0,-0.15998959602396934,0.030496552811563014,-0.14919278260171412,0.3514986946990713,-3.4555811836242674,-9.301024536895751,-18.062819458239534,3.0945188025381807,0.4581923014954628,0.01666666753590107
52,891.0,-0.03775540136601776,0.08556699038743973,-0.3484498650550842,0.48407761163022367,-3.3560718848630784,-9.516502686309813,-18.647032858707405,5.804296891110951,-0.12689072079196798,0.01666666753590107
53,908.0,0.06691997492145746,0.10478431655466557,-0.4743962121039629,0.6060322221618145,-3.291877352850139,-9.658209497070311,-18.50046212176081,7.999206782311698,-0.3375234561505533,0.01666666753590107
54,924.0,0.29622232275493443,0.19768121143877504,-0.726244482538104,0.8644564003875479,-3.1452325011655686,-9.928006096649169,-14.773256919988823,10.861004818128267,1.6789793859693747,0.01666666753590107
55,941.0,0.47782815931402145,0.24307605817466973,-0.8451952716112137,1.0717044815948233,-3.0696652190059424,-10.0562449385494,-10.531918619954235,12.439546912682838,4.361474924232764,0.01666666753590107
56,957.0,0.5301250405233353,0.24655805507153272,-0.8033885124951601,1.150862737451121,-3.046471974945068,-10.019733947753906,-6.60853757861479,13.343604411604066,6.0589822655428565,0.01666666753590107
57,974.0,0.6017353286854923,0.18602555269747972,-0.6687012251079082,1.2551601472716778,-3.0918118766233325,-9.888202494049072,-4.508007241365279,11.554181080198996,7.1635058166039585,0.01666666753590107
58,991.0,0.6746253544598817,0.13796703971028326,-0.4117266977012157,1.3462893748961389,-3.1305677237361667,-9.63321943272054,-4.666866342402375,9.239529861998287,8.609215245953768,0.01666666753590107
