,ms,abs,alpha,beta,gamma
0,137.0,False,0.0,0.0,0.0
1,154.0,False,89.10000000000001,50.6,1.1
2,171.0,False,88.80000000000001,50.800000000000004,1.3
3,187.0,False,88.5,51.300000000000004,1.6
4,205.0,False,88.4,51.6,1.6
5,220.0,False,88.30000000000001,51.6,1.7000000000000002
6,237.0,False,88.2,51.6,1.8
7,253.0,False,88.30000000000001,51.6,1.6
8,270.0,False,88.4,51.5,1.4000000000000001
9,287.0,False,88.4,51.400000000000006,1.3
10,304.0,False,88.5,51.300000000000004,1.2000000000000002
11,320.0,False,88.4,51.1,1.4000000000000001
12,353.0,False,88.2,51.2,1.7000000000000002
13,370.0,False,88.2,51.300000000000004,1.6
14,387.0,False,88.4,51.300000000000004,1.4000000000000001
15,403.0,False,88.5,51.300000000000004,1.3
16,420.0,False,88.60000000000001,51.300000000000004,1.2000000000000002
17,470.0,False,88.9,51.400000000000006,1.0
18,487.0,False,89.10000000000001,51.5,0.7000000000000001
19,520.0,False,89.4,51.5,0.5
20,570.0,False,89.5,51.6,0.30000000000000004
21,587.0,False,89.60000000000001,51.7,0.2
22,603.0,False,89.80000000000001,51.7,0.1
23,620.0,False,89.9,51.6,0.0
24,637.0,False,90.10000000000001,51.5,-0.1
25,670.0,False,90.2,51.6,-0.1
26,687.0,False,90.30000000000001,51.800000000000004,-0.1
27,703.0,False,90.30000000000001,52.0,0.0
28,720.0,False,90.30000000000001,52.1,0.0
29,737.0,False,90.4,52.400000000000006,0.30000000000000004
30,753.0,False,90.5,52.7,0.4
31,770.0,False,90.7,53.0,0.30000000000000004
32,787.0,False,90.80000000000001,53.1,0.2
33,803.0,False,91.10000000000001,53.2,-0.2
34,820.0,False,91.5,53.0,-0.4
35,837.0,False,91.60000000000001,53.0,-0.4
36,853.0,False,91.80000000000001,52.900000000000006,-0.2
37,870.0,False,91.80000000000001,53.0,-0.1
38,903.0,False,91.60000000000001,52.7,0.0
39,920.0,False,91.5,52.1,0.1
40,937.0,False,91.5,51.800000000000004,0.2
41,953.0,False,91.5,51.2,0.5
42,970.0,False,91.60000000000001,51.0,0.7000000000000001
43,987.0,False,91.80000000000001,50.900000000000006,0.8
44,1003.0,False,92.0,50.900000000000006,0.7000000000000001
45,1020.0,False,92.60000000000001,50.800000000000004,0.4
46,1037.0,False,93.4,50.7,-0.1
47,1053.0,False,93.9,50.7,-0.2
48,1070.0,False,94.4,50.5,-0.1
49,1087.0,False,94.2,50.5,0.6000000000000001
50,1104.0,False,93.9,51.2,1.5
51,1120.0,False,93.60000000000001,51.800000000000004,2.3000000000000003
52,1137.0,False,92.60000000000001,53.2,4.7
53,1153.0,False,90.9,54.300000000000004,7.7
54,1170.0,False,90.10000000000001,54.7,9.0
55,1187.0,False,89.0,55.0,11.200000000000001
56,1203.0,False,88.4,54.900000000000006,13.4
57,1220.0,False,88.10000000000001,54.7,14.600000000000001
58,1237.0,False,87.30000000000001,53.800000000000004,17.8
59,1253.0,False,86.4,52.6,20.6
60,1270.0,False,85.80000000000001,52.0,21.200000000000003
61,1289.0,False,84.7,51.300000000000004,20.700000000000003
62,1303.0,False,83.5,51.1,19.200000000000003
63,1320.0,False,82.7,51.1,18.7
64,1337.0,False,80.80000000000001,51.0,18.5
65,1353.0,False,80.60000000000001,50.6,18.2
66,1370.0,False,81.5,50.400000000000006,17.400000000000002
