,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,552.0,1,,,,-434.0,-434.0
1,11069.0,1,,,,-434.0,10566.0
2,12018.0,2,,,,-434.0,11566.0
3,12486.0,3,,,,-434.0,11566.0
4,13278.0,4,,,,-434.0,12566.0
5,14225.0,5,,,,-434.0,13566.0
6,14697.0,6,,,,-434.0,14566.0
7,15090.0,7,,,,-434.0,14566.0
8,15799.0,8,,,,-434.0,15566.0
9,16907.0,9,,,,-434.0,16566.0
10,18093.0,10,,,,-434.0,17566.0
11,18647.0,11,,,,-434.0,18566.0
12,19127.0,12,,,,-434.0,18566.0
13,19601.0,13,,,,-434.0,19566.0
14,19991.0,14,,,,-434.0,19566.0
15,20707.0,15,,,,-434.0,20566.0
16,21257.0,16,,,,-434.0,20566.0
17,21809.0,17,,,,-434.0,21566.0
18,22283.0,18,,,,-434.0,21566.0
19,23074.0,20,,,,-434.0,22566.0
20,23605.0,21,,,,-434.0,22566.0
21,24023.0,22,,,,-434.0,23566.0
22,24530.0,23,,,,-434.0,23566.0
23,24893.0,24,,,,-434.0,24566.0
24,25209.0,25,,,,-434.0,24566.0
25,25605.0,26,,,,-434.0,25566.0
26,26158.0,27,,,,-434.0,25566.0
27,26476.0,28,,,,-434.0,25566.0
28,27031.0,29,,,,-434.0,26566.0
29,27421.0,30,,,,-434.0,26566.0
30,27816.0,31,,,,-434.0,27566.0
31,28370.0,32,,,,-434.0,27566.0
32,28852.0,33,,,,-434.0,28566.0
33,37700.0,39,,,,-434.0,37566.0
34,38339.0,40,,,,-434.0,37566.0
35,38733.0,41,,,,-434.0,38566.0
36,39439.0,42,,,,-434.0,38566.0
37,39755.0,43,,,,-434.0,39566.0
38,40466.0,44,,,,-434.0,39566.0
39,40868.0,45,,,,-434.0,40566.0
40,41573.0,46,,,,-434.0,41566.0
41,41968.0,47,,,,-434.0,41566.0
42,42681.0,48,,,,-434.0,42566.0
43,50129.0,54,,,,-434.0,49566.0
44,50427.0,55,,,,-434.0,49566.0
45,51138.0,56,,,,-434.0,50566.0
46,51539.0,57,,,,-434.0,50566.0
47,52327.0,58,,,,-434.0,51566.0
48,52647.0,59,,,,-434.0,52566.0
49,53669.0,60,,,,-434.0,53566.0
50,54062.0,61,,,,-434.0,53566.0
51,54773.0,62,,,,-434.0,54566.0
52,55173.0,63,,,,-434.0,54566.0
53,55959.0,64,,,,-434.0,55566.0
54,56277.0,65,,,,-434.0,55566.0
55,56912.0,66,,,,-434.0,56566.0
56,57382.0,67,,,,-434.0,56566.0
57,57941.0,68,,,,-434.0,57566.0
58,58567.0,69,,,,-434.0,57566.0
59,59199.0,70,,,,-434.0,58566.0
60,59756.0,71,,,,-434.0,59566.0
61,60544.0,72,,,,-434.0,59566.0
62,60859.0,73,,,,-434.0,60566.0
63,61733.0,74,,,,-434.0,61566.0
64,62044.0,75,,,,-434.0,61566.0
65,62840.0,76,,,,-434.0,62566.0
66,63153.0,77,,,,-434.0,62566.0
67,63707.0,78,,,,-434.0,63566.0
68,64256.0,79,,,,-434.0,63566.0
69,64814.0,80,,,,-434.0,64566.0
70,65367.0,81,,,,-434.0,64566.0
71,65919.0,82,,,,-434.0,65566.0
72,66473.0,83,,,,-434.0,65566.0
73,67262.0,84,,,,-434.0,66566.0
74,67577.0,85,,,,-434.0,67566.0
75,68211.0,86,,,,-434.0,67566.0
76,68687.0,87,,,,-434.0,68566.0
77,69323.0,88,,,,-434.0,68566.0
78,69791.0,89,,,,-434.0,69566.0
79,70428.0,90,,,,-434.0,69566.0
80,70897.0,91,,,,-434.0,70566.0
81,71767.0,92,,,,-434.0,71566.0
82,72084.0,93,,,,-434.0,71566.0
83,72718.0,94,,,,-434.0,72566.0
84,73191.0,95,,,,-434.0,72566.0
85,73826.0,96,,,,-434.0,73566.0
86,74382.0,97,,,,-434.0,73566.0
87,75169.0,98,,,,-434.0,74566.0
88,75486.0,99,,,,-434.0,74566.0
89,76198.0,100,,,,-434.0,75566.0
90,76674.0,101,,,,-434.0,76566.0
91,77542.0,102,,,,-434.0,76566.0
92,77859.0,103,,,,-434.0,77566.0
93,78492.0,104,,,,-434.0,77566.0
94,79044.0,105,,,,-434.0,78566.0
95,79678.0,106,,,,-434.0,79566.0
96,80076.0,107,,,,-434.0,79566.0
97,80721.0,108,,,,-434.0,80566.0
98,81259.0,109,,,,-434.0,80566.0
99,81896.0,110,,,,-434.0,81566.0
100,82367.0,111,,,,-434.0,81566.0
101,83079.0,112,,,,-434.0,82566.0
102,83474.0,113,,,,-434.0,82566.0
103,84109.0,114,,,,-434.0,83566.0
104,84582.0,115,,,,-434.0,84566.0
105,85299.0,116,,,,-434.0,84566.0
106,85691.0,117,,,,-434.0,85566.0
107,86402.0,118,,,,-434.0,85566.0
108,86956.0,119,,,,-434.0,86566.0
109,87589.0,120,,,,-434.0,87566.0
110,88068.0,121,,,,-434.0,87566.0
111,88696.0,122,,,,-434.0,88566.0
112,89174.0,123,,,,-434.0,88566.0
113,89804.0,124,,,,-434.0,89566.0
114,90358.0,125,,,,-434.0,89566.0
115,90992.0,126,,,,-434.0,90566.0
116,91547.0,127,,,,-434.0,90566.0
117,92257.0,128,,,,-434.0,91566.0
118,92652.0,129,,,,-434.0,92566.0
119,93284.0,130,,,,-434.0,92566.0
120,93758.0,131,,,,-434.0,93566.0
121,94393.0,132,,,,-434.0,93566.0
122,94945.0,133,,,,-434.0,94566.0
123,95583.0,134,,,,-434.0,95566.0
124,96139.0,135,,,,-434.0,95566.0
125,96686.0,136,,,,-434.0,96566.0
126,97245.0,137,,,,-434.0,96566.0
127,97793.0,138,,,,-434.0,97566.0
128,98269.0,139,,,,-434.0,97566.0
129,98902.0,140,,,,-434.0,98566.0
130,99375.0,141,,,,-434.0,98566.0
131,100091.0,142,,,,-434.0,99566.0
132,100562.0,143,,,,-434.0,99566.0
133,101118.0,144,,,,-434.0,100566.0
134,101593.0,145,,,,-434.0,101566.0
135,102232.0,146,,,,-434.0,101566.0
136,102698.0,147,,,,-434.0,102566.0
137,103422.0,148,,,,-434.0,102566.0
138,103806.0,149,,,,-434.0,103566.0
139,104598.0,150,,,,-434.0,104566.0
140,104994.0,151,,,,-434.0,104566.0
141,105625.0,152,,,,-434.0,105566.0
142,106104.0,153,,,,-434.0,105566.0
143,106734.0,154,,,,-434.0,106566.0
144,107209.0,155,,,,-434.0,106566.0
145,107760.0,156,,,,-434.0,107566.0
146,108317.0,157,,,,-434.0,107566.0
147,108868.0,158,,,,-434.0,108566.0
148,109424.0,159,,,,-434.0,108566.0
149,110059.0,160,,,,-434.0,109566.0
150,110531.0,161,,,,-434.0,109566.0
151,111163.0,162,,,,-434.0,110566.0
