,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,130.0,1,,,,-96.0,-96.0
1,8793.0,1,,,,-96.0,7904.0
2,8801.0,3,,,,-96.0,7904.0
3,9455.0,3,,,,-96.0,8904.0
4,15403.0,12,,,,-96.0,14904.0
5,15412.0,13,,,,-96.0,14904.0
6,15412.0,14,,,,-96.0,14904.0
7,17396.0,15,,,,-96.0,16904.0
8,17397.0,16,,,,-96.0,16904.0
9,17397.0,17,,,,-96.0,16904.0
10,17404.0,18,,,,-96.0,16904.0
11,19371.0,20,,,,-96.0,18904.0
12,19377.0,22,,,,-96.0,18904.0
13,21358.0,24,,,,-96.0,20904.0
14,21365.0,26,,,,-96.0,20904.0
15,23342.0,28,,,,-96.0,22904.0
16,23355.0,30,,,,-96.0,22904.0
17,23355.0,32,,,,-96.0,22904.0
18,25343.0,34,,,,-96.0,24904.0
19,25343.0,36,,,,-96.0,24904.0
20,27317.0,38,,,,-96.0,26904.0
21,27318.0,40,,,,-96.0,26904.0
22,29295.0,42,,,,-96.0,28904.0
23,29308.0,44,,,,-96.0,28904.0
24,29309.0,46,,,,-96.0,28904.0
25,31279.0,48,,,,-96.0,30904.0
26,31289.0,50,,,,-96.0,30904.0
27,31289.0,52,,,,-96.0,30904.0
28,33269.0,54,,,,-96.0,32904.0
29,33269.0,56,,,,-96.0,32904.0
30,33274.0,58,,,,-96.0,32904.0
31,35250.0,60,,,,-96.0,34904.0
32,35250.0,62,,,,-96.0,34904.0
33,35257.0,64,,,,-96.0,34904.0
34,35258.0,66,,,,-96.0,34904.0
35,37235.0,68,,,,-96.0,36904.0
36,39218.0,70,,,,-96.0,38904.0
37,39227.0,72,,,,-96.0,38904.0
38,39228.0,74,,,,-96.0,38904.0
39,41212.0,76,,,,-96.0,40904.0
40,41213.0,78,,,,-96.0,40904.0
41,43184.0,80,,,,-96.0,42904.0
42,45191.0,82,,,,-96.0,44904.0
43,45193.0,84,,,,-96.0,44904.0
44,45194.0,86,,,,-96.0,44904.0
45,47157.0,88,,,,-96.0,46904.0
46,47166.0,90,,,,-96.0,46904.0
47,49147.0,92,,,,-96.0,48904.0
48,49147.0,94,,,,-96.0,48904.0
49,51126.0,96,,,,-96.0,50904.0
50,51138.0,98,,,,-96.0,50904.0
51,53123.0,100,,,,-96.0,52904.0
52,53124.0,102,,,,-96.0,52904.0
53,53124.0,104,,,,-96.0,52904.0
54,55100.0,106,,,,-96.0,54904.0
55,55107.0,108,,,,-96.0,54904.0
56,57083.0,110,,,,-96.0,56904.0
57,57092.0,112,,,,-96.0,56904.0
58,59066.0,114,,,,-96.0,58904.0
59,59076.0,116,,,,-96.0,58904.0
60,61049.0,118,,,,-96.0,60904.0
61,61055.0,120,,,,-96.0,60904.0
62,63037.0,122,,,,-96.0,62904.0
63,63037.0,124,,,,-96.0,62904.0
64,65017.0,126,,,,-96.0,64904.0
65,65024.0,128,,,,-96.0,64904.0
66,65025.0,130,,,,-96.0,64904.0
67,65025.0,132,,,,-96.0,64904.0
68,67010.0,134,,,,-96.0,66904.0
69,67010.0,136,,,,-96.0,66904.0
70,68996.0,138,,,,-96.0,68904.0
71,68997.0,140,,,,-96.0,68904.0
72,68997.0,142,,,,-96.0,68904.0
73,70978.0,144,,,,-96.0,70904.0
74,70979.0,146,,,,-96.0,70904.0
75,72971.0,147,,,,-96.0,72904.0
76,72972.0,148,,,,-96.0,72904.0
77,72972.0,149,,,,-96.0,72904.0
78,72972.0,150,,,,-96.0,72904.0
79,74941.0,152,,,,-96.0,74904.0
80,74945.0,154,,,,-96.0,74904.0
81,76929.0,156,,,,-96.0,76904.0
82,76938.0,158,,,,-96.0,76904.0
83,76939.0,160,,,,-96.0,76904.0
84,78922.0,162,,,,-96.0,78904.0
85,78923.0,164,,,,-96.0,78904.0
86,78923.0,166,,,,-96.0,78904.0
87,80899.0,168,,,,-96.0,79904.0
88,80910.0,170,,,,-96.0,80904.0
89,82893.0,172,,,,-96.0,81904.0
90,82893.0,174,,,,-96.0,81904.0
91,82894.0,176,,,,-96.0,81904.0
92,84868.0,178,,,,-96.0,83904.0
93,84875.0,180,,,,-96.0,83904.0
94,86853.0,182,,,,-96.0,85904.0
95,86871.0,184,,,,-96.0,85904.0
96,86871.0,186,,,,-96.0,85904.0
97,88840.0,188,,,,-96.0,87904.0
98,88846.0,190,,,,-96.0,87904.0
99,88846.0,192,,,,-96.0,87904.0
100,90823.0,194,,,,-96.0,89904.0
101,90827.0,196,,,,-96.0,89904.0
