,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,235.0,0.1,0.2,-0.30000000000000004,-0.30000000000000004,3.3000000000000003,9.1,-0.4,-3.7000000000000006,-1.6,16
1,253.0,0.1,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,3.4000000000000004,9.0,-1.9,-2.5,-0.9000000000000001,16
2,269.0,0.1,0.2,-0.1,-0.30000000000000004,3.4000000000000004,9.200000000000001,-1.8000000000000003,0.0,0.30000000000000004,16
3,286.0,0.1,0.1,0.0,-0.30000000000000004,3.3000000000000003,9.3,-0.6000000000000001,0.2,1.1,16
4,302.0,0.1,0.0,-0.1,-0.30000000000000004,3.2,9.200000000000001,-0.5,1.6,0.9000000000000001,16
5,320.0,0.0,-0.1,-0.2,-0.4,3.0,9.1,-2.2,4.7,0.6000000000000001,16
6,336.0,0.0,-0.1,0.2,-0.4,3.1,9.3,-5.8,8.899999999999999,0.5,16
7,353.0,-0.1,-0.1,0.30000000000000004,-0.5,2.9000000000000004,9.600000000000001,-4.4,6.500000000000001,-0.4,16
8,368.0,-0.1,-0.1,0.30000000000000004,-0.6000000000000001,3.0,9.600000000000001,-1.9,0.30000000000000004,-1.7,16
9,385.0,-0.1,0.1,0.0,-0.5,3.1,9.4,0.7,-3.4,-1.9,16
10,402.0,-0.1,0.2,-0.1,-0.5,3.3000000000000003,9.200000000000001,1.4,-2.1,-1.0,16
11,419.0,0.0,0.2,-0.1,-0.5,3.3000000000000003,9.200000000000001,1.0,0.8,0.5,16
12,435.0,0.0,0.1,0.0,-0.5,3.2,9.3,0.6000000000000001,3.7000000000000006,1.1,16
13,455.0,-0.1,0.0,0.1,-0.5,3.1,9.3,0.2,4.800000000000001,0.9000000000000001,16
14,468.0,0.0,0.1,0.1,-0.5,3.2,9.4,0.1,3.3000000000000007,0.6000000000000001,16
15,485.0,-0.1,0.1,0.1,-0.6000000000000001,3.2,9.4,0.5,-0.9000000000000001,0.4,16
16,502.0,-0.1,0.1,0.0,-0.5,3.2,9.200000000000001,0.0,-2.9,0.5,16
17,519.0,0.0,0.0,-0.1,-0.5,3.2,9.200000000000001,-1.1,-1.7,0.7,16
18,535.0,-0.1,0.0,-0.1,-0.6000000000000001,3.1,9.200000000000001,-1.7,0.4,1.4,16
19,552.0,-0.1,0.0,0.0,-0.6000000000000001,3.2,9.3,-0.8,1.1,1.9,16
20,569.0,-0.1,0.1,0.0,-0.6000000000000001,3.2,9.3,0.6000000000000001,0.30000000000000004,2.4000000000000004,16
21,586.0,-0.2,0.2,0.0,-0.7000000000000001,3.3000000000000003,9.3,1.0,-1.9,3.4,16
22,603.0,-0.30000000000000004,0.2,0.0,-0.8,3.4000000000000004,9.3,0.4,-3.8,4.800000000000001,16
23,619.0,-0.5,0.2,-0.1,-1.0,3.4000000000000004,9.200000000000001,-0.7,-3.6000000000000005,6.2,16
24,635.0,-0.8,0.2,0.1,-1.3,3.4000000000000004,9.4,-0.9000000000000001,3.2,8.0,16
25,653.0,-1.1,0.30000000000000004,0.4,-1.7000000000000002,3.5,9.8,1.7,7.8,11.700000000000001,16
26,669.0,-1.2000000000000002,0.4,0.8,-1.8,3.6,10.200000000000001,7.9,3.5,16.8,16
27,685.0,-0.9,0.30000000000000004,0.7000000000000001,-1.6,3.6,10.100000000000001,12.7,-9.3,20.599999999999998,16
28,703.0,-0.7000000000000001,0.4,0.4,-1.1,3.7,9.5,13.399999999999999,-21.500000000000004,23.0,16
29,721.0,-0.1,0.4,-0.7000000000000001,-0.6000000000000001,3.7,8.6,8.100000000000001,-27.099999999999998,23.2,16
30,735.0,0.2,0.30000000000000004,-1.6,-0.30000000000000004,3.7,7.800000000000001,-2.9,-19.5,23.3,16
31,753.0,0.0,0.0,-1.3,-0.30000000000000004,3.5,7.9,-13.100000000000001,0.7,24.400000000000002,16
32,768.0,-0.1,-0.30000000000000004,-0.7000000000000001,-0.6000000000000001,3.0,8.700000000000001,-13.399999999999999,21.7,26.200000000000003,16
33,786.0,-0.4,-0.7000000000000001,0.1,-0.9,2.6,9.4,-2.5,31.099999999999998,28.3,16
34,803.0,-0.5,-0.9,0.30000000000000004,-1.1,2.4000000000000004,9.600000000000001,10.4,26.1,29.300000000000004,16
35,822.0,-0.5,-0.8,0.1,-1.1,2.6,9.3,17.7,14.0,29.600000000000005,16
36,835.0,-0.4,-0.4,-0.4,-1.0,3.0,8.8,14.800000000000002,4.7,31.0,16
37,852.0,-0.30000000000000004,-0.2,-0.8,-0.9,3.2,8.4,4.300000000000001,3.5,33.300000000000004,16
38,869.0,-0.30000000000000004,-0.2,-0.8,-0.9,3.2,8.4,-7.1000000000000005,6.500000000000001,37.1,16
39,885.0,-0.30000000000000004,-0.5,-0.30000000000000004,-0.9,2.9000000000000004,8.9,-13.5,13.5,42.2,16
40,902.0,-0.2,-0.9,0.4,-0.8,2.5,9.5,-11.1,18.8,46.7,16
41,928.0,0.2,-1.0,0.5,-0.5,2.3000000000000003,9.8,-3.6000000000000005,15.2,48.0,16
42,935.0,0.4,-0.8,0.30000000000000004,-0.1,2.4000000000000004,9.5,3.0,3.5,45.2,16
43,959.0,0.6000000000000001,-0.2,-0.30000000000000004,0.1,3.0,9.0,-1.1,-3.0,43.2,16
44,976.0,0.8,0.4,-0.4,0.30000000000000004,3.5,8.8,-11.5,0.0,43.2,16
45,987.0,0.8,0.5,-0.30000000000000004,0.4,3.7,8.9,-23.5,7.0,44.2,16
46,1002.0,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,3.5,9.5,-33.0,15.6,45.2,16
47,1026.0,0.30000000000000004,-0.1,1.2000000000000002,0.1,3.0,10.200000000000001,-35.0,25.1,44.7,16
48,1035.0,0.1,-0.30000000000000004,1.6,-0.30000000000000004,2.7,11.0,-29.800000000000004,32.7,42.800000000000004,16
49,1052.0,-0.4,-0.4,2.0,-0.8,2.5,11.4,-20.3,34.2,40.0,16
50,1069.0,-0.6000000000000001,-0.30000000000000004,2.1,-1.2000000000000002,2.6,11.600000000000001,-10.700000000000001,32.7,38.60000000000001,16
51,1085.0,-0.8,-0.2,2.1,-1.4000000000000001,2.7,11.600000000000001,-2.9,30.1,39.8,16
52,1112.0,-0.4,0.1,1.4000000000000001,-1.0,3.0,10.700000000000001,5.6,8.5,44.8,16
53,1127.0,-0.2,0.1,0.9,-1.0,3.0,10.700000000000001,5.6,8.5,44.8,16
54,1135.0,0.0,0.2,0.4,-0.6000000000000001,3.1,9.9,1.1,-0.5,46.7,16
