,ms,latitude,longitude,altitude,confInterval,heading,speed
0,-24028.0,55.6083221,12.9935229,39.5,50.49800109863281,,
1,-23969.0,55.6083221,12.9935229,39.5,50.49800109863281,,
2,-22253.0,55.6086703,12.9942485,40.60000228881836,39.90700149536133,,
3,-20636.0,55.6084949,12.9941848,40.60000228881836,38.01100158691406,191.587158203125,0.8468161821365356
4,-19645.0,55.6084492,12.9941589,40.60000228881836,36.8489990234375,195.25914001464844,1.6795082092285156
5,-18630.0,55.6084837,12.9941736,40.60000228881836,36.01599884033203,,0.09106974303722382
6,-17651.0,55.6085253,12.9941819,40.60000228881836,36.23400115966797,5.819894313812256,1.5214896202087402
7,-16638.0,55.6086392,12.9942172,40.60000228881836,36.792999267578125,9.882987022399902,3.7478179931640625
8,-16002.0,55.6086898,12.9942541,40.60000228881836,36.8650016784668,13.518342018127441,4.538087368011475
9,-14999.0,55.6087265,12.9942855,40.60000228881836,36.88600158691406,15.905608177185059,4.5128302574157715
10,-14000.0,55.608752,12.9943059,40.60000228881836,37.034000396728516,16.971599578857422,4.2638840675354
11,-13008.0,55.6087727,12.9943202,40.60000228881836,36.58700180053711,17.415815353393555,3.9710376262664795
12,-12002.0,55.6087655,12.9943056,40.70000076293945,32.731998443603516,15.785860061645508,2.8076565265655518
13,-11009.0,55.6087618,12.9943041,40.70000076293945,29.246999740600586,15.864629745483398,2.3126344680786133
14,-10003.0,55.6087596,12.9943043,40.70000076293945,28.266000747680664,16.22486114501953,1.9159668684005737
15,-8999.0,55.6087578,12.9943047,40.70000076293945,26.21299934387207,16.68457794189453,1.5836864709854126
16,-8017.0,55.6087543,12.9943059,40.70000076293945,24.259000778198242,18.02054214477539,1.2750186920166016
17,-7005.0,55.6087524,12.9943153,40.70000076293945,21.902999877929688,23.415040969848633,0.9511128067970276
18,-6010.0,55.6087488,12.9943177,40.70000076293945,21.642000198364258,27.184423446655273,0.74602210521698
19,-5001.0,55.6087443,12.9943186,40.70000076293945,21.434999465942383,31.928932189941406,0.5543411374092102
20,-4014.0,55.6087668,12.9943694,40.70000076293945,20.295000076293945,43.7926139831543,1.1191279888153076
21,-3007.0,55.6087749,12.9943927,40.70000076293945,18.12299919128418,47.421024322509766,1.2160412073135376
22,-2013.0,55.6087792,12.9944136,40.60000228881836,15.982999801635742,52.402076721191406,1.0647844076156616
23,-1011.0,55.6087754,12.9944161,40.60000228881836,15.571000099182129,58.16578674316406,0.831792950630188
24,-7.0,55.6087704,12.9944156,40.60000228881836,14.390999794006348,66.96748352050781,0.6061640977859497
25,993.0,55.6087701,12.9944124,40.60000228881836,13.095999717712402,65.79451751708984,0.44265681505203247
26,1987.0,55.6087667,12.9943976,40.60000228881836,12.85099983215332,210.5250701904297,0.2171705961227417
27,2997.0,55.6087607,12.9943802,40.70000076293945,12.482000350952148,210.4203338623047,0.23318694531917572
28,3986.0,55.6087577,12.9943726,40.70000076293945,12.227999687194824,227.34375,0.38965052366256714
29,4987.0,55.6087549,12.9943633,40.70000076293945,11.869999885559082,309.9876403808594,0.16023030877113342
30,5988.0,55.6087499,12.9943563,40.70000076293945,11.456999778747559,274.85546875,0.3811073303222656
31,6991.0,55.6087426,12.9943385,40.70000076293945,10.309000015258789,271.6641845703125,0.6242622137069702
32,8001.0,55.6087326,12.9943083,42.70000076293945,9.402999877929688,263.3443908691406,0.6942200064659119
33,8993.0,55.6087233,12.9942993,42.70000076293945,8.53499984741211,246.12965393066406,0.9893524646759033
34,9983.0,55.6087153,12.9942838,42.70000076293945,8.35200023651123,240.6580352783203,0.9312986135482788
35,10991.0,55.6087061,12.9942721,42.70000076293945,7.446000099182129,240.90863037109375,0.9121235013008118
36,12002.0,55.6086985,12.9942564,42.70000076293945,6.965000152587891,250.6962127685547,0.9296176433563232
37,13000.0,55.6086902,12.9942326,39.10000228881836,6.328000068664551,252.9546661376953,0.785943329334259
38,14009.0,55.608687,12.9942267,39.10000228881836,5.939000129699707,252.19219970703125,0.877720296382904
39,14989.0,55.6086832,12.9942122,39.10000228881836,5.616000175476074,253.5922393798828,1.040238618850708
40,16000.0,55.6086774,12.9941899,39.10000228881836,5.3429999351501465,252.399658203125,1.0739117860794067
41,16991.0,55.6086711,12.9941674,39.10000228881836,4.980000019073486,253.26077270507812,1.0904755592346191
42,18004.0,55.6086644,12.9941398,40.60000228881836,4.5229997634887695,254.0954132080078,1.0729345083236694
43,19001.0,55.608661,12.994129,40.60000228881836,4.22599983215332,253.9508056640625,1.0531127452850342
44,20001.0,55.608657,12.9941137,40.60000228881836,4.065999984741211,254.18399047851562,1.0519511699676514
45,20998.0,55.608652,12.9940946,40.60000228881836,3.9769999980926514,254.41787719726562,1.0546468496322632
46,21995.0,55.6086467,12.9940761,40.60000228881836,3.9070000648498535,256.414794921875,1.0899895429611206
47,22995.0,55.6086388,12.9940424,39.60000228881836,3.9000000953674316,256.7081298828125,1.0979630947113037
48,23989.0,55.6086338,12.9940303,39.60000228881836,3.9000000953674316,254.88800048828125,1.0693042278289795
49,24996.0,55.6086281,12.9940156,39.60000228881836,3.9000000953674316,253.6024627685547,1.0515166521072388
50,25992.0,55.6086219,12.9939961,39.60000228881836,3.9000000953674316,254.91433715820312,1.0664626359939575
51,26996.0,55.6086163,12.9939788,39.60000228881836,3.9000000953674316,256.6156921386719,1.0692585706710815
52,27987.0,55.6086118,12.9939516,39.20000076293945,3.9000000953674316,258.17913818359375,1.0524888038635254
53,28995.0,55.6086094,12.9939413,39.20000076293945,3.9000000953674316,258.15972900390625,1.0332176685333252
54,29989.0,55.6086056,12.9939289,39.20000076293945,3.9000000953674316,257.0728759765625,1.0320510864257812
55,30994.0,55.6085988,12.9939125,39.20000076293945,3.9000000953674316,254.45265197753906,1.0315382480621338
56,31994.0,55.6085915,12.9938991,39.20000076293945,3.9000000953674316,251.24266052246094,1.0178402662277222
57,32994.0,55.6085858,12.9938832,39.20000076293945,3.9000000953674316,251.06463623046875,1.0171037912368774
58,33987.0,55.6085794,12.9938635,39.20000076293945,3.9000000953674316,251.32142639160156,1.038068175315857
59,34992.0,55.6085757,12.9938513,39.20000076293945,3.9130001068115234,251.2099609375,1.059118628501892
60,35991.0,55.6085703,12.9938306,39.20000076293945,3.927999973297119,250.5713653564453,1.0711482763290405
61,36998.0,55.6085649,12.9938139,39.20000076293945,3.997999906539917,249.23931884765625,1.0908758640289307
62,38001.0,55.6085585,12.9937929,39.20000076293945,4.122000217437744,248.6977996826172,1.1024693250656128
63,38990.0,55.6085506,12.993769,39.20000076293945,4.357999801635742,248.01918029785156,1.1152880191802979
64,39992.0,55.6085456,12.9937524,39.20000076293945,4.406000137329102,247.94667053222656,1.1289036273956299
65,40993.0,55.6085408,12.9937361,39.20000076293945,4.460000038146973,246.60165405273438,1.1365712881088257
66,41989.0,55.6085359,12.9937206,39.20000076293945,4.48199987411499,243.84408569335938,1.1446843147277832
67,42993.0,55.6085316,12.9937056,39.20000076293945,4.464000225067139,242.79209899902344,1.1407363414764404
68,43988.0,55.6085258,12.9936801,39.10000228881836,4.423999786376953,243.09771728515625,1.1245841979980469
69,44991.0,55.6085241,12.9936675,39.10000228881836,4.359000205993652,243.4755096435547,1.112919807434082
70,45991.0,55.6085211,12.9936496,39.10000228881836,4.322999954223633,243.81863403320312,1.113322377204895
71,46989.0,55.6085186,12.9936288,39.10000228881836,4.26200008392334,244.85763549804688,1.113187313079834
72,47990.0,55.6085159,12.9936098,39.10000228881836,4.206999778747559,244.98306274414062,1.108993411064148
73,48994.0,55.6085116,12.9935865,39.20000076293945,4.051000118255615,244.93154907226562,1.1032215356826782
74,49994.0,55.6085104,12.9935735,39.20000076293945,4.008999824523926,246.64932250976562,1.0971142053604126
75,50996.0,55.6085095,12.9935588,39.20000076293945,3.947999954223633,248.73379516601562,1.067981243133545
76,51988.0,55.6085079,12.9935397,39.20000076293945,3.927000045776367,250.07565307617188,1.0601190328598022
77,52989.0,55.6085061,12.9935162,39.20000076293945,3.928999900817871,251.43138122558594,1.07478666305542
78,53996.0,55.6085043,12.9934867,39.10000228881836,3.921999931335449,253.49118041992188,1.090680480003357
79,54996.0,55.6085047,12.993472,39.10000228881836,3.9210000038146973,256.1325988769531,1.0793297290802002
80,55990.0,55.6085044,12.9934569,39.10000228881836,3.9179999828338623,257.6292419433594,1.0631282329559326
81,56990.0,55.6085021,12.9934387,39.10000228881836,3.9100000858306885,257.0646057128906,1.0563219785690308
82,57994.0,55.6084986,12.9934168,39.10000228881836,3.9000000953674316,256.60711669921875,1.0639435052871704
83,58990.0,55.6084949,12.9933911,40.0,3.9000000953674316,257.3406066894531,1.062786340713501
84,59989.0,55.6084934,12.9933773,40.0,3.9000000953674316,258.2709045410156,1.058164119720459
85,60993.0,55.608492,12.9933607,40.0,3.9000000953674316,258.6861877441406,1.0675939321517944
86,61984.0,55.6084904,12.9933394,40.0,3.9000000953674316,258.97149658203125,1.070214867591858
87,62997.0,55.6084895,12.9933185,40.0,3.9059998989105225,259.5392150878906,1.0726442337036133
88,63989.0,55.6084881,12.9932879,40.0,3.9189999103546143,260.31201171875,1.0681345462799072
89,64999.0,55.6084878,12.9932788,40.0,3.934000015258789,260.7581481933594,1.0697746276855469
90,66000.0,55.608487,12.9932651,40.0,3.999000072479248,262.0235595703125,1.0503196716308594
91,66989.0,55.6084871,12.9932489,40.0,4.103000164031982,264.4580078125,1.0127238035202026
92,67987.0,55.608489,12.9932351,40.0,4.2729997634887695,269.1770324707031,0.9648233652114868
93,68996.0,55.6084939,12.9932078,39.60000228881836,4.500999927520752,275.32720947265625,0.9045186638832092
94,69988.0,55.6084975,12.9932034,39.60000228881836,4.730999946594238,281.53076171875,0.8446577191352844
95,70991.0,55.6085004,12.9931931,39.60000228881836,5.001999855041504,287.07904052734375,0.8322376012802124
96,71990.0,55.6085012,12.9931785,39.60000228881836,5.184000015258789,287.9581604003906,0.8262127041816711
97,72993.0,55.6084997,12.9931635,39.60000228881836,5.508999824523926,289.12078857421875,0.8037071228027344
98,73994.0,55.6084971,12.993142,40.0,5.675000190734863,290.4812316894531,0.7530426979064941
99,74993.0,55.6084932,12.9931358,40.0,5.939000129699707,292.42376708984375,0.721885085105896
100,75987.0,55.6084898,12.9931247,40.0,6.138000011444092,292.993408203125,0.7258024215698242
101,76992.0,55.6084854,12.9931083,40.0,6.211999893188477,290.9898986816406,0.7432260513305664
102,77998.0,55.6084793,12.9930907,40.0,6.196000099182129,289.18115234375,0.7666487097740173
103,78998.0,55.6084759,12.9930632,40.0,6.118000030517578,290.3362731933594,0.7803447842597961
104,79991.0,55.6084723,12.9930518,40.0,6.0269999504089355,292.93896484375,0.8006743788719177
105,81000.0,55.6084697,12.9930371,40.0,5.824999809265137,294.0704345703125,0.8097020387649536
106,81990.0,55.6084661,12.9930167,40.0,5.639999866485596,293.3564453125,0.8230476975440979
107,83100.0,55.6084631,12.992991,40.0,5.4029998779296875,293.5564270019531,0.8487428426742554
