,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,192.0,1,,,,-465.0,-465.0
1,8946.0,1,,,,-465.0,8535.0
2,9523.0,2,,,,-465.0,8535.0
3,10063.0,3,,,,-465.0,9535.0
4,10625.0,4,,,,-465.0,10535.0
5,11188.0,5,,,,-465.0,10535.0
6,11825.0,6,,,,-465.0,11535.0
7,12349.0,7,,,,-465.0,11535.0
8,12904.0,8,,,,-465.0,12535.0
9,13410.0,9,,,,-465.0,12535.0
10,14045.0,10,,,,-465.0,13535.0
11,14544.0,11,,,,-465.0,14535.0
12,15166.0,12,,,,-465.0,14535.0
13,15648.0,13,,,,-465.0,15535.0
14,16248.0,14,,,,-465.0,15535.0
15,16726.0,15,,,,-465.0,16535.0
16,17307.0,16,,,,-465.0,16535.0
17,17844.0,17,,,,-465.0,17535.0
18,18448.0,18,,,,-465.0,17535.0
19,18925.0,19,,,,-465.0,18535.0
20,19603.0,20,,,,-465.0,19535.0
21,20104.0,21,,,,-465.0,19535.0
22,20702.0,22,,,,-465.0,20535.0
23,21206.0,23,,,,-465.0,20535.0
24,21803.0,24,,,,-465.0,21535.0
25,22324.0,25,,,,-465.0,21535.0
26,22904.0,26,,,,-465.0,22535.0
27,23384.0,27,,,,-465.0,22535.0
28,24003.0,28,,,,-465.0,23535.0
29,24484.0,29,,,,-465.0,23535.0
30,25104.0,30,,,,-465.0,24535.0
31,25600.0,31,,,,-465.0,25535.0
32,26199.0,32,,,,-465.0,25535.0
33,26700.0,33,,,,-465.0,26535.0
34,27320.0,34,,,,-465.0,26535.0
35,27820.0,35,,,,-465.0,27535.0
36,28442.0,36,,,,-465.0,27535.0
37,28986.0,37,,,,-465.0,28535.0
38,29602.0,38,,,,-465.0,29535.0
39,30102.0,39,,,,-465.0,29535.0
40,30762.0,40,,,,-465.0,30535.0
41,31285.0,41,,,,-465.0,30535.0
42,31901.0,42,,,,-465.0,31535.0
43,32463.0,43,,,,-465.0,31535.0
44,33105.0,44,,,,-465.0,32535.0
45,33603.0,45,,,,-465.0,33535.0
46,34282.0,46,,,,-465.0,33535.0
47,34782.0,47,,,,-465.0,34535.0
48,35424.0,48,,,,-465.0,34535.0
49,35922.0,49,,,,-465.0,35535.0
50,36544.0,50,,,,-465.0,36535.0
51,37059.0,51,,,,-465.0,36535.0
52,37680.0,52,,,,-465.0,37535.0
53,38160.0,53,,,,-465.0,37535.0
54,38780.0,54,,,,-465.0,38535.0
55,39279.0,55,,,,-465.0,38535.0
56,39944.0,56,,,,-465.0,39535.0
57,40404.0,57,,,,-465.0,39535.0
58,41103.0,58,,,,-465.0,40535.0
59,41541.0,59,,,,-465.0,41535.0
60,42219.0,60,,,,-465.0,41535.0
61,42658.0,61,,,,-465.0,42535.0
62,43319.0,62,,,,-465.0,42535.0
63,43853.0,63,,,,-465.0,43535.0
64,44444.0,64,,,,-465.0,43535.0
65,44923.0,65,,,,-465.0,44535.0
66,45598.0,66,,,,-465.0,45535.0
67,46017.0,67,,,,-465.0,45535.0
68,46677.0,68,,,,-465.0,46535.0
69,47137.0,69,,,,-465.0,46535.0
70,47799.0,70,,,,-465.0,47535.0
71,48260.0,71,,,,-465.0,47535.0
72,48920.0,72,,,,-465.0,48535.0
73,49381.0,73,,,,-465.0,48535.0
74,50000.0,74,,,,-465.0,49535.0
75,50479.0,75,,,,-465.0,49535.0
76,51079.0,76,,,,-465.0,50535.0
77,51581.0,77,,,,-465.0,51535.0
78,52221.0,78,,,,-465.0,51535.0
79,52698.0,79,,,,-465.0,52535.0
80,53318.0,80,,,,-465.0,52535.0
81,53757.0,81,,,,-465.0,53535.0
82,54377.0,82,,,,-465.0,53535.0
83,54878.0,83,,,,-465.0,54535.0
84,55562.0,84,,,,-465.0,55535.0
85,56021.0,85,,,,-465.0,55535.0
86,56663.0,86,,,,-465.0,56535.0
87,57162.0,87,,,,-465.0,56535.0
88,57798.0,88,,,,-465.0,57535.0
89,58282.0,89,,,,-465.0,57535.0
90,58920.0,90,,,,-465.0,58535.0
91,59378.0,91,,,,-465.0,58535.0
92,60059.0,92,,,,-465.0,59535.0
93,60497.0,93,,,,-465.0,59535.0
94,61117.0,94,,,,-465.0,60535.0
95,61577.0,95,,,,-465.0,61535.0
96,62199.0,96,,,,-465.0,61535.0
97,62718.0,97,,,,-465.0,62535.0
98,63382.0,98,,,,-465.0,62535.0
99,63856.0,99,,,,-465.0,63535.0
100,64521.0,100,,,,-465.0,63535.0
101,64960.0,101,,,,-465.0,64535.0
102,65599.0,102,,,,-465.0,65535.0
103,66075.0,103,,,,-465.0,65535.0
104,66695.0,104,,,,-465.0,66535.0
105,67135.0,105,,,,-465.0,66535.0
106,67836.0,106,,,,-465.0,67535.0
107,68275.0,107,,,,-465.0,67535.0
108,69041.0,108,,,,-465.0,68535.0
109,70037.0,110,,,,-465.0,69535.0
110,70477.0,111,,,,-465.0,69535.0
111,71176.0,112,,,,-465.0,70535.0
112,71616.0,113,,,,-465.0,71535.0
113,72258.0,114,,,,-465.0,71535.0
114,72718.0,115,,,,-465.0,72535.0
115,73335.0,116,,,,-465.0,72535.0
116,73835.0,117,,,,-465.0,73535.0
117,74435.0,118,,,,-465.0,73535.0
118,74916.0,119,,,,-465.0,74535.0
119,75534.0,120,,,,-465.0,74535.0
120,76015.0,121,,,,-465.0,75535.0
121,76677.0,122,,,,-465.0,76535.0
122,77154.0,123,,,,-465.0,76535.0
123,77796.0,124,,,,-465.0,77535.0
124,78256.0,125,,,,-465.0,77535.0
125,78973.0,126,,,,-465.0,78535.0
126,79415.0,127,,,,-465.0,78535.0
127,80019.0,128,,,,-465.0,79535.0
128,80519.0,129,,,,-465.0,79535.0
129,81115.0,130,,,,-465.0,80535.0
130,81639.0,131,,,,-465.0,81535.0
131,82242.0,132,,,,-465.0,81535.0
132,82739.0,133,,,,-465.0,82535.0
133,83378.0,134,,,,-465.0,82535.0
134,83877.0,135,,,,-465.0,83535.0
135,84517.0,136,,,,-465.0,83535.0
136,84998.0,137,,,,-465.0,84535.0
137,85637.0,138,,,,-465.0,85535.0
138,86158.0,139,,,,-465.0,85535.0
139,86759.0,140,,,,-465.0,86535.0
140,87257.0,141,,,,-465.0,86535.0
141,87858.0,142,,,,-465.0,87535.0
142,88377.0,143,,,,-465.0,87535.0
143,89098.0,144,,,,-465.0,88535.0
144,89556.0,145,,,,-465.0,89535.0
145,90179.0,146,,,,-465.0,89535.0
146,90676.0,147,,,,-465.0,90535.0
147,91339.0,148,,,,-465.0,90535.0
148,91842.0,149,,,,-465.0,91535.0
149,92480.0,150,,,,-465.0,91535.0
150,92977.0,151,,,,-465.0,92535.0
151,93638.0,152,,,,-465.0,93535.0
152,94118.0,153,,,,-465.0,93535.0
153,94758.0,154,,,,-465.0,94535.0
154,95240.0,155,,,,-465.0,94535.0
155,95897.0,156,,,,-465.0,95535.0
156,96378.0,157,,,,-465.0,95535.0
157,97058.0,158,,,,-465.0,96535.0
158,97478.0,159,,,,-465.0,96535.0
159,98158.0,160,,,,-465.0,97535.0
160,98618.0,161,,,,-465.0,98535.0
161,99278.0,162,,,,-465.0,98535.0
162,99779.0,163,,,,-465.0,99535.0
163,100399.0,164,,,,-465.0,99535.0
164,100897.0,165,,,,-465.0,100535.0
165,101537.0,166,,,,-465.0,101535.0
166,102019.0,167,,,,-465.0,101535.0
167,102680.0,168,,,,-465.0,102535.0
168,103157.0,169,,,,-465.0,102535.0
169,103777.0,170,,,,-465.0,103535.0
170,104257.0,171,,,,-465.0,103535.0
171,104915.0,172,,,,-465.0,104535.0
172,105358.0,173,,,,-465.0,104535.0
173,106038.0,174,,,,-465.0,105535.0
174,106519.0,175,,,,-465.0,105535.0
175,107176.0,176,,,,-465.0,106535.0
176,107658.0,177,,,,-465.0,107535.0
177,108297.0,178,,,,-465.0,107535.0
178,108739.0,179,,,,-465.0,108535.0
179,109416.0,180,,,,-465.0,108535.0
180,109897.0,181,,,,-465.0,109535.0
181,110558.0,182,,,,-465.0,110535.0
182,111046.0,183,,,,-465.0,110535.0
183,111695.0,184,,,,-465.0,111535.0
184,112215.0,185,,,,-465.0,111535.0
185,112836.0,186,,,,-465.0,112535.0
186,113354.0,187,,,,-465.0,112535.0
187,114014.0,188,,,,-465.0,113535.0
188,114517.0,189,,,,-465.0,113535.0
189,115178.0,190,,,,-465.0,114535.0
190,115658.0,191,,,,-465.0,115535.0
191,116296.0,192,,,,-465.0,115535.0
192,116795.0,193,,,,-465.0,116535.0
193,117396.0,194,,,,-465.0,116535.0
194,117856.0,195,,,,-465.0,117535.0
195,118519.0,196,,,,-465.0,117535.0
