,ms,abs,alpha,beta,gamma
0,114.0,False,16.3,21.6,-9.5
1,131.0,False,15.9,21.0,-8.700000000000001
2,147.0,False,14.9,20.1,-6.300000000000001
3,165.0,False,13.600000000000001,20.400000000000002,-3.7
4,181.0,False,13.0,21.1,-2.7
5,197.0,False,13.0,21.5,-3.7
6,213.0,False,13.200000000000001,21.3,-5.7
7,231.0,False,13.4,21.0,-6.9
8,247.0,False,13.5,20.400000000000002,-9.0
9,267.0,False,13.200000000000001,20.1,-9.8
10,280.0,False,12.8,20.3,-10.0
11,297.0,False,12.8,23.400000000000002,-12.0
12,315.0,False,12.5,24.400000000000002,-12.4
13,330.0,False,12.4,24.900000000000002,-12.700000000000001
14,347.0,False,12.100000000000001,25.400000000000002,-13.5
15,364.0,False,12.3,24.700000000000003,-16.2
16,380.0,False,12.4,25.200000000000003,-17.3
17,397.0,False,12.4,25.900000000000002,-18.7
18,413.0,False,12.5,28.1,-20.400000000000002
19,430.0,False,12.5,28.200000000000003,-21.0
20,447.0,False,13.0,27.900000000000002,-22.6
21,464.0,False,14.0,28.200000000000003,-25.0
22,480.0,False,14.4,28.700000000000003,-26.200000000000003
23,497.0,False,14.0,27.6,-26.8
24,513.0,False,12.9,26.5,-25.8
25,530.0,False,12.3,26.0,-25.700000000000003
26,547.0,False,11.3,25.3,-26.1
27,564.0,False,10.8,25.3,-27.3
28,580.0,False,10.700000000000001,25.5,-27.900000000000002
29,597.0,False,11.0,25.5,-28.1
30,613.0,False,11.4,24.8,-27.5
31,630.0,False,11.700000000000001,23.900000000000002,-27.200000000000003
32,647.0,False,12.200000000000001,21.700000000000003,-26.700000000000003
33,666.0,False,12.700000000000001,20.3,-26.6
34,680.0,False,13.100000000000001,19.900000000000002,-26.900000000000002
35,697.0,False,13.8,19.900000000000002,-28.400000000000002
36,713.0,False,14.5,20.1,-30.6
37,730.0,False,14.8,20.200000000000003,-31.3
38,747.0,False,15.200000000000001,19.8,-31.400000000000002
39,764.0,False,13.0,19.200000000000003,-23.200000000000003
40,780.0,False,13.0,18.900000000000002,-22.200000000000003
41,797.0,False,13.200000000000001,18.3,-20.3
42,813.0,False,13.5,17.6,-19.5
43,830.0,False,12.200000000000001,9.0,-13.3
44,847.0,False,12.200000000000001,7.6000000000000005,-12.9
45,864.0,False,11.8,6.9,-12.600000000000001
46,880.0,False,11.600000000000001,6.9,-12.600000000000001
47,897.0,False,11.5,6.6000000000000005,-13.700000000000001
48,914.0,False,11.600000000000001,5.4,-13.100000000000001
49,930.0,False,12.0,4.5,-16.8
50,947.0,False,12.0,2.8000000000000003,-17.5
51,965.0,False,11.5,2.2,-17.2
52,980.0,False,11.200000000000001,2.1,-17.1
