,ms,abs,alpha,beta,gamma
0,102.0,False,89.10000000000001,12.9,3.6
1,120.0,False,89.10000000000001,13.0,3.7
2,154.0,False,89.10000000000001,13.0,3.6
3,186.0,False,89.0,13.100000000000001,3.5
4,228.0,False,89.10000000000001,13.100000000000001,3.4000000000000004
5,239.0,False,89.10000000000001,13.100000000000001,3.3000000000000003
6,253.0,False,89.10000000000001,13.0,3.3000000000000003
7,286.0,False,89.10000000000001,12.8,3.3000000000000003
8,303.0,False,89.0,12.8,3.3000000000000003
9,353.0,False,88.7,12.8,3.4000000000000004
10,404.0,False,88.5,12.8,3.5
11,453.0,False,88.30000000000001,12.9,3.4000000000000004
12,486.0,False,88.2,12.9,3.5
13,503.0,False,88.10000000000001,12.9,3.6
14,523.0,False,88.10000000000001,12.9,3.7
15,537.0,False,88.10000000000001,12.9,3.6
16,555.0,False,88.0,12.8,3.5
17,586.0,False,88.0,12.700000000000001,3.6
18,603.0,False,88.0,12.600000000000001,3.7
19,620.0,False,87.9,12.5,3.7
20,670.0,False,87.7,12.5,3.7
21,736.0,False,87.60000000000001,12.4,3.6
22,753.0,False,87.60000000000001,12.4,3.5
23,803.0,False,87.60000000000001,12.200000000000001,3.5
24,821.0,False,87.7,12.100000000000001,3.6
25,853.0,False,87.7,12.0,3.6
26,869.0,False,87.7,12.0,3.5
27,953.0,False,87.7,12.100000000000001,3.5
28,1020.0,False,87.80000000000001,12.200000000000001,3.4000000000000004
29,1053.0,False,87.9,12.100000000000001,3.3000000000000003
30,1069.0,False,88.0,12.0,3.3000000000000003
31,1086.0,False,88.10000000000001,12.0,3.3000000000000003
32,1103.0,False,88.10000000000001,12.0,3.2
33,1169.0,False,88.2,12.0,3.1
34,1186.0,False,88.2,12.0,3.0
35,1220.0,False,88.2,12.100000000000001,3.1
36,1253.0,False,88.30000000000001,12.100000000000001,3.1
37,1269.0,False,88.30000000000001,12.100000000000001,3.0
38,1303.0,False,88.4,12.100000000000001,2.8000000000000003
39,1320.0,False,88.5,12.0,2.8000000000000003
40,1336.0,False,88.60000000000001,12.0,2.7
41,1353.0,False,88.60000000000001,11.9,2.6
42,1370.0,False,88.80000000000001,11.9,2.4000000000000004
43,1386.0,False,88.9,11.8,2.1
44,1403.0,False,88.9,11.8,2.0
45,1420.0,False,89.0,11.700000000000001,1.6
46,1436.0,False,89.10000000000001,11.700000000000001,1.3
47,1470.0,False,89.10000000000001,11.9,1.1
48,1486.0,False,89.2,12.0,1.2000000000000002
49,1504.0,False,89.2,12.100000000000001,1.3
50,1520.0,False,89.2,12.200000000000001,1.4000000000000001
51,1553.0,False,89.2,12.4,1.3
52,1570.0,False,89.30000000000001,12.5,1.2000000000000002
53,1586.0,False,89.30000000000001,12.5,1.0
54,1620.0,False,89.4,12.4,0.8
55,1653.0,False,89.4,12.200000000000001,0.7000000000000001
56,1686.0,False,89.4,12.0,0.9
57,1736.0,False,89.5,11.9,1.1
58,1769.0,False,89.5,12.0,1.2000000000000002
59,1786.0,False,89.5,12.100000000000001,1.2000000000000002
60,1803.0,False,89.5,12.200000000000001,1.1
61,1819.0,False,89.5,12.200000000000001,1.0
62,1853.0,False,89.5,12.3,0.8
63,1903.0,False,89.4,12.5,0.7000000000000001
64,1936.0,False,89.30000000000001,12.600000000000001,0.6000000000000001
65,1953.0,False,89.30000000000001,12.5,0.5
66,1969.0,False,89.2,12.5,0.5
67,2003.0,False,89.10000000000001,12.3,0.6000000000000001
68,2038.0,False,89.0,12.3,0.7000000000000001
69,2069.0,False,88.80000000000001,12.3,0.8
70,2087.0,False,88.7,12.3,0.8
71,2104.0,False,88.60000000000001,12.4,1.0
72,2124.0,False,88.60000000000001,12.4,1.1
73,2136.0,False,88.60000000000001,12.4,1.2000000000000002
74,2154.0,False,88.5,12.4,1.2000000000000002
75,2255.0,False,88.5,12.3,1.4000000000000001
76,2371.0,False,88.30000000000001,12.3,1.4000000000000001
77,2388.0,False,88.30000000000001,12.3,1.2000000000000002
78,2403.0,False,88.2,12.4,1.2000000000000002
79,2424.0,False,88.2,12.4,1.0
80,2453.0,False,88.0,12.5,0.9
81,2470.0,False,87.9,12.600000000000001,0.9
82,2529.0,False,87.60000000000001,12.700000000000001,0.8
83,2554.0,False,87.5,12.700000000000001,0.7000000000000001
84,2586.0,False,87.30000000000001,12.600000000000001,0.7000000000000001
85,2604.0,False,87.30000000000001,12.5,0.7000000000000001
86,2631.0,False,87.10000000000001,12.600000000000001,0.7000000000000001
87,2654.0,False,87.0,12.600000000000001,0.6000000000000001
88,2686.0,False,86.9,12.700000000000001,0.5
89,2706.0,False,86.7,12.9,0.5
90,2754.0,False,86.60000000000001,13.100000000000001,0.6000000000000001
91,2786.0,False,86.5,13.3,0.7000000000000001
92,2825.0,False,86.5,13.5,1.0
93,2836.0,False,86.5,13.700000000000001,1.3
94,2854.0,False,86.5,13.8,1.4000000000000001
95,2869.0,False,86.60000000000001,14.100000000000001,1.7000000000000002
96,2886.0,False,86.7,14.3,2.1
97,2905.0,False,86.80000000000001,14.5,2.5
98,2926.0,False,86.9,14.8,2.9000000000000004
99,2937.0,False,87.0,15.0,3.1
100,2953.0,False,87.0,15.200000000000001,3.4000000000000004
101,2971.0,False,87.2,15.5,3.8000000000000003
102,2990.0,False,87.4,15.8,4.2
103,3002.0,False,87.5,15.9,4.4
104,3020.0,False,87.7,16.1,4.800000000000001
105,3036.0,False,87.9,16.3,5.1000000000000005
106,3056.0,False,88.10000000000001,16.3,5.4
107,3069.0,False,88.2,16.3,5.6000000000000005
108,3089.0,False,88.4,16.3,5.800000000000001
109,3106.0,False,88.60000000000001,16.2,6.1000000000000005
110,3133.0,False,88.9,16.1,6.300000000000001
111,3153.0,False,89.10000000000001,16.0,6.4
112,3171.0,False,89.4,15.9,6.5
113,3203.0,False,89.80000000000001,15.700000000000001,6.4
114,3225.0,False,90.2,15.5,6.1000000000000005
115,3238.0,False,90.4,15.5,5.9
116,3254.0,False,90.9,15.100000000000001,5.4
117,3269.0,False,91.30000000000001,14.9,5.0
118,3286.0,False,92.0,14.200000000000001,4.1000000000000005
119,3305.0,False,92.60000000000001,13.3,3.2
120,3329.0,False,93.0,12.4,2.2
121,3336.0,False,93.2,11.9,1.8
122,3357.0,False,93.4,11.100000000000001,1.2000000000000002
123,3369.0,False,93.5,10.8,1.0
124,3387.0,False,93.60000000000001,10.4,0.7000000000000001
125,3403.0,False,93.5,10.200000000000001,0.7000000000000001
126,3425.0,False,93.4,10.100000000000001,0.9
127,3453.0,False,93.10000000000001,10.100000000000001,1.2000000000000002
128,3470.0,False,93.0,10.100000000000001,1.3
129,3487.0,False,93.0,10.0,1.4000000000000001
130,3505.0,False,92.9,9.8,1.4000000000000001
131,3538.0,False,92.80000000000001,9.600000000000001,1.4000000000000001
132,3553.0,False,92.9,9.4,1.4000000000000001
133,3604.0,False,93.10000000000001,9.3,1.5
134,3626.0,False,93.30000000000001,9.200000000000001,1.6
135,3636.0,False,93.30000000000001,9.200000000000001,1.7000000000000002
136,3656.0,False,93.5,9.200000000000001,1.8
137,3672.0,False,93.60000000000001,9.200000000000001,1.9000000000000001
138,3688.0,False,93.7,9.1,1.9000000000000001
139,3703.0,False,93.9,9.1,1.9000000000000001
140,3724.0,False,94.0,9.1,1.8
141,3739.0,False,94.2,9.0,1.7000000000000002
142,3770.0,False,94.4,8.9,1.7000000000000002
