,ms,distance
0,968.0,1.0
1,1707.0,2.0
2,2470.0,3.0
3,3236.0,4.0
4,3911.0,5.0
5,4541.0,6.0
6,5283.0,7.0
7,6027.0,8.0
8,6747.0,9.0
9,7466.0,10.0
10,8141.0,11.0
11,8775.0,12.0
12,9492.0,13.0
13,10212.0,14.0
14,10840.0,15.0
15,11562.0,16.0
16,12234.0,17.0
17,12865.0,18.0
18,13542.0,19.0
19,14261.0,20.0
20,15025.0,21.0
21,15701.0,22.0
22,16332.0,23.0
23,17052.0,24.0
24,17725.0,25.0
25,18355.0,26.0
26,19075.0,27.0
27,19705.0,28.0
28,20428.0,29.0
29,21100.0,30.0
30,21732.0,31.0
31,22406.0,32.0
32,23084.0,33.0
33,23800.0,34.0
34,24413.0,35.0
35,25130.0,36.0
36,25779.0,37.0
37,26454.0,38.0
38,27132.0,39.0
39,27807.0,40.0
40,28525.0,41.0
41,29154.0,42.0
42,29785.0,43.0
43,30506.0,44.0
44,31224.0,45.0
45,31947.0,46.0
46,32620.0,47.0
47,33297.0,48.0
48,34014.0,49.0
49,34602.0,50.0
50,35277.0,51.0
51,35883.0,52.0
52,36474.0,53.0
53,37122.0,54.0
54,37751.0,55.0
55,38380.0,56.0
56,38943.0,57.0
57,39639.0,58.0
58,40314.0,59.0
59,40926.0,60.0
60,41603.0,61.0
61,42231.0,62.0
62,42927.0,63.0
63,43600.0,64.0
64,44276.0,65.0
65,44862.0,66.0
66,45469.0,67.0
67,46165.0,68.0
68,46773.0,69.0
69,47450.0,70.0
70,48056.0,71.0
71,48729.0,72.0
72,49361.0,73.0
73,50081.0,74.0
74,50735.0,75.0
75,51388.0,76.0
76,51994.0,77.0
77,52627.0,78.0
78,53347.0,79.0
79,54067.0,80.0
80,54651.0,81.0
81,55345.0,82.0
82,56020.0,83.0
83,56651.0,84.0
84,57327.0,85.0
85,57955.0,86.0
86,58675.0,87.0
87,59285.0,88.0
88,59916.0,89.0
89,60654.0,90.0
90,61355.0,91.0
91,62030.0,92.0
92,62794.0,93.0
93,63428.0,94.0
94,64120.0,95.0
95,64795.0,96.0
96,65425.0,97.0
97,66055.0,98.0
98,66732.0,99.0
99,67359.0,100.0
100,68039.0,101.0
101,68646.0,102.0
102,69387.0,103.0
103,70020.0,104.0
104,70674.0,105.0
105,71365.0,106.0
106,72040.0,107.0
107,72716.0,108.0
108,73441.0,109.0
109,74111.0,110.0
110,74787.0,111.0
111,75462.0,112.0
112,76164.0,113.0
113,76881.0,114.0
114,77513.0,115.0
115,78206.0,116.0
116,78862.0,117.0
117,79536.0,118.0
118,80211.0,119.0
119,80905.0,120.0
120,81536.0,121.0
121,82164.0,122.0
122,82841.0,123.0
123,83494.0,124.0
124,84213.0,125.0
125,84889.0,126.0
126,85520.0,127.0
127,86149.0,128.0
128,86827.0,129.0
129,87500.0,130.0
130,88174.0,131.0
131,88869.0,132.0
132,89500.0,133.0
133,90175.0,134.0
134,90852.0,135.0
135,91528.0,136.0
136,92180.0,137.0
137,92853.0,138.0
138,93504.0,139.0
139,94135.0,140.0
140,94766.0,141.0
141,95393.0,142.0
