,ms,abs,alpha,beta,gamma
0,147.0,False,358.8,-4.7,20.5
1,171.0,False,358.3,-2.3000000000000003,20.700000000000003
2,201.0,False,357.90000000000003,-0.9,20.6
3,218.0,False,357.70000000000005,0.6000000000000001,19.6
4,235.0,False,357.70000000000005,1.5,19.0
5,256.0,False,357.5,3.0,18.900000000000002
6,268.0,False,357.5,3.8000000000000003,18.900000000000002
7,285.0,False,357.6,5.300000000000001,18.7
8,302.0,False,357.70000000000005,5.9,18.5
9,318.0,False,358.20000000000005,7.1000000000000005,17.7
10,334.0,False,358.40000000000003,7.6000000000000005,17.2
11,352.0,False,358.8,8.4,16.3
12,368.0,False,359.1,9.1,15.5
13,387.0,False,359.40000000000003,9.8,14.9
14,401.0,False,359.40000000000003,10.200000000000001,14.8
15,419.0,False,359.5,11.200000000000001,14.5
16,434.0,False,359.6,11.8,14.4
17,457.0,False,359.6,13.700000000000001,14.0
18,468.0,False,359.5,14.3,13.8
19,487.0,False,359.40000000000003,15.5,13.5
20,502.0,False,359.3,16.0,13.5
21,518.0,False,359.1,17.1,13.5
22,534.0,False,358.90000000000003,17.5,13.600000000000001
23,555.0,False,358.8,18.1,14.0
24,575.0,False,358.70000000000005,18.6,14.4
25,585.0,False,358.70000000000005,18.900000000000002,14.5
26,601.0,False,358.6,19.5,14.700000000000001
27,619.0,False,358.70000000000005,20.200000000000003,14.5
28,635.0,False,358.8,20.5,14.200000000000001
29,654.0,False,359.20000000000005,20.900000000000002,13.5
30,668.0,False,359.5,21.400000000000002,12.700000000000001
31,684.0,False,359.6,21.6,12.3
32,701.0,False,0.0,21.900000000000002,11.5
33,721.0,False,0.4,22.3,10.8
34,735.0,False,0.5,22.5,10.5
35,757.0,False,0.8,22.900000000000002,9.8
36,768.0,False,0.9,23.0,9.600000000000001
37,784.0,False,1.3,23.1,9.1
38,801.0,False,1.7000000000000002,23.200000000000003,8.700000000000001
39,824.0,False,2.3000000000000003,23.3,8.1
40,840.0,False,2.7,23.5,7.7
41,856.0,False,3.7,24.0,6.9
42,877.0,False,4.7,24.6,6.2
