,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,147.0,0.2,0.1,-0.5,-3.4000000000000004,-0.8,9.0,120.9,1.4,12.4,16
1,159.0,0.2,0.1,-0.9,-3.3000000000000003,-0.4,8.200000000000001,115.3,-14.700000000000001,17.300000000000004,16
2,171.0,0.1,0.0,-1.1,-3.3000000000000003,-0.4,8.200000000000001,115.3,-14.700000000000001,17.300000000000004,16
3,185.0,0.2,-0.30000000000000004,-1.3,-3.3000000000000003,-0.4,8.200000000000001,115.3,-14.700000000000001,17.300000000000004,16
4,201.0,0.4,-0.5,-1.3,-2.9000000000000004,-0.6000000000000001,7.300000000000001,89.70000000000002,-34.1,25.1,16
5,218.0,0.30000000000000004,-0.5,-0.30000000000000004,-2.7,-0.4,7.9,76.7,-30.200000000000003,24.1,16
6,235.0,0.0,-0.4,0.2,-3.2,0.2,8.8,65.4,-19.5,16.200000000000003,16
7,256.0,-0.4,0.4,0.4,-3.4000000000000004,1.0,9.1,58.800000000000004,-9.5,19.200000000000003,16
8,268.0,-0.4,0.6000000000000001,0.6000000000000001,-3.4000000000000004,1.0,9.1,58.800000000000004,-9.5,19.200000000000003,16
9,284.0,-0.1,0.5,0.8,-2.9000000000000004,1.5,9.4,41.0,-11.8,30.599999999999998,16
10,301.0,0.1,0.5,0.6000000000000001,-2.9000000000000004,1.5,9.4,41.0,-11.8,30.599999999999998,16
11,318.0,0.5,0.6000000000000001,0.5,-2.4000000000000004,1.7000000000000002,9.4,31.7,-19.300000000000004,30.699999999999996,16
12,334.0,0.5,0.7000000000000001,0.5,-2.2,1.9000000000000001,9.3,23.900000000000006,-26.000000000000004,26.5,16
13,352.0,0.4,0.8,0.5,-2.2,2.2,9.4,17.300000000000004,-28.800000000000004,20.8,16
14,368.0,0.30000000000000004,0.7000000000000001,0.7000000000000001,-2.2,2.2,9.600000000000001,15.399999999999999,-26.799999999999997,17.200000000000003,16
15,385.0,0.2,0.5,1.2000000000000002,-2.2,2.1,10.4,30.3,-5.8,13.700000000000001,16
16,401.0,0.2,0.4,1.4000000000000001,-2.2,2.1,10.4,30.3,-5.8,13.700000000000001,16
17,417.0,0.4,0.30000000000000004,0.8,-1.9000000000000001,2.1,9.5,56.10000000000001,1.2000000000000002,13.000000000000002,16
18,434.0,0.5,0.1,0.30000000000000004,-1.9000000000000001,2.1,9.5,56.10000000000001,1.2000000000000002,13.000000000000002,16
19,453.0,0.8,0.0,-0.6000000000000001,-1.6,2.1,8.700000000000001,59.1,-3.0,11.2,16
20,468.0,0.9,-0.1,-1.1,-1.3,2.5,7.800000000000001,52.60000000000001,-9.8,3.1,16
21,484.0,0.9,0.0,-1.2000000000000002,-1.3,2.5,7.800000000000001,52.60000000000001,-9.8,3.1,16
22,502.0,0.8,0.2,-1.4000000000000001,-1.3,2.7,7.5,48.70000000000001,-4.2,0.2,16
23,518.0,0.7000000000000001,0.30000000000000004,-1.2000000000000002,-1.5,2.9000000000000004,7.9,37.400000000000006,15.100000000000001,0.6000000000000001,16
24,534.0,0.5,0.1,-0.7000000000000001,-1.5,2.9000000000000004,7.9,37.400000000000006,15.100000000000001,0.6000000000000001,16
25,552.0,0.30000000000000004,-0.30000000000000004,0.2,-1.8,2.7,8.6,33.0,21.0,1.8000000000000003,16
26,575.0,-0.1,-0.30000000000000004,0.7000000000000001,-2.4000000000000004,2.9000000000000004,9.200000000000001,34.1,13.000000000000002,2.6,16
27,584.0,-0.2,-0.2,0.6000000000000001,-2.4000000000000004,2.9000000000000004,9.200000000000001,34.1,13.000000000000002,2.6,16
28,601.0,-0.30000000000000004,-0.1,0.4,-2.5,3.0,9.0,34.400000000000006,4.7,6.699999999999999,16
29,619.0,0.1,-0.1,0.30000000000000004,-2.0,3.1,8.8,27.400000000000002,-17.0,18.700000000000003,16
30,634.0,0.2,-0.2,0.2,-2.0,3.1,8.8,27.400000000000002,-17.0,18.700000000000003,16
31,654.0,0.6000000000000001,-0.4,-0.1,-1.7000000000000002,3.1,8.5,21.8,-27.099999999999998,19.300000000000004,16
32,668.0,0.5,0.1,0.2,-1.5,3.5,8.700000000000001,16.0,-26.700000000000003,18.6,16
33,684.0,0.6000000000000001,-0.1,0.0,-1.3,3.4000000000000004,8.6,16.0,-26.700000000000003,18.6,16
34,701.0,0.8,-0.2,0.0,-1.0,3.3000000000000003,8.5,16.8,-22.2,19.700000000000003,16
35,719.0,0.8,-0.2,-0.4,-0.9,3.5,8.1,17.0,-25.0,12.8,16
36,734.0,0.6000000000000001,-0.1,-0.5,-0.9,3.5,8.1,17.0,-25.0,12.8,16
37,757.0,0.30000000000000004,0.0,-0.4,-1.1,3.5,8.0,12.8,-23.099999999999998,13.3,16
38,767.0,0.5,0.2,-0.2,-0.9,3.8000000000000003,8.3,7.699999999999999,-15.399999999999999,18.3,16
39,784.0,0.4,-0.30000000000000004,0.30000000000000004,-0.9,3.5,8.700000000000001,4.4,-10.4,19.400000000000002,16
40,801.0,-0.5,-1.0,0.6000000000000001,-2.7,1.9000000000000001,9.200000000000001,13.399999999999999,-22.1,31.0,16
41,818.0,-1.4000000000000001,-1.8,0.7000000000000001,-2.7,1.9000000000000001,9.200000000000001,13.399999999999999,-22.1,31.0,16
42,839.0,-0.6000000000000001,-0.7000000000000001,1.0,-1.9000000000000001,2.9000000000000004,9.600000000000001,22.8,-25.0,47.1,16
43,851.0,0.5,-1.1,0.9,-0.2,2.8000000000000003,8.9,30.599999999999998,-11.1,45.2,16
44,877.0,1.0,-1.0,-0.30000000000000004,0.30000000000000004,3.0,7.7,25.8,-9.700000000000001,32.1,16
45,884.0,1.3,-0.9,-1.1,0.30000000000000004,3.0,7.7,25.8,-9.700000000000001,32.1,16
46,901.0,0.9,0.1,-2.0,-0.2,4.3,6.2,-2.2,18.700000000000003,3.0,16
47,918.0,0.6000000000000001,0.4,-2.1,-0.2,4.3,6.2,-2.2,18.700000000000003,3.0,16
48,944.0,1.3,1.4000000000000001,-0.8,0.5,5.300000000000001,7.7,-38.1,-15.5,-15.399999999999999,16
49,957.0,1.5,1.7000000000000002,0.2,0.1,5.300000000000001,9.0,-51.4,-32.7,-29.700000000000006,16
50,970.0,0.7000000000000001,1.5,0.6000000000000001,0.1,5.300000000000001,9.0,-51.4,-32.7,-29.700000000000006,16
51,987.0,-1.5,0.0,-0.4,-1.8,3.9000000000000004,8.3,-55.60000000000001,-31.9,-33.50000000000001,16
52,1004.0,-1.2000000000000002,-0.2,-0.2,-1.1,3.4000000000000004,9.1,-76.5,-7.500000000000001,2.0,16
53,1020.0,-0.2,0.2,0.6000000000000001,-1.1,3.4000000000000004,9.1,-76.5,-7.500000000000001,2.0,16
54,1034.0,1.3,0.4,1.7000000000000002,0.5,3.7,10.5,-76.89999999999999,-7.200000000000001,14.200000000000001,16
55,1059.0,1.7000000000000002,0.0,3.0,0.2,2.3000000000000003,12.200000000000001,-45.099999999999994,-24.8,-5.2,16
56,1075.0,0.0,-0.9,4.2,-0.2,2.4000000000000004,13.600000000000001,-7.200000000000001,-26.9,-5.1000000000000005,16
57,1084.0,0.7000000000000001,0.4,5.0,-0.2,2.4000000000000004,13.600000000000001,-7.200000000000001,-26.9,-5.1000000000000005,16
58,1103.0,0.1,-0.5,2.5,-0.1,2.9000000000000004,10.700000000000001,82.10000000000001,-35.0,-4.7,16
59,1118.0,0.2,-0.1,1.4000000000000001,-0.1,2.9000000000000004,10.700000000000001,82.10000000000001,-35.0,-4.7,16
60,1145.0,1.1,1.0,-0.6000000000000001,1.0,4.5,8.3,69.60000000000001,-27.099999999999998,1.3,16
61,1151.0,1.1,1.0,-0.6000000000000001,1.0,4.5,8.3,69.60000000000001,-27.099999999999998,1.3,16
62,1180.0,0.6000000000000001,1.2000000000000002,-1.4000000000000001,0.4,5.0,7.4,37.7,10.4,0.6000000000000001,16
63,1188.0,0.30000000000000004,1.4000000000000001,-1.4000000000000001,0.4,5.0,7.4,37.7,10.4,0.6000000000000001,16
64,1201.0,0.0,1.0,-1.3,-0.1,4.9,7.4,25.7,27.3,7.0,16
65,1218.0,0.1,0.7000000000000001,-0.6000000000000001,-0.1,4.6000000000000005,7.9,17.799999999999997,45.400000000000006,18.1,16
66,1234.0,0.0,0.4,0.2,-0.5,4.2,9.0,16.200000000000003,53.0,24.200000000000003,16
67,1269.0,-1.1,0.4,0.4,-1.3,4.4,9.1,14.900000000000002,41.300000000000004,30.9,16
68,1284.0,-0.1,0.1,1.0,-1.0,4.3,9.600000000000001,19.300000000000004,33.7,36.5,16
69,1301.0,-0.4,0.1,1.0,-1.0,4.3,9.600000000000001,19.300000000000004,33.7,36.5,16
70,1318.0,-0.5,-0.30000000000000004,0.7000000000000001,-1.1,4.0,9.4,22.9,23.800000000000004,39.0,16
71,1334.0,0.4,-0.5,0.1,0.0,3.7,8.6,20.599999999999998,13.100000000000001,33.800000000000004,16
72,1356.0,0.7000000000000001,-0.8,-0.2,0.2,3.6,8.4,12.8,5.4,21.300000000000004,16
73,1368.0,0.8,-0.7000000000000001,-0.1,0.2,3.6,8.4,12.8,5.4,21.300000000000004,16
74,1384.0,0.7000000000000001,-0.6000000000000001,0.1,0.0,3.6,8.6,6.2,0.9000000000000001,4.300000000000001,16
75,1401.0,0.5,-0.8,0.1,0.0,3.6,8.6,1.1,-11.5,-10.200000000000001,16
76,1419.0,0.2,-0.30000000000000004,-0.6000000000000001,-0.2,3.9000000000000004,8.1,-4.2,-20.8,-21.0,16
77,1436.0,-0.7000000000000001,-0.6000000000000001,-1.2000000000000002,-1.5,3.4000000000000004,7.300000000000001,-20.3,18.700000000000003,-11.900000000000002,16
78,1463.0,-0.6000000000000001,-0.5,-0.6000000000000001,-1.1,3.8000000000000003,8.1,-23.5,30.3,4.5,16
79,1472.0,-0.2,-0.2,-0.2,-1.1,3.8000000000000003,8.1,-23.5,30.3,4.5,16
80,1485.0,0.0,-0.1,0.1,-0.6000000000000001,4.0,8.700000000000001,-23.0,-6.8,19.5,16
81,1501.0,0.1,-0.1,0.1,-0.6000000000000001,4.0,8.700000000000001,-23.0,-6.8,19.5,16
82,1518.0,0.7000000000000001,0.2,0.30000000000000004,-0.1,4.1000000000000005,8.9,-26.700000000000003,-25.0,14.200000000000001,16
83,1536.0,1.2000000000000002,0.6000000000000001,0.4,0.8,4.5,9.1,-31.6,-41.800000000000004,4.1,16
84,1560.0,1.5,-0.2,0.2,1.0,3.4000000000000004,8.9,-38.2,-55.3,-26.400000000000006,16
85,1572.0,0.8,-0.8,0.1,1.0,3.4000000000000004,8.9,-38.2,-55.3,-26.400000000000006,16
86,1584.0,0.5,-0.8,0.30000000000000004,0.30000000000000004,2.8000000000000003,9.1,-38.800000000000004,-44.00000000000001,-42.3,16
87,1601.0,-0.1,-0.6000000000000001,0.7000000000000001,0.0,3.0,9.4,-33.6,-35.5,-46.6,16
88,1623.0,-0.1,-1.0,1.0,-0.9,2.3000000000000003,9.5,-7.300000000000001,-12.200000000000001,-43.4,16
89,1635.0,-0.9,-1.1,0.6000000000000001,-0.9,2.3000000000000003,9.5,-7.300000000000001,-12.200000000000001,-43.4,16
90,1658.0,-1.0,0.6000000000000001,0.6000000000000001,-1.2000000000000002,4.2,9.5,25.7,24.7,-21.500000000000004,16
91,1670.0,-0.9,0.9,0.5,-1.1,4.4,9.3,41.800000000000004,28.400000000000002,-0.30000000000000004,16
92,1685.0,-0.8,0.8,0.5,-1.1,4.4,9.3,41.800000000000004,28.400000000000002,-0.30000000000000004,16
93,1701.0,-0.7000000000000001,0.6000000000000001,0.30000000000000004,-1.1,4.4,9.1,53.300000000000004,30.000000000000004,15.6,16
94,1718.0,0.1,0.8,-0.6000000000000001,-0.1,4.9,7.800000000000001,37.0,14.0,28.400000000000002,16
95,1734.0,0.30000000000000004,0.9,-0.9,-0.1,4.9,7.800000000000001,37.0,14.0,28.400000000000002,16
96,1780.0,0.8,1.3,-0.4,0.4,5.4,8.200000000000001,-5.6,-4.300000000000001,17.7,16
97,1784.0,0.8,1.3,-0.4,0.4,5.4,8.200000000000001,-5.6,-4.300000000000001,17.7,16
98,1801.0,1.0,1.1,-0.2,0.7000000000000001,5.4,8.4,-5.1000000000000005,-0.2,10.299999999999999,16
99,1818.0,1.2000000000000002,1.4000000000000001,-0.1,0.1,6.1000000000000005,8.5,8.700000000000001,27.700000000000003,-12.8,16
100,1834.0,0.4,2.0,-0.1,0.1,6.1000000000000005,8.5,8.700000000000001,27.700000000000003,-12.8,16
101,1855.0,0.30000000000000004,1.3,0.6000000000000001,-0.4,5.7,8.8,12.4,34.50000000000001,-10.200000000000001,16
102,1868.0,0.2,1.0,0.8,-0.1,5.2,9.200000000000001,9.5,2.2,2.9,16
103,1885.0,0.5,0.9,0.7000000000000001,-0.1,5.2,9.200000000000001,9.5,2.2,2.9,16
104,1901.0,0.9,0.6000000000000001,0.5,0.30000000000000004,5.0,9.1,4.2,-9.0,8.100000000000001,16
105,1926.0,0.7000000000000001,0.7000000000000001,0.8,0.2,5.0,9.5,9.2,-8.899999999999999,35.9,16
106,1936.0,0.6000000000000001,0.6000000000000001,0.9,0.2,5.0,9.5,9.2,-8.899999999999999,35.9,16
