,ms,distance
0,1482.0,1.0
1,2249.0,2.0
2,2922.0,3.0
3,3643.0,4.0
4,4452.0,5.0
5,5036.0,6.0
6,5712.0,7.0
7,6387.0,8.0
8,7061.0,9.0
9,7741.0,10.0
10,8416.0,11.0
11,9086.0,12.0
12,9763.0,13.0
13,10393.0,14.0
14,11068.0,15.0
15,11744.0,16.0
16,12418.0,17.0
17,13135.0,18.0
18,13814.0,19.0
19,14578.0,20.0
20,15162.0,21.0
21,15836.0,22.0
22,16558.0,23.0
23,17189.0,24.0
24,17862.0,25.0
25,18494.0,26.0
26,19213.0,27.0
27,19887.0,28.0
28,20472.0,29.0
29,21284.0,30.0
30,21823.0,31.0
31,22497.0,32.0
32,23172.0,33.0
33,23848.0,34.0
34,24521.0,35.0
35,25110.0,36.0
36,25826.0,37.0
37,26368.0,38.0
38,26977.0,39.0
39,27608.0,40.0
40,28169.0,41.0
41,28841.0,42.0
42,29382.0,43.0
43,30058.0,44.0
44,30642.0,45.0
45,31272.0,46.0
46,31811.0,47.0
47,32442.0,48.0
48,33028.0,49.0
49,33658.0,50.0
50,34243.0,51.0
51,34872.0,52.0
52,35456.0,53.0
53,36133.0,54.0
54,36718.0,55.0
55,37348.0,56.0
56,37931.0,57.0
57,38562.0,58.0
58,39193.0,59.0
59,39822.0,60.0
60,40453.0,61.0
61,41126.0,62.0
62,41715.0,63.0
63,42342.0,64.0
64,42907.0,65.0
65,43515.0,66.0
66,44191.0,67.0
67,44816.0,68.0
68,45356.0,69.0
69,45943.0,70.0
70,46571.0,71.0
71,47156.0,72.0
72,47789.0,73.0
73,48418.0,74.0
74,49006.0,75.0
75,49631.0,76.0
76,50293.0,77.0
77,50916.0,78.0
78,51522.0,79.0
79,52154.0,80.0
80,52747.0,81.0
81,53367.0,82.0
82,53997.0,83.0
83,54580.0,84.0
84,55258.0,85.0
85,55843.0,86.0
86,56473.0,87.0
87,57101.0,88.0
88,57733.0,89.0
89,58361.0,90.0
90,58925.0,91.0
91,59621.0,92.0
92,60161.0,93.0
93,60792.0,94.0
94,61422.0,95.0
95,62052.0,96.0
96,62683.0,97.0
97,63492.0,98.0
98,64375.0,99.0
99,65337.0,100.0
100,66281.0,101.0
101,67143.0,102.0
102,68173.0,103.0
103,69163.0,104.0
104,70153.0,105.0
105,71098.0,106.0
106,72088.0,107.0
107,73120.0,108.0
108,74159.0,109.0
109,75148.0,110.0
110,76185.0,111.0
111,77261.0,112.0
112,78251.0,113.0
113,79287.0,114.0
114,80322.0,115.0
115,81403.0,116.0
116,82485.0,117.0
117,83428.0,118.0
118,84424.0,119.0
119,85679.0,120.0
120,86556.0,121.0
121,87501.0,122.0
122,88422.0,123.0
123,89412.0,124.0
124,90447.0,125.0
125,91303.0,126.0
126,92207.0,127.0
127,93191.0,128.0
128,94183.0,129.0
129,95081.0,130.0
130,96116.0,131.0
131,97063.0,132.0
132,97961.0,133.0
133,98953.0,134.0
134,99941.0,135.0
135,101024.0,136.0
136,101916.0,137.0
137,102955.0,138.0
138,103946.0,139.0
139,105032.0,140.0
140,105970.0,141.0
141,106965.0,142.0
142,108042.0,143.0
143,109120.0,144.0
144,109975.0,145.0
145,110967.0,146.0
146,112006.0,147.0
147,112902.0,148.0
148,113802.0,149.0
149,114751.0,150.0
150,115783.0,151.0
151,116771.0,152.0
152,117850.0,153.0
153,118571.0,154.0
154,119519.0,155.0
155,120419.0,156.0
156,121322.0,157.0
157,122174.0,158.0
158,123030.0,159.0
159,124017.0,160.0
160,124916.0,161.0
161,125863.0,162.0
162,126626.0,163.0
163,127707.0,164.0
164,128517.0,165.0
165,129419.0,166.0
166,130137.0,167.0
167,130812.0,168.0
168,131397.0,169.0
169,131983.0,170.0
170,132613.0,171.0
171,133195.0,172.0
172,133783.0,173.0
173,134415.0,174.0
174,135041.0,175.0
175,135716.0,176.0
176,136258.0,177.0
177,136894.0,178.0
178,137473.0,179.0
179,138102.0,180.0
180,138710.0,181.0
181,139317.0,182.0
182,139901.0,183.0
183,140535.0,184.0
184,141254.0,185.0
185,141748.0,186.0
186,142333.0,187.0
187,143005.0,188.0
188,143638.0,189.0
189,144321.0,190.0
190,145032.0,191.0
191,145843.0,192.0
192,146562.0,193.0
193,147354.0,194.0
194,148141.0,195.0
195,148947.0,196.0
196,149847.0,197.0
197,150702.0,198.0
198,151421.0,199.0
199,152233.0,200.0
200,152953.0,201.0
201,153763.0,202.0
202,154618.0,203.0
203,155246.0,204.0
204,155968.0,205.0
205,156735.0,206.0
206,157542.0,207.0
207,158197.0,208.0
208,158982.0,209.0
209,159703.0,210.0
210,160472.0,211.0
211,161187.0,212.0
212,161952.0,213.0
213,162718.0,214.0
214,163481.0,215.0
215,164163.0,216.0
216,164697.0,217.0
217,165328.0,218.0
218,165914.0,219.0
219,166541.0,220.0
220,167216.0,221.0
221,167849.0,222.0
222,168475.0,223.0
223,169197.0,224.0
224,169739.0,225.0
225,170369.0,226.0
226,170953.0,227.0
227,171630.0,228.0
228,172256.0,229.0
229,172841.0,230.0
