,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,246.0,0.0,0.0,0.1,0.7000000000000001,1.8,9.8,4.300000000000001,-1.7,-0.7,16
1,252.0,0.0,0.0,0.1,0.7000000000000001,1.8,9.8,4.300000000000001,-1.7,-0.7,16
2,268.0,0.0,0.0,0.1,0.7000000000000001,1.7000000000000002,9.700000000000001,2.9,1.5,-0.9000000000000001,16
3,287.0,0.0,0.1,0.0,0.6000000000000001,1.8,9.700000000000001,2.2,2.2,-0.7,16
4,301.0,0.0,0.1,0.1,0.7000000000000001,1.8,9.700000000000001,1.7,1.2000000000000002,-0.1,16
5,318.0,0.0,0.1,0.2,0.7000000000000001,1.8,9.8,0.9000000000000001,2.3,0.2,16
6,335.0,0.0,0.1,0.2,0.6000000000000001,1.8,9.600000000000001,0.4,2.5,-0.1,16
7,351.0,-0.2,0.0,-0.2,0.4,1.6,9.5,-3.9,-0.6000000000000001,2.5,16
8,376.0,-0.1,-0.1,-0.6000000000000001,0.6000000000000001,1.6,9.0,-16.1,-0.30000000000000004,6.0,16
9,384.0,-0.1,-0.1,-0.6000000000000001,0.5,1.7000000000000002,9.3,-18.8,0.2,7.0,16
10,402.0,0.0,0.1,-0.4,0.7000000000000001,1.5,9.200000000000001,-22.700000000000003,1.7,7.200000000000001,16
11,420.0,0.0,-0.1,-0.1,0.7000000000000001,1.5,9.600000000000001,-23.099999999999998,4.300000000000001,8.700000000000001,16
12,435.0,0.1,0.0,-0.1,0.7000000000000001,1.5,9.600000000000001,-22.000000000000004,4.4,9.100000000000001,16
13,452.0,0.2,0.0,0.0,0.8,1.5,9.700000000000001,-17.799999999999997,3.9,8.4,16
14,469.0,0.30000000000000004,0.0,0.30000000000000004,0.9,1.4000000000000001,10.0,-14.600000000000001,6.500000000000001,6.300000000000001,16
15,486.0,0.1,0.0,0.2,0.7000000000000001,1.3,10.0,-16.0,11.000000000000002,8.600000000000001,16
16,506.0,0.30000000000000004,0.1,0.5,0.8,1.4000000000000001,10.200000000000001,-20.400000000000002,18.8,10.4,16
17,523.0,0.2,0.2,0.30000000000000004,0.7000000000000001,1.4000000000000001,10.0,-26.700000000000003,29.1,11.3,16
18,536.0,0.2,0.2,0.30000000000000004,0.5,1.3,10.0,-32.300000000000004,34.400000000000006,11.5,16
19,552.0,-0.1,0.1,0.1,0.1,0.9,9.8,-36.2,36.9,13.100000000000001,16
20,569.0,-0.30000000000000004,-0.4,0.1,-0.2,0.4,9.9,-49.1,46.199999999999996,20.900000000000002,16
21,586.0,-0.4,-0.30000000000000004,0.2,-0.5,0.5,9.600000000000001,-63.8,55.900000000000006,31.7,16
22,602.0,-0.6000000000000001,-0.2,-0.8,-0.8,0.4,8.9,-76.1,47.80000000000001,39.8,16
23,618.0,-0.7000000000000001,0.0,-0.5,-0.9,0.30000000000000004,9.3,-82.39999999999999,41.6,43.300000000000004,16
24,636.0,-0.4,0.0,-0.6000000000000001,-0.7000000000000001,0.0,9.200000000000001,-84.80000000000001,38.900000000000006,44.300000000000004,16
25,652.0,0.30000000000000004,0.7000000000000001,0.2,-0.1,0.5,10.0,-90.30000000000001,36.400000000000006,48.10000000000001,16
26,671.0,-0.4,-0.7000000000000001,0.9,-1.0,-1.2000000000000002,10.700000000000001,-97.00000000000001,54.199999999999996,58.2,16
27,687.0,1.2000000000000002,-0.30000000000000004,2.1,0.4,-1.1,11.9,-88.20000000000002,89.2,47.60000000000001,16
28,703.0,0.2,1.6,1.6,-0.9,0.7000000000000001,11.3,-32.9,74.4,23.2,16
29,719.0,0.2,1.6,1.6,-0.9,0.8,11.200000000000001,27.3,16.3,13.5,16
30,736.0,0.8,1.0,1.7000000000000002,-0.1,-0.2,10.700000000000001,46.4,1.0,7.1000000000000005,16
31,751.0,0.8,0.4,0.1,-0.9,-0.2,9.4,58.5,-17.300000000000004,0.6000000000000001,16
32,769.0,0.0,0.4,-0.7000000000000001,-1.4000000000000001,-0.2,9.1,43.6,-18.1,3.0,16
33,787.0,-0.4,0.1,-0.5,-1.5,-0.30000000000000004,9.4,22.000000000000004,-2.6,9.5,16
34,802.0,-0.30000000000000004,0.1,-0.4,-1.1,-0.1,9.0,4.1,15.000000000000002,16.4,16
35,820.0,0.4,0.7000000000000001,-1.2000000000000002,-0.5,0.7000000000000001,8.4,-5.500000000000001,14.5,14.200000000000001,16
36,835.0,0.8,1.3,-1.5,-0.4,1.0,8.3,-3.5,4.300000000000001,9.4,16
37,852.0,1.1,1.4000000000000001,-0.30000000000000004,0.0,1.0,9.5,12.299999999999999,-25.6,-3.0,16
38,870.0,1.1,0.9,0.8,0.1,0.7000000000000001,10.600000000000001,27.9,-37.300000000000004,-14.900000000000002,16
39,885.0,0.7000000000000001,0.4,1.2000000000000002,-0.2,0.30000000000000004,11.0,34.300000000000004,-31.9,-22.1,16
40,905.0,0.1,-0.30000000000000004,1.3,-0.7000000000000001,-0.30000000000000004,11.0,28.500000000000004,-13.6,-21.400000000000002,16
41,919.0,0.1,-0.30000000000000004,1.3,-0.9,-0.5,11.0,22.1,-2.0,-17.300000000000004,16
42,934.0,-0.1,-0.4,1.0,-0.8,-0.2,10.8,13.8,13.900000000000002,-9.100000000000001,16
43,953.0,0.2,0.0,0.8,-0.7000000000000001,0.1,10.0,24.7,8.600000000000001,-6.1000000000000005,16
44,968.0,0.30000000000000004,0.2,-0.6000000000000001,-0.6000000000000001,0.30000000000000004,8.3,41.1,-22.1,-4.300000000000001,16
