,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,136.0,0.7000000000000001,-0.30000000000000004,0.0,-0.9,3.7,8.8,-1.6,-2.5,-1.8000000000000003,16
1,149.0,0.7000000000000001,-0.30000000000000004,0.0,-0.9,3.7,8.8,-1.6,-2.5,-1.8000000000000003,16
2,166.0,0.6000000000000001,-0.4,0.30000000000000004,-0.9,3.6,9.1,-18.6,-13.6,-7.699999999999999,16
3,183.0,0.30000000000000004,-0.2,0.4,-1.4000000000000001,3.8000000000000003,9.1,-1.2000000000000002,6.1000000000000005,-6.300000000000001,16
4,200.0,-0.30000000000000004,0.1,0.0,-1.8,4.0,8.8,12.100000000000001,15.399999999999999,-1.6,16
5,216.0,-0.2,0.0,-0.6000000000000001,-1.8,4.0,8.200000000000001,10.0,7.1000000000000005,3.9,16
6,233.0,0.5,-0.1,-0.9,-1.1,3.9000000000000004,7.9,-4.300000000000001,-7.8,5.300000000000001,16
7,251.0,0.7000000000000001,-0.30000000000000004,-0.8,-0.9,3.7,8.0,-12.9,-10.700000000000001,3.5,16
8,266.0,0.6000000000000001,-0.30000000000000004,-0.2,-0.9,3.7,8.700000000000001,-21.1,-7.6,-2.4000000000000004,16
9,283.0,0.5,-0.30000000000000004,0.1,-1.0,3.7,8.9,-19.799999999999997,-2.6,-4.0,16
10,301.0,-0.4,-0.2,-0.1,-1.9000000000000001,3.7,8.8,-8.100000000000001,5.7,-10.700000000000001,16
11,316.0,0.0,-0.1,0.1,-1.6,3.8000000000000003,8.9,4.4,3.9,-4.4,16
12,333.0,0.1,0.30000000000000004,0.0,-1.5,4.2,8.9,0.30000000000000004,-0.30000000000000004,4.4,16
13,349.0,0.30000000000000004,0.1,-0.1,-1.3,4.0,8.8,-2.5,-7.500000000000001,2.9,16
14,366.0,0.5,0.0,0.1,-1.1,3.8000000000000003,9.0,-8.3,-9.3,0.2,16
15,383.0,0.5,0.0,0.2,-1.0,3.8000000000000003,9.1,-6.8,-8.5,-1.6,16
16,399.0,0.4,0.0,0.30000000000000004,-1.2000000000000002,3.9000000000000004,9.200000000000001,2.5,1.3,-4.7,16
17,416.0,-0.1,0.2,0.2,-1.7000000000000002,4.0,9.1,13.5,10.299999999999999,-8.3,16
18,433.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,-1.9000000000000001,4.2,8.6,17.200000000000003,9.100000000000001,-0.8,16
19,449.0,-0.2,0.30000000000000004,-0.5,-1.8,4.3,8.3,14.100000000000001,7.200000000000001,1.6,16
20,466.0,0.0,0.30000000000000004,-0.5,-1.6,4.2,8.4,0.9000000000000001,0.9000000000000001,5.4,16
21,483.0,0.2,0.2,-0.2,-1.4000000000000001,4.1000000000000005,8.700000000000001,-5.6,-1.4,5.9,16
22,499.0,0.2,-0.4,0.30000000000000004,-1.4000000000000001,3.5,9.200000000000001,-11.2,-4.1,1.4,16
23,516.0,0.2,-0.30000000000000004,0.7000000000000001,-1.4000000000000001,3.6,9.600000000000001,-4.2,-6.4,2.4000000000000004,16
24,533.0,0.2,-0.30000000000000004,0.4,-1.4000000000000001,3.6,9.3,8.600000000000001,-4.0,0.4,16
25,549.0,0.1,-0.1,-0.2,-1.4000000000000001,3.8000000000000003,8.700000000000001,13.200000000000003,-2.4000000000000004,0.0,16
26,566.0,0.0,-0.1,-0.6000000000000001,-1.5,3.8000000000000003,8.200000000000001,13.000000000000002,0.9000000000000001,2.0,16
27,583.0,-0.2,-0.2,-0.7000000000000001,-1.7000000000000002,3.8000000000000003,8.1,10.200000000000001,1.8000000000000003,3.2,16
28,599.0,-0.30000000000000004,-0.5,-0.8,-1.9000000000000001,3.5,8.0,3.6000000000000005,4.800000000000001,4.800000000000001,16
29,616.0,-0.30000000000000004,-0.8,-0.9,-1.8,3.2,7.9,-3.0,6.699999999999999,5.7,16
30,633.0,0.0,-0.4,-0.5,-1.5,3.6,8.4,-7.200000000000001,10.5,-0.7,16
31,649.0,-0.6000000000000001,-1.6,-1.0,-2.2,2.4000000000000004,7.800000000000001,-6.699999999999999,17.1,-9.3,16
32,666.0,-0.30000000000000004,-1.4000000000000001,-1.1,-1.5,2.9000000000000004,7.9,-6.8,13.3,-6.9,16
33,683.0,0.2,-1.6,-1.0,-1.4000000000000001,2.4000000000000004,7.800000000000001,-4.2,20.7,-12.299999999999999,16
34,699.0,0.1,-1.6,-1.1,-1.6,2.3000000000000003,7.800000000000001,-1.0,22.9,-17.200000000000003,16
35,716.0,0.2,-1.3,-0.9,-1.6,2.6,7.9,3.2,22.1,-17.400000000000002,16
36,733.0,-0.30000000000000004,-0.8,-0.5,-2.3000000000000003,3.1,8.3,-0.5,26.5,-16.8,16
37,749.0,-0.6000000000000001,-0.6000000000000001,-0.2,-2.6,3.3000000000000003,8.5,-2.2,27.700000000000003,-15.8,16
38,766.0,-0.30000000000000004,-0.2,-0.1,-2.3000000000000003,3.7,8.700000000000001,-9.100000000000001,19.1,-9.8,16
39,783.0,-0.1,-0.2,0.1,-2.2,3.7,8.8,-14.300000000000002,14.400000000000002,-9.0,16
40,799.0,0.1,0.1,0.5,-2.1,3.9000000000000004,9.3,-23.5,6.2,-9.2,16
41,816.0,0.1,0.4,1.0,-2.1,4.2,9.8,-22.700000000000003,4.800000000000001,-7.300000000000001,16
