,ms,distance
0,252.0,0.0
1,1196.0,1.0
2,1736.0,2.0
3,2294.0,3.0
4,2816.0,4.0
5,3354.0,5.0
6,3982.0,6.0
7,4583.0,7.0
8,5197.0,8.0
9,5826.0,9.0
10,6502.0,10.0
11,7178.0,11.0
12,7767.0,12.0
13,8307.0,13.0
14,8891.0,14.0
15,9390.0,15.0
16,9930.0,16.0
17,10601.0,17.0
18,11145.0,18.0
19,11836.0,19.0
20,12447.0,20.0
21,13254.0,21.0
22,14243.0,22.0
23,15234.0,23.0
24,16228.0,24.0
25,17352.0,25.0
26,22346.0,25.0
27,27339.0,25.0
28,32336.0,25.0
29,37292.0,25.0
30,42325.0,25.0
31,47368.0,25.0
32,52357.0,25.0
33,57356.0,25.0
34,60148.0,26.0
35,61586.0,27.0
36,62531.0,28.0
37,63296.0,29.0
38,63837.0,30.0
39,64420.0,31.0
40,64960.0,32.0
41,65501.0,33.0
42,66087.0,34.0
43,66715.0,35.0
44,67256.0,36.0
45,67839.0,37.0
46,68425.0,38.0
47,68966.0,39.0
48,69546.0,40.0
49,70092.0,41.0
50,70630.0,42.0
51,71257.0,43.0
52,71887.0,44.0
53,72517.0,45.0
54,73102.0,46.0
55,73781.0,47.0
56,74455.0,48.0
57,75175.0,49.0
58,75937.0,50.0
59,76660.0,51.0
60,77291.0,52.0
61,77922.0,53.0
62,78642.0,54.0
63,79313.0,55.0
64,79990.0,56.0
65,80711.0,57.0
66,81476.0,58.0
67,82065.0,59.0
68,82781.0,60.0
69,83460.0,61.0
70,84220.0,62.0
71,84916.0,63.0
72,85572.0,64.0
73,86336.0,65.0
74,86965.0,66.0
75,87732.0,67.0
76,88270.0,68.0
77,88991.0,69.0
78,89666.0,70.0
79,90386.0,71.0
80,91016.0,72.0
81,91647.0,73.0
82,92280.0,74.0
83,93042.0,75.0
84,93715.0,76.0
85,94436.0,77.0
86,94981.0,78.0
87,95655.0,79.0
88,96330.0,80.0
89,97046.0,81.0
90,97766.0,82.0
91,98441.0,83.0
92,99157.0,84.0
93,99790.0,85.0
94,100421.0,86.0
95,101137.0,87.0
96,101771.0,88.0
97,102491.0,89.0
98,103121.0,90.0
99,103709.0,91.0
100,104471.0,92.0
101,105191.0,93.0
102,105866.0,94.0
103,106631.0,95.0
104,107261.0,96.0
105,107937.0,97.0
106,108656.0,98.0
107,109287.0,99.0
108,110096.0,100.0
109,110816.0,101.0
110,111540.0,102.0
111,112300.0,103.0
112,113021.0,104.0
113,113786.0,105.0
114,114506.0,106.0
115,115226.0,107.0
116,115990.0,108.0
117,116654.0,109.0
118,117386.0,110.0
119,118151.0,111.0
120,118784.0,112.0
121,119501.0,113.0
122,120219.0,114.0
123,120941.0,115.0
124,121615.0,116.0
125,122336.0,117.0
126,123014.0,118.0
127,123734.0,119.0
128,124410.0,120.0
129,125085.0,121.0
130,125800.0,122.0
131,126388.0,123.0
132,127106.0,124.0
133,127781.0,125.0
134,128370.0,126.0
135,129132.0,127.0
136,129897.0,128.0
137,130436.0,129.0
138,131200.0,130.0
139,131785.0,131.0
140,132461.0,132.0
141,133090.0,133.0
142,133721.0,134.0
143,134440.0,135.0
144,135025.0,136.0
145,135701.0,137.0
146,136330.0,138.0
147,137007.0,139.0
148,137689.0,140.0
149,138352.0,141.0
150,138937.0,142.0
151,139567.0,143.0
152,140241.0,144.0
153,140917.0,145.0
154,141506.0,146.0
155,142152.0,147.0
156,142765.0,148.0
157,143440.0,149.0
158,144070.0,150.0
159,144656.0,151.0
160,145286.0,152.0
161,146006.0,153.0
162,146636.0,154.0
163,147266.0,155.0
164,147939.0,156.0
165,148526.0,157.0
166,149200.0,158.0
167,149786.0,159.0
168,150415.0,160.0
169,151000.0,161.0
170,151630.0,162.0
171,152305.0,163.0
172,152934.0,164.0
173,153610.0,165.0
174,154286.0,166.0
175,154916.0,167.0
176,155546.0,168.0
177,156175.0,169.0
178,156806.0,170.0
179,157392.0,171.0
180,158020.0,172.0
181,158696.0,173.0
182,159371.0,174.0
183,159956.0,175.0
184,160585.0,176.0
185,161171.0,177.0
186,161891.0,178.0
187,162476.0,179.0
188,163151.0,180.0
189,163735.0,181.0
190,164455.0,182.0
191,165131.0,183.0
192,165760.0,184.0
193,166435.0,185.0
194,167020.0,186.0
195,167652.0,187.0
196,168372.0,188.0
197,169001.0,189.0
198,169677.0,190.0
199,170305.0,191.0
200,171027.0,192.0
201,171658.0,193.0
202,172376.0,194.0
203,172919.0,195.0
204,173636.0,196.0
205,174265.0,197.0
206,174899.0,198.0
207,175573.0,199.0
208,176250.0,200.0
209,176920.0,201.0
210,177506.0,202.0
211,178225.0,203.0
212,178856.0,204.0
213,179444.0,205.0
214,180204.0,206.0
215,180835.0,207.0
216,181424.0,208.0
217,182141.0,209.0
218,182816.0,210.0
219,183490.0,211.0
220,184214.0,212.0
221,184930.0,213.0
222,185607.0,214.0
223,186281.0,215.0
224,186911.0,216.0
225,187583.0,217.0
226,188260.0,218.0
227,188936.0,219.0
228,189656.0,220.0
229,190420.0,221.0
230,191141.0,222.0
231,191860.0,223.0
232,192581.0,224.0
233,193256.0,225.0
234,193976.0,226.0
235,194695.0,227.0
236,195375.0,228.0
237,196045.0,229.0
238,196675.0,230.0
239,197445.0,231.0
