,ms,abs,alpha,beta,gamma
0,0.0,False,0.0,0.0,0.0
1,17.0,False,91.5,23.400000000000002,-3.4000000000000004
2,34.0,False,91.9,22.8,-3.7
3,50.0,False,92.30000000000001,23.0,-4.5
4,67.0,False,92.60000000000001,24.0,-5.1000000000000005
5,84.0,False,92.7,24.6,-5.300000000000001
6,100.0,False,92.60000000000001,25.3,-5.1000000000000005
7,117.0,False,92.5,25.3,-4.7
8,134.0,False,92.4,24.700000000000003,-4.0
9,150.0,False,92.30000000000001,23.8,-3.2
10,167.0,False,92.30000000000001,23.200000000000003,-2.9000000000000004
11,184.0,False,92.2,23.200000000000003,-2.8000000000000003
12,200.0,False,92.10000000000001,23.6,-2.7
13,218.0,False,92.0,23.8,-2.7
14,234.0,False,91.9,24.200000000000003,-2.4000000000000004
15,251.0,False,91.80000000000001,24.200000000000003,-2.0
16,270.0,False,91.80000000000001,24.200000000000003,-1.8
17,301.0,False,91.7,24.5,-1.4000000000000001
18,317.0,False,91.7,24.6,-1.3
19,334.0,False,91.7,24.700000000000003,-0.9
20,350.0,False,91.80000000000001,24.700000000000003,-0.5
21,384.0,False,92.0,25.1,-0.30000000000000004
22,401.0,False,92.0,26.0,-0.2
23,418.0,False,92.0,26.6,-0.2
24,434.0,False,91.9,27.6,0.1
25,451.0,False,92.10000000000001,27.6,1.0
26,468.0,False,92.4,27.1,1.5
27,484.0,False,93.4,25.8,2.0
28,501.0,False,94.0,25.3,2.0
29,517.0,False,95.0,24.8,1.2000000000000002
30,534.0,False,95.80000000000001,24.8,0.2
31,551.0,False,96.10000000000001,24.8,-0.1
32,567.0,False,96.7,24.6,-0.2
33,584.0,False,97.4,24.200000000000003,0.0
34,601.0,False,97.7,24.0,0.1
35,618.0,False,98.10000000000001,23.6,0.2
36,634.0,False,98.5,23.200000000000003,0.30000000000000004
37,652.0,False,98.7,23.0,0.30000000000000004
38,668.0,False,99.0,22.8,0.2
39,684.0,False,99.30000000000001,22.8,0.1
40,717.0,False,99.60000000000001,23.0,0.0
41,734.0,False,99.7,23.200000000000003,0.0
42,751.0,False,100.0,23.5,0.0
43,767.0,False,100.5,23.6,-0.2
44,784.0,False,100.7,23.6,-0.30000000000000004
45,801.0,False,101.30000000000001,23.400000000000002,-0.4
46,817.0,False,102.0,23.0,-0.5
47,834.0,False,102.30000000000001,22.700000000000003,-0.4
48,850.0,False,102.9,22.200000000000003,-0.30000000000000004
49,868.0,False,103.30000000000001,22.1,-0.30000000000000004
50,884.0,False,103.30000000000001,22.200000000000003,-0.2
51,900.0,False,103.30000000000001,22.5,0.0
52,917.0,False,103.2,22.900000000000002,0.30000000000000004
53,934.0,False,103.10000000000001,23.1,0.4
54,950.0,False,103.10000000000001,23.3,0.5
55,967.0,False,103.0,23.5,0.6000000000000001
56,1000.0,False,102.9,23.5,0.9
57,1017.0,False,102.7,23.1,1.2000000000000002
58,1034.0,False,102.60000000000001,22.8,1.5
59,1050.0,False,102.30000000000001,22.3,2.1
60,1067.0,False,102.2,22.1,2.4000000000000004
61,1084.0,False,101.80000000000001,21.6,3.1
62,1101.0,False,101.5,20.700000000000003,4.4
63,1117.0,False,101.60000000000001,20.3,5.0
64,1134.0,False,102.10000000000001,19.900000000000002,5.9
65,1151.0,False,102.7,19.900000000000002,5.800000000000001
66,1169.0,False,102.9,19.900000000000002,5.5
67,1184.0,False,103.0,19.3,4.800000000000001
68,1201.0,False,102.9,18.6,4.0
69,1218.0,False,102.80000000000001,18.6,3.5
70,1234.0,False,102.4,19.0,2.4000000000000004
71,1251.0,False,101.7,19.700000000000003,1.4000000000000001
72,1268.0,False,101.30000000000001,20.0,1.0
73,1284.0,False,100.7,20.200000000000003,0.4
74,1301.0,False,100.60000000000001,19.900000000000002,0.2
75,1317.0,False,101.0,18.8,-0.30000000000000004
76,1334.0,False,101.80000000000001,17.8,-1.0
77,1350.0,False,102.30000000000001,17.5,-1.5
78,1368.0,False,103.4,17.5,-2.7
79,1384.0,False,104.5,17.8,-4.1000000000000005
80,1401.0,False,105.30000000000001,18.0,-5.1000000000000005
81,1417.0,False,107.10000000000001,18.1,-7.6000000000000005
82,1434.0,False,108.9,17.900000000000002,-10.4
83,1451.0,False,109.7,17.8,-12.0
84,1468.0,False,111.0,17.7,-15.5
85,1484.0,False,111.9,17.5,-19.1
86,1501.0,False,112.2,17.1,-20.8
87,1517.0,False,112.60000000000001,16.3,-23.200000000000003
88,1534.0,False,113.2,15.5,-24.900000000000002
89,1551.0,False,113.60000000000001,15.200000000000001,-25.6
90,1567.0,False,114.5,15.100000000000001,-26.900000000000002
91,1584.0,False,115.0,15.200000000000001,-27.5
92,1601.0,False,115.7,15.5,-28.1
93,1617.0,False,116.60000000000001,15.200000000000001,-27.8
94,1634.0,False,117.30000000000001,14.700000000000001,-27.5
95,1651.0,False,119.10000000000001,13.4,-27.200000000000003
96,1667.0,False,120.9,12.0,-28.5
97,1685.0,False,121.7,11.4,-29.6
98,1701.0,False,122.9,10.9,-31.8
99,1717.0,False,124.2,11.200000000000001,-33.4
100,1734.0,False,124.9,11.8,-33.7
101,1753.0,False,126.4,13.4,-33.1
102,1767.0,False,127.80000000000001,15.0,-30.6
103,1785.0,False,128.4,15.5,-29.0
104,1801.0,False,129.70000000000002,16.0,-26.8
