,ms,abs,alpha,beta,gamma
0,295.0,False,0.0,0.0,0.0
1,309.0,False,88.5,20.200000000000003,4.7
2,326.0,False,88.60000000000001,20.200000000000003,4.800000000000001
3,342.0,False,88.60000000000001,20.1,4.9
4,409.0,False,88.80000000000001,20.1,4.800000000000001
5,426.0,False,88.80000000000001,19.900000000000002,4.7
6,442.0,False,88.9,19.900000000000002,4.5
7,493.0,False,89.0,19.8,4.5
8,526.0,False,89.0,19.700000000000003,4.6000000000000005
9,578.0,False,89.10000000000001,19.700000000000003,4.6000000000000005
10,595.0,False,89.10000000000001,19.5,4.7
11,643.0,False,89.10000000000001,19.3,4.7
12,677.0,False,89.30000000000001,19.3,4.6000000000000005
13,742.0,False,89.5,19.200000000000003,4.5
14,760.0,False,89.60000000000001,19.1,4.4
15,783.0,False,89.7,19.1,4.3
16,826.0,False,89.80000000000001,19.0,4.1000000000000005
17,859.0,False,89.80000000000001,19.0,4.0
18,909.0,False,89.80000000000001,18.8,3.9000000000000004
19,942.0,False,89.80000000000001,18.900000000000002,4.1000000000000005
20,989.0,False,89.9,19.1,4.1000000000000005
21,1027.0,False,90.0,19.200000000000003,4.0
22,1061.0,False,90.10000000000001,19.200000000000003,3.8000000000000003
23,1081.0,False,90.0,19.200000000000003,3.8000000000000003
24,1112.0,False,90.0,19.1,3.9000000000000004
25,1126.0,False,90.0,19.1,3.8000000000000003
26,1209.0,False,90.0,19.1,3.7
27,1226.0,False,90.0,19.200000000000003,3.7
28,1250.0,False,90.0,19.200000000000003,3.8000000000000003
29,1259.0,False,90.0,19.1,3.8000000000000003
30,1285.0,False,89.9,19.0,3.9000000000000004
31,1410.0,False,90.0,19.0,3.8000000000000003
32,1459.0,False,89.9,18.900000000000002,3.7
33,1481.0,False,89.9,18.900000000000002,3.8000000000000003
34,1494.0,False,89.9,18.8,3.8000000000000003
35,1543.0,False,89.9,18.8,3.7
36,1602.0,False,89.9,18.900000000000002,3.8000000000000003
37,1743.0,False,89.9,19.0,3.7
38,1864.0,False,89.9,19.0,3.6
39,1878.0,False,89.9,19.1,3.6
40,1925.0,False,89.9,19.1,3.7
41,1946.0,False,89.9,19.200000000000003,3.6
42,1978.0,False,90.0,19.3,3.4000000000000004
43,1992.0,False,90.0,19.3,3.3000000000000003
44,2009.0,False,90.0,19.200000000000003,3.1
45,2059.0,False,89.9,19.200000000000003,3.4000000000000004
46,2081.0,False,89.80000000000001,19.1,3.7
47,2112.0,False,89.9,19.1,3.9000000000000004
