,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,10356.0,1,,,11.390261442400515,38.0,10038.0
1,12912.0,7,,,16.102023588493466,38.0,12038.0
2,18024.0,13,,,19.90028082858771,38.0,15038.0
3,20580.0,19,,,24.99352519772947,38.0,17038.0
4,23141.0,23,,,28.32794696930796,38.0,20038.0
5,25694.0,29,,,33.68334329966456,38.0,23038.0
6,28255.0,35,,,39.07853133138269,38.0,25038.0
7,30821.0,41,,,42.6288332529366,38.0,28038.0
8,33373.0,45,,,45.29740918520838,38.0,30038.0
9,35926.0,51,,,49.450875198468566,38.0,33038.0
10,38491.0,57,,,53.64986840356141,38.0,35038.0
11,41053.0,61,,,56.86575308442116,38.0,38038.0
12,43607.0,67,,,61.27721729222685,38.0,41038.0
13,46169.0,71,,,64.15002494491637,38.0,43038.0
14,48725.0,77,,,68.19866098742932,38.0,46038.0
15,51284.0,83,,,74.51489684637636,38.0,48038.0
16,53843.0,89,,,79.42804512940347,38.0,51038.0
17,56402.0,93,,,82.43518961314112,38.0,53038.0
18,58959.0,99,,,86.24038532096893,38.0,56038.0
19,61522.0,105,,,91.11583564337343,38.0,58038.0
20,64083.0,111,,,95.9161082347855,38.0,61038.0
21,66634.0,113,,,99.04249969311059,38.0,64038.0
22,69208.0,119,,,104.37219849042594,38.0,66038.0
23,71757.0,125,,,109.06609229370952,38.0,69038.0
24,74310.0,131,,,113.09095221478492,38.0,71038.0
25,76872.0,135,,,115.62500203587115,38.0,74038.0
26,79428.0,141,,,120.63513065315783,38.0,76038.0
27,81987.0,147,,,126.12741226982325,38.0,79038.0
28,84554.0,153,,,130.24173461738974,38.0,81038.0
29,87109.0,157,,,134.05147425457835,38.0,84038.0
30,89661.0,163,,,138.39234749041498,38.0,87038.0
31,92215.0,169,,,142.65433720406145,38.0,89038.0
32,94784.0,169,,,147.12197512947023,38.0,92038.0
33,97342.0,173,,,149.6648566937074,38.0,94038.0
34,99895.0,179,,,153.65744698420167,38.0,97038.0
35,102453.0,185,,,159.1494828434661,38.0,99038.0
36,105012.0,189,,,162.30538719985634,38.0,102038.0
37,107572.0,195,,,168.20167654938996,38.0,104038.0
38,110129.0,201,,,173.65304394531995,38.0,107038.0
39,112686.0,207,,,177.3678980981931,38.0,110038.0
40,115248.0,211,,,179.55979637615383,38.0,112038.0
41,117808.0,217,,,184.06199562363327,38.0,115038.0
42,120362.0,223,,,188.18742515612394,38.0,117038.0
43,122923.0,227,,,191.25307526998222,38.0,120038.0
44,125481.0,233,,,196.350795336999,38.0,122038.0
45,128040.0,239,,,201.18632463552058,38.0,125038.0
46,130596.0,245,,,205.26842161547393,38.0,127038.0
47,133155.0,249,,,208.32113199867308,38.0,130038.0
48,135727.0,255,,,211.8947853706777,38.0,133038.0
49,138284.0,261,,,217.09025379549712,38.0,135038.0
50,140833.0,267,,,222.20609258580953,38.0,138038.0
51,143392.0,271,,,225.24422709736973,38.0,140038.0
52,145949.0,277,,,229.47704715654254,38.0,143038.0
53,148507.0,283,,,234.20862858742476,38.0,145038.0
54,151065.0,287,,,237.0606545722112,38.0,148038.0
55,153623.0,293,,,241.00071577355266,38.0,151038.0
56,156186.0,299,,,245.64832644723356,38.0,153038.0
57,158742.0,305,,,249.05312652513385,38.0,156038.0
58,161299.0,309,,,252.53185602463782,38.0,158038.0
59,163858.0,315,,,257.67392832320184,38.0,161038.0
60,166415.0,321,,,262.40322131849825,38.0,163038.0
61,168974.0,325,,,265.2346182372421,38.0,166038.0
62,171534.0,331,,,270.00596829503775,38.0,168038.0
63,174090.0,337,,,276.87394031882286,38.0,171038.0
64,176645.0,343,,,281.4787480626255,38.0,174038.0
65,179212.0,347,,,284.35536155477166,38.0,176038.0
66,181760.0,353,,,288.3069631559774,38.0,179038.0
67,184324.0,359,,,293.1705441251397,38.0,181038.0
68,186882.0,365,,,297.19040513876826,38.0,184038.0
69,189442.0,369,,,300.9994418118149,38.0,186038.0
70,191998.0,375,,,304.9099016273394,38.0,189038.0
71,194555.0,381,,,308.83286625985056,38.0,191038.0
72,197115.0,385,,,313.24300035461783,38.0,194038.0
73,199717.0,391,,,318.624559154734,38.0,197038.0
74,202229.0,397,,,324.02192580513656,38.0,199038.0
75,204790.0,403,,,328.11789486929774,38.0,202038.0
76,207349.0,407,,,331.6387834250927,38.0,204038.0
77,209909.0,413,,,336.002078413032,38.0,207038.0
