,ms,distance
0,2784.0,1.0
1,4094.0,2.0
2,5123.0,3.0
3,6160.0,4.0
4,7148.0,5.0
5,8185.0,6.0
6,9174.0,7.0
7,10171.0,8.0
8,11028.0,9.0
9,11827.0,10.0
10,12733.0,11.0
11,13628.0,12.0
12,14617.0,13.0
13,15474.0,14.0
14,16417.0,15.0
15,17365.0,16.0
16,18218.0,17.0
17,19117.0,18.0
18,20018.0,19.0
19,20873.0,20.0
20,21774.0,21.0
21,22562.0,22.0
22,23463.0,23.0
23,24249.0,24.0
24,25013.0,25.0
25,25848.0,26.0
26,26681.0,27.0
27,27488.0,28.0
28,28391.0,29.0
29,29196.0,30.0
30,30065.0,31.0
31,30962.0,32.0
32,31899.0,33.0
33,32753.0,34.0
34,33565.0,35.0
35,34419.0,36.0
36,35276.0,37.0
37,36041.0,38.0
38,36895.0,39.0
39,37706.0,40.0
40,38561.0,41.0
41,39371.0,42.0
42,40133.0,43.0
43,40941.0,44.0
44,41797.0,45.0
45,42654.0,46.0
46,43554.0,47.0
47,44365.0,48.0
48,45137.0,49.0
49,45938.0,50.0
50,46703.0,51.0
51,47558.0,52.0
52,48373.0,53.0
53,49158.0,54.0
54,49879.0,55.0
55,50664.0,56.0
56,51455.0,57.0
57,52193.0,58.0
58,53004.0,59.0
59,53723.0,60.0
60,54488.0,61.0
61,55252.0,62.0
62,56070.0,63.0
63,56807.0,64.0
64,57639.0,65.0
65,58403.0,66.0
66,59123.0,67.0
67,59822.0,68.0
68,60608.0,69.0
69,61309.0,70.0
70,62093.0,71.0
71,62814.0,72.0
72,63601.0,73.0
73,64343.0,74.0
74,65135.0,75.0
75,65855.0,76.0
76,66617.0,77.0
77,67337.0,78.0
78,68223.0,79.0
79,68932.0,80.0
80,69749.0,81.0
81,70462.0,82.0
82,71188.0,83.0
83,71948.0,84.0
84,72758.0,85.0
85,73547.0,86.0
86,74290.0,87.0
87,74965.0,88.0
88,75730.0,89.0
89,76562.0,90.0
90,77284.0,91.0
91,78000.0,92.0
92,78832.0,93.0
93,79552.0,94.0
94,80252.0,95.0
95,80975.0,96.0
96,81715.0,97.0
97,82457.0,98.0
98,83200.0,99.0
99,83942.0,100.0
100,84684.0,101.0
101,85359.0,102.0
102,86077.0,103.0
103,86799.0,104.0
104,87519.0,105.0
105,88173.0,106.0
106,88912.0,107.0
107,89635.0,108.0
108,90399.0,109.0
109,91210.0,110.0
110,91881.0,111.0
111,92602.0,112.0
112,93325.0,113.0
113,94000.0,114.0
114,94718.0,115.0
115,95437.0,116.0
116,96160.0,117.0
117,96837.0,118.0
118,97598.0,119.0
119,98343.0,120.0
120,99066.0,121.0
121,99758.0,122.0
122,100437.0,123.0
123,101109.0,124.0
124,101738.0,125.0
125,102396.0,126.0
126,103133.0,127.0
127,103806.0,128.0
128,104462.0,129.0
129,105193.0,130.0
130,105862.0,131.0
131,106668.0,132.0
132,107409.0,133.0
133,108083.0,134.0
134,108783.0,135.0
135,109413.0,136.0
136,110133.0,137.0
137,110872.0,138.0
138,111503.0,139.0
139,112180.0,140.0
140,112879.0,141.0
141,113620.0,142.0
142,114292.0,143.0
143,114969.0,144.0
144,115689.0,145.0
145,116364.0,146.0
146,117043.0,147.0
147,117757.0,148.0
148,118434.0,149.0
149,119109.0,150.0
150,119807.0,151.0
151,120503.0,152.0
152,121180.0,153.0
153,121808.0,154.0
154,122484.0,155.0
155,123158.0,156.0
156,123837.0,157.0
157,124512.0,158.0
158,125231.0,159.0
159,125947.0,160.0
160,126602.0,161.0
161,127345.0,162.0
162,128110.0,163.0
163,128830.0,164.0
164,129503.0,165.0
165,130228.0,166.0
166,130898.0,167.0
167,131662.0,168.0
168,132317.0,169.0
169,133060.0,170.0
170,133779.0,171.0
171,134522.0,172.0
172,135198.0,173.0
173,135936.0,174.0
174,136704.0,175.0
175,137358.0,176.0
176,138076.0,177.0
177,138908.0,178.0
178,139585.0,179.0
179,140373.0,180.0
180,141023.0,181.0
181,141742.0,182.0
182,142474.0,183.0
183,143138.0,184.0
184,143816.0,185.0
185,144578.0,186.0
186,145278.0,187.0
187,146018.0,188.0
188,146784.0,189.0
189,147438.0,190.0
190,148158.0,191.0
191,148943.0,192.0
192,149708.0,193.0
