,ms,distance
0,2704.0,1.0
1,4457.0,2.0
2,5878.0,3.0
3,7338.0,4.0
4,8734.0,5.0
5,9994.0,6.0
6,11286.0,7.0
7,12504.0,8.0
8,13864.0,9.0
9,15102.0,10.0
10,16483.0,11.0
11,17759.0,12.0
12,19083.0,13.0
13,20389.0,14.0
14,21649.0,15.0
15,22863.0,16.0
16,24213.0,17.0
17,25427.0,18.0
18,26645.0,19.0
19,27838.0,20.0
20,29031.0,21.0
21,30199.0,22.0
22,31323.0,23.0
23,32584.0,24.0
24,33798.0,25.0
25,34835.0,26.0
26,35868.0,27.0
27,37038.0,28.0
28,38168.0,29.0
29,39288.0,30.0
30,40504.0,31.0
31,41675.0,32.0
32,42797.0,33.0
33,43788.0,34.0
34,44872.0,35.0
35,45861.0,36.0
36,46937.0,37.0
37,48112.0,38.0
38,49189.0,39.0
39,50223.0,40.0
40,51213.0,41.0
41,52205.0,42.0
42,53285.0,43.0
43,54318.0,44.0
44,55444.0,45.0
45,56575.0,46.0
46,57763.0,47.0
47,58909.0,48.0
48,60079.0,49.0
49,61228.0,50.0
50,62373.0,51.0
51,63632.0,52.0
52,64892.0,53.0
53,66152.0,54.0
54,67323.0,55.0
55,68544.0,56.0
56,69798.0,57.0
57,71063.0,58.0
58,72229.0,59.0
59,73398.0,60.0
60,74657.0,61.0
61,75873.0,62.0
62,77042.0,63.0
63,78148.0,64.0
64,79338.0,65.0
65,80443.0,66.0
66,81771.0,67.0
67,82894.0,68.0
68,84109.0,69.0
69,85144.0,70.0
70,86269.0,71.0
71,87349.0,72.0
72,88430.0,73.0
73,89418.0,74.0
74,90527.0,75.0
75,91579.0,76.0
76,92613.0,77.0
77,93739.0,78.0
78,94823.0,79.0
79,95989.0,80.0
80,96978.0,81.0
81,97973.0,82.0
82,99049.0,83.0
83,100128.0,84.0
84,101162.0,85.0
85,102111.0,86.0
86,103102.0,87.0
87,104135.0,88.0
88,105122.0,89.0
89,106209.0,90.0
90,107195.0,91.0
91,108274.0,92.0
92,109219.0,93.0
93,110253.0,94.0
94,111292.0,95.0
95,112349.0,96.0
96,113386.0,97.0
97,114442.0,98.0
98,115385.0,99.0
99,116463.0,100.0
100,117497.0,101.0
101,118469.0,102.0
102,119570.0,103.0
103,120602.0,104.0
104,121595.0,105.0
105,122585.0,106.0
106,123573.0,107.0
107,124615.0,108.0
108,125599.0,109.0
109,126587.0,110.0
110,127667.0,111.0
111,128614.0,112.0
112,129560.0,113.0
113,130594.0,114.0
114,131517.0,115.0
115,132618.0,116.0
116,133722.0,117.0
117,134858.0,118.0
118,135838.0,119.0
119,136831.0,120.0
120,137861.0,121.0
121,138896.0,122.0
122,139888.0,123.0
123,140809.0,124.0
124,141867.0,125.0
125,142768.0,126.0
126,143913.0,127.0
127,144791.0,128.0
128,145739.0,129.0
129,146818.0,130.0
130,147942.0,131.0
131,149088.0,132.0
132,150214.0,133.0
133,151317.0,134.0
134,152507.0,135.0
135,153523.0,136.0
136,154622.0,137.0
137,155638.0,138.0
138,156784.0,139.0
139,157912.0,140.0
140,158970.0,141.0
141,160049.0,142.0
142,161194.0,143.0
143,162207.0,144.0
144,163263.0,145.0
145,164370.0,146.0
146,165493.0,147.0
147,166617.0,148.0
148,167718.0,149.0
149,168823.0,150.0
150,169879.0,151.0
151,170892.0,152.0
152,172020.0,153.0
153,173028.0,154.0
154,174090.0,155.0
155,175077.0,156.0
156,176088.0,157.0
157,177016.0,158.0
158,178002.0,159.0
159,178995.0,160.0
160,180138.0,161.0
161,181198.0,162.0
162,182054.0,163.0
163,182951.0,164.0
164,184099.0,165.0
165,185043.0,166.0
166,186036.0,167.0
167,186982.0,168.0
168,187970.0,169.0
169,189049.0,170.0
170,189902.0,171.0
171,190828.0,172.0
172,191884.0,173.0
173,192828.0,174.0
174,193775.0,175.0
175,194765.0,176.0
176,195798.0,177.0
177,196859.0,178.0
178,197893.0,179.0
179,198972.0,180.0
180,200076.0,181.0
181,201109.0,182.0
182,202055.0,183.0
183,203067.0,184.0
184,204077.0,185.0
185,205226.0,186.0
186,206418.0,187.0
187,207523.0,188.0
188,208624.0,189.0
189,209683.0,190.0
190,210828.0,191.0
191,211977.0,192.0
192,213078.0,193.0
193,214137.0,194.0
194,215240.0,195.0
195,216390.0,196.0
196,217488.0,197.0
197,218550.0,198.0
198,219655.0,199.0
199,220661.0,200.0
200,221627.0,201.0
201,222779.0,202.0
202,223881.0,203.0
203,224913.0,204.0
204,225884.0,205.0
205,226984.0,206.0
206,227977.0,207.0
207,228942.0,208.0
208,229954.0,209.0
209,230992.0,210.0
210,231978.0,211.0
211,233013.0,212.0
212,234051.0,213.0
213,235129.0,214.0
214,236146.0,215.0
215,237137.0,216.0
216,238194.0,217.0
217,239271.0,218.0
218,240281.0,219.0
219,241293.0,220.0
220,242330.0,221.0
221,243410.0,222.0
222,244491.0,223.0
223,245526.0,224.0
224,246561.0,225.0
225,247773.0,226.0
226,248898.0,227.0
227,250023.0,228.0
228,251152.0,229.0
229,252092.0,230.0
230,253083.0,231.0
231,254208.0,232.0
232,255244.0,233.0
233,256323.0,234.0
234,257316.0,235.0
235,258328.0,236.0
236,259383.0,237.0
237,260398.0,238.0
238,261454.0,239.0
239,262535.0,240.0
240,263682.0,241.0
241,264739.0,242.0
242,265797.0,243.0
243,266877.0,244.0
244,267928.0,245.0
245,269014.0,246.0
246,270187.0,247.0
247,271263.0,248.0
248,272255.0,249.0
249,273290.0,250.0
250,274322.0,251.0
251,275364.0,252.0
252,276483.0,253.0
253,277432.0,254.0
254,278376.0,255.0
255,279365.0,256.0
256,280488.0,257.0
257,281594.0,258.0
258,282650.0,259.0
259,283772.0,260.0
260,284854.0,261.0
261,285823.0,262.0
262,286833.0,263.0
263,287958.0,264.0
264,288881.0,265.0
265,289850.0,266.0
266,290839.0,267.0
267,291791.0,268.0
268,292751.0,269.0
269,293741.0,270.0
270,294798.0,271.0
271,295887.0,272.0
