,ms,latitude,longitude,altitude,confInterval,heading,speed
0,-1864.0,51.752,-1.2577,95.24617385864258,35.0,-1.0,-1.0
1,-1863.0,51.752,-1.2577,95.24617385864258,35.0,-1.0,-1.0
2,-1861.0,51.752,-1.2577,95.24617385864258,35.0,-1.0,-1.0
3,-1813.0,51.752008485411814,-1.2577664674222266,93.57276153564453,365.8996941019763,-1.0,-1.0
4,-1109.0,51.7519317395968,-1.257708930975308,95.22005081176758,35.0,-1.0,-1.0
5,-1.0,51.751919898764974,-1.2577763163798092,95.11140060424805,4.463354852227417,,
6,2013.0,51.751954138828694,-1.2578266136541665,95.8431510925293,3.5355339059327373,,
7,8017.0,51.75190208720909,-1.257841283720546,93.5637321472168,3.5355339059327373,157.1484375,1.4700000286102295
8,13003.0,51.7518716156518,-1.2577750411229114,93.98902529478073,4.609684532481864,124.101573703583,1.1900000572204383
9,18010.0,51.75184680249797,-1.2577003468428423,93.51209657453,4.6096844805760275,137.81250870451015,1.1399999856948668
10,21006.0,51.75179859904545,-1.257712794576964,93.66706492844969,4.609684373729265,191.24999649532344,1.5800000429152956
11,25008.0,51.75175045938628,-1.2577477193066953,94.03297066129744,4.609684256224658,191.24999678368962,1.4500000476836779
12,30008.0,51.751705448867085,-1.2577549371579548,94.43494813982397,4.60968414635971,184.57031144906998,1.1599999666213796
13,32012.0,51.75171245026858,-1.257682143981454,94.72636063024402,4.773198335017591,106.70639629835212,1.0029244634039485
14,36011.0,51.75175359759477,-1.2576496853289156,94.78320879116654,4.772262914617225,35.011193931492336,1.0465170389037746
15,44014.0,51.75170419774027,-1.2576231170171135,94.62929565273225,4.76734403906876,152.1509103043272,1.356584365702316
16,49010.0,51.75166098131145,-1.2575658056547514,94.23264582827687,4.759962387174024,128.533635593482,1.3117030704169208
17,54005.0,51.751608878098985,-1.257538471651286,94.22515342384577,4.750812313799908,180.61173186159766,1.2351660074585504
18,58014.0,51.75157290745387,-1.2574942778346432,94.48404385056347,4.747992568088232,160.69357745703664,1.2937711201049715
19,63007.0,51.751524913281955,-1.2574709679642342,94.35972654819489,4.755579786269019,155.05784615817103,1.0664760008650305
20,67005.0,51.75148148253827,-1.2574391332327428,94.9114865269512,4.75664822239785,159.67044798534295,1.331941734680985
21,72022.0,51.751430517479506,-1.2574201001500933,94.5738384258002,4.747652753739557,160.73218012184265,0.9975526178243841
22,76015.0,51.75137917508243,-1.2574273643438572,94.61963055748492,4.747426412358518,205.43348051551024,1.575531527268568
23,80017.0,51.751336593442254,-1.2574572492012694,94.1210425067693,4.751409651735853,201.66310438130506,1.085289725817396
24,86014.0,51.751300578012426,-1.2574076522349316,94.06405131518841,4.763623451048261,118.89262926831088,1.0960783065117319
25,90005.0,51.751278902984986,-1.257341988250517,93.88191307522357,4.767762929951566,126.03063032887405,1.2186391621510204
26,97004.0,51.75126564215421,-1.257420894395615,94.10080310422927,4.765763082023256,312.3888879742623,1.3076160052524763
27,102013.0,51.7512761229168,-1.2573492800304675,94.59054763056338,4.766556989317273,137.66901243861307,1.2257305362784097
28,106001.0,51.75122383128257,-1.257307888466233,94.90135679394007,4.752794503868491,159.92276999859484,1.8600166822418083
29,111009.0,51.75117970886847,-1.2573256077445316,94.61289924290031,4.758661902474233,163.54446729466267,0.8816349826382037
30,125036.0,51.751133988493315,-1.2572814125864975,94.51846544537693,4.7588535470025635,134.60579708332207,0.9678642732639035
31,129015.0,51.75111047462462,-1.2572097210664894,94.40777963399887,4.752284125120451,142.4858931008831,1.2520951924207928
32,133017.0,51.75106005233472,-1.2572347391246328,93.83525819145143,4.75108592111994,201.40113048382483,1.1080691752107532
33,137011.0,51.751008908596155,-1.2572429495947626,93.91733666788787,4.755282400904829,178.70223834983938,1.2822220392009374
34,143001.0,51.750987058953434,-1.2571735467261151,94.29991855379194,4.777738614849324,103.98262774404309,1.290069948241039
35,148999.0,51.75094715646361,-1.2571300903005425,94.26720342505723,4.757583692001478,198.58590187516995,1.133035130797953
36,153005.0,51.75089780567371,-1.2571355291100148,94.0873121805489,4.753100794230057,167.58026975638202,1.151935756769953
37,170006.0,51.750850077310325,-1.2570918765410772,94.83837393205613,4.756928148203065,147.4937771575806,1.245033428136252
38,174007.0,51.750824242933334,-1.2570290876583212,95.0465181702748,4.7571592297825935,135.96362297330361,0.9503382203509553
39,178004.0,51.75077198891611,-1.2570123253286252,94.68659219052643,4.75510905721041,193.62341955883383,1.3814991031661128
40,180998.0,51.75077384505256,-1.2570986572547076,94.47513590846211,4.759685258709353,284.0503570726763,1.1048440001654662
41,184998.0,51.75081546512567,-1.2570705057678695,95.01237729657441,4.77013170492954,80.2688043444248,1.212576422657537
42,189005.0,51.750774835866224,-1.257012905826648,94.06753186043352,4.757517459686827,158.20285112607746,1.0615799310024143
43,193000.0,51.75073642256892,-1.2569692371074885,94.40254652593285,4.7545084320813285,147.5277334117335,1.2388616538825734
44,198013.0,51.75068883545869,-1.2569772218154427,94.30652553029358,4.7634329371396475,226.7216695884266,1.1058332950648349
45,201009.0,51.750717451030646,-1.2570439539959208,94.27895066142082,4.769624352573524,323.8991809679168,1.2180459254594145
46,206009.0,51.75071338422342,-1.2569628060909122,94.23072261363268,4.773975297734979,130.8025879089344,1.4587293330697029
47,210004.0,51.75066686985834,-1.2569523201010704,94.5637915302068,4.761192144694304,170.60190507581436,0.9813136539830022
48,216007.0,51.750614160113045,-1.256968686512364,94.49488250818104,4.7373346190983945,197.22965296191234,1.1243293093762634
49,221006.0,51.75057884052527,-1.2569160689200396,93.80490245856345,4.735787191997278,134.6775898011076,0.912069113778348
50,226005.0,51.75056541226232,-1.2568314271429402,93.91852906346321,4.738036510336952,113.62355242153413,1.2102495148617076
51,231013.0,51.75051414956943,-1.2568177662727025,94.23631949257106,4.739110177972648,176.37141557306285,1.1464167709960003
52,236016.0,51.75046313628672,-1.2568485065685082,93.7391497027129,4.7375969619169656,216.3360046944352,1.1150126022689577
53,243011.0,51.750423688685906,-1.2567892446093112,94.13755314517766,4.740006706243078,115.66443400304942,1.3037660596052671
54,249010.0,51.750472608633686,-1.256772747520846,93.51290132384747,4.742598538750988,357.9044447713175,1.204398431948026
55,253012.0,51.75051792289992,-1.2567745173515832,93.89644577074796,4.743853792789763,15.789244761226731,1.1334354293841433
56,258018.0,51.7505016728396,-1.2566958065112157,93.49652506969869,4.738383759121546,123.38774207133295,1.0886764415563412
57,265012.0,51.75054117590194,-1.2566524011146354,93.21781691443175,4.745302166749489,21.561842784981,1.0549510371576374
58,270007.0,51.75055400550065,-1.2565720990647327,93.4554737471044,4.743983234127084,92.8156034785685,0.9892191087602485
59,294008.0,51.750569118934465,-1.2565024954448165,94.4664462460205,4.750945263957362,,
60,299001.0,51.75059266721752,-1.2564355510300644,93.90014878008515,4.758804064449143,,
61,304005.0,51.75058986179381,-1.2563589982767063,94.21812620013952,4.752922879402138,,
62,308998.0,51.75055904502949,-1.2564212986507974,93.93639932386577,4.740557619506739,267.8753200428218,1.017638526373297
63,313000.0,51.75060037504381,-1.2563864053383107,94.2083979845047,4.7537872864448945,38.6178112612656,1.1674807808711756
