,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,108.0,-6.5,3.4000000000000004,11.0,2.7,6.4,9.600000000000001,22.8,-7.500000000000001,-3.1,16
1,124.0,-6.9,3.4000000000000004,10.5,2.3000000000000003,6.5,9.1,25.0,-7.200000000000001,-15.000000000000002,16
2,141.0,-7.300000000000001,3.6,10.200000000000001,1.7000000000000002,6.800000000000001,8.700000000000001,16.0,-18.4,-18.700000000000003,16
3,157.0,-7.4,3.7,10.3,1.8,6.800000000000001,8.8,8.5,-23.2,-18.200000000000003,16
4,174.0,-6.800000000000001,3.9000000000000004,10.700000000000001,2.3000000000000003,7.0,9.1,-6.699999999999999,-18.900000000000002,-16.700000000000003,16
5,191.0,-6.4,3.6,10.9,2.7,6.9,9.3,-26.1,-11.900000000000002,-16.4,16
6,208.0,-6.4,3.2,11.5,2.7,6.5,9.9,-34.1,-0.5,-18.4,16
7,229.0,-7.1000000000000005,3.0,12.0,2.0,6.4,10.4,-35.8,14.700000000000001,-22.3,16
8,249.0,-7.0,2.5,11.5,2.0,5.9,10.0,-12.4,27.800000000000004,-19.300000000000004,16
9,258.0,-7.0,2.3000000000000003,10.8,2.0,5.800000000000001,9.3,4.7,28.0,-16.700000000000003,16
10,275.0,-7.1000000000000005,2.2,9.4,1.9000000000000001,5.7,8.0,21.500000000000004,27.800000000000004,-14.200000000000001,16
11,296.0,-7.6000000000000005,1.9000000000000001,7.300000000000001,1.0,5.300000000000001,5.2,50.8,29.400000000000002,-8.0,16
12,307.0,-8.200000000000001,1.5,5.6000000000000005,0.8,5.1000000000000005,4.3,45.9,28.900000000000002,1.7,16
13,324.0,-8.1,1.5,5.6000000000000005,1.0,5.0,4.3,36.1,27.099999999999998,9.5,16
14,341.0,-7.6000000000000005,1.8,6.0,1.9000000000000001,5.4,5.300000000000001,14.600000000000001,7.6,25.5,16
15,357.0,-6.800000000000001,1.5,6.800000000000001,2.3000000000000003,4.9,5.6000000000000005,12.5,-1.4,29.0,16
16,374.0,-6.2,1.1,7.300000000000001,3.0,4.4,6.0,10.5,-11.1,30.4,16
17,391.0,-6.2,1.2000000000000002,7.1000000000000005,2.8000000000000003,4.6000000000000005,5.7,9.700000000000001,-12.4,18.5,16
18,408.0,-6.7,2.3000000000000003,6.9,2.5,5.4,5.5,10.700000000000001,-4.4,13.6,16
19,424.0,-7.0,3.2,6.300000000000001,2.2,6.300000000000001,5.0,10.5,-8.2,12.8,16
20,441.0,-7.0,3.2,6.4,2.2,6.2,4.800000000000001,6.9,-24.7,16.3,16
21,457.0,-7.2,3.6,6.4,2.0,6.6000000000000005,4.9,-5.9,-43.800000000000004,9.2,16
22,474.0,-7.4,3.3000000000000003,6.5,1.6,6.0,5.0,-12.100000000000001,-40.800000000000004,4.6,16
23,492.0,-7.4,2.2,6.800000000000001,1.7000000000000002,5.2,5.1000000000000005,-32.7,-29.500000000000004,9.3,16
24,507.0,-7.5,2.6,7.4,1.7000000000000002,5.6000000000000005,5.7,-44.8,-12.100000000000001,13.100000000000001,16
25,524.0,-7.4,3.2,8.5,1.7000000000000002,6.2,6.800000000000001,-57.00000000000001,1.9,16.6,16
26,541.0,-7.1000000000000005,3.6,8.700000000000001,2.1,6.6000000000000005,7.0,-52.80000000000001,3.1,17.0,16
27,557.0,-6.2,3.8000000000000003,9.5,3.1,6.800000000000001,7.9,-24.900000000000002,-4.5,11.000000000000002,16
28,574.0,-5.7,3.3000000000000003,10.0,3.5,6.300000000000001,8.4,9.700000000000001,-18.4,-14.400000000000002,16
29,591.0,-7.0,3.6,9.0,2.1,6.6000000000000005,7.4,21.300000000000004,-3.2,-31.3,16
30,607.0,-7.9,3.7,8.3,1.2000000000000002,6.800000000000001,6.6000000000000005,19.300000000000004,5.2,-33.1,16
