,ms,latitude,longitude,altitude,confInterval,heading,speed
0,-4481.0,55.6089144,12.9935149,39.10000228881836,19.726999282836914,,
1,-2980.0,55.6089431,12.9940696,39.10000228881836,20.138999938964844,84.76663970947266,4.063417434692383
2,-1985.0,55.6089095,12.9941661,39.10000228881836,18.047000885009766,94.72188568115234,4.4209747314453125
3,-972.0,55.6088878,12.9941963,39.10000228881836,16.39900016784668,103.18760681152344,3.870607852935791
4,-3.0,55.6088692,12.9942013,39.10000228881836,13.932000160217285,114.0235824584961,3.0173873901367188
5,992.0,55.6088483,12.9941851,38.900001525878906,12.381999969482422,135.74343872070312,1.7280540466308594
6,1995.0,55.6088574,12.9941836,38.900001525878906,11.67199993133545,126.49967193603516,1.0668985843658447
7,3023.0,55.6088639,12.9941882,38.900001525878906,9.670000076293945,111.4693832397461,0.7601754665374756
8,4010.0,55.6088654,12.9941867,38.900001525878906,8.159000396728516,107.86148071289062,0.5208947658538818
9,5021.0,55.6088348,12.9941443,38.900001525878906,7.581999778747559,198.1818084716797,1.0642116069793701
10,6017.0,55.6087874,12.9940864,39.20000076293945,7.077000141143799,209.23880004882812,2.0646169185638428
11,7019.0,55.6087591,12.9940516,39.20000076293945,6.955999851226807,211.3217010498047,2.5006754398345947
12,8001.0,55.6087428,12.9940315,39.20000076293945,7.146999835968018,212.10891723632812,2.42836594581604
13,9005.0,55.6087307,12.9940166,39.20000076293945,7.4039998054504395,212.5947723388672,2.236908435821533
14,10024.0,55.608722,12.9940063,39.20000076293945,8.041000366210938,212.74658203125,1.9831072092056274
15,11017.0,55.6087154,12.9939986,38.900001525878906,7.949999809265137,212.81797790527344,1.4605613946914673
16,12018.0,55.6087164,12.9939998,38.900001525878906,7.811999797821045,212.82559204101562,1.0753551721572876
17,13004.0,55.6087181,12.9940018,38.900001525878906,7.486999988555908,212.7694854736328,0.7522814273834229
18,14005.0,55.60872,12.994004,38.900001525878906,7.202000141143799,212.7144317626953,0.49982133507728577
19,15015.0,55.6087222,12.9940065,38.900001525878906,6.816999912261963,212.50732421875,0.2998691499233246
20,15998.0,55.608724,12.9940086,38.900001525878906,5.994999885559082,212.24896240234375,0.13377514481544495
21,17011.0,55.6087245,12.9940092,38.900001525878906,5.716000080108643,,0.07756216078996658
22,18005.0,55.6087248,12.9940094,38.900001525878906,5.644999980926514,,0.04790739715099335
23,19013.0,55.608711,12.9939951,38.900001525878906,5.425000190734863,210.5669708251953,0.5253618955612183
24,20014.0,55.6086986,12.9939801,38.900001525878906,5.084000110626221,212.63101196289062,0.8385456800460815
25,21006.0,55.6086907,12.9939698,39.20000076293945,4.827000141143799,213.91146850585938,0.7479217052459717
26,22012.0,55.6086898,12.9939684,39.20000076293945,4.724999904632568,217.069580078125,0.3463345468044281
27,23013.0,55.6086869,12.9939626,39.20000076293945,4.638999938964844,218.38558959960938,0.3596048653125763
28,23996.0,55.6086851,12.9939581,39.20000076293945,4.626999855041504,221.0011749267578,0.3560873866081238
29,25008.0,55.6086863,12.9939501,39.20000076293945,4.624000072479248,287.0473327636719,0.35507532954216003
30,25858.0,55.60869,12.9939375,39.10000228881836,4.741000175476074,316.0945739746094,0.36474794149398804
31,26370.0,55.6086942,12.9939312,39.10000228881836,4.800000190734863,323.9310302734375,0.45783668756484985
32,27011.0,55.6086979,12.9939257,39.10000228881836,4.843999862670898,323.48406982421875,0.5105206966400146
33,27762.0,55.6087025,12.9939193,39.10000228881836,4.906000137329102,328.29022216796875,0.6048184037208557
34,28985.0,55.6087087,12.9939128,39.10000228881836,5.0289998054504395,353.0266418457031,0.38825666904449463
35,30000.0,55.6087112,12.9939105,39.10000228881836,5.0980000495910645,338.4362487792969,0.2798103988170624
36,30569.0,55.6087135,12.9939072,39.10000228881836,5.104000091552734,323.3370666503906,0.4477638900279999
37,31013.0,55.6087187,12.9938971,39.20000076293945,5.136000156402588,307.7521667480469,0.6172223687171936
38,31707.0,55.6087215,12.9938921,39.20000076293945,5.171999931335449,304.5401916503906,0.6417028903961182
39,32016.0,55.6087228,12.9938891,39.20000076293945,5.230000019073486,304.55023193359375,0.6584778428077698
40,32892.0,55.6087264,12.9938841,39.20000076293945,5.258999824523926,311.3297119140625,0.5250507593154907
41,33989.0,55.6087354,12.9938797,39.20000076293945,5.331999778747559,324.4186706542969,0.6171680688858032
42,35016.0,55.608748,12.9938793,39.20000076293945,5.408999919891357,0.4068961441516876,0.5492328405380249
43,35791.0,55.6087537,12.9938815,39.20000076293945,5.355999946594238,358.409423828125,0.6735541224479675
44,36016.0,55.6087691,12.9938824,39.20000076293945,5.324999809265137,354.16912841796875,0.8298723697662354
45,37011.0,55.6087828,12.9938779,39.20000076293945,5.291999816894531,337.1875,1.0716153383255005
46,37559.0,55.6087914,12.9938748,39.20000076293945,5.2129998207092285,334.8761901855469,1.0777825117111206
47,38026.0,55.6087978,12.9938738,39.20000076293945,5.201000213623047,349.6579895019531,1.0274394750595093
48,38693.0,55.6088056,12.9938746,39.20000076293945,5.171000003814697,1.5343321561813354,0.8780684471130371
49,39032.0,55.6088097,12.9938759,39.20000076293945,5.135000228881836,3.652191638946533,0.8083309531211853
50,39881.0,55.6088175,12.9938766,39.20000076293945,5.170000076293945,356.0033264160156,0.7495895624160767
51,40824.0,55.6088223,12.9938762,39.20000076293945,5.185999870300293,353.6600341796875,0.7706064581871033
52,41627.0,55.6088422,12.9938716,39.20000076293945,5.189000129699707,351.812255859375,0.8969807624816895
53,42016.0,55.6088481,12.9938696,39.20000076293945,5.193999767303467,352.2494201660156,0.9292134046554565
54,43008.0,55.6088615,12.9938664,39.20000076293945,5.22599983215332,352.8010559082031,0.9541469216346741
55,44001.0,55.6088732,12.9938642,39.20000076293945,5.23799991607666,353.2154541015625,0.9730806946754456
56,44466.0,55.6088801,12.9938628,39.20000076293945,5.234000205993652,353.4280700683594,0.9747360348701477
57,45005.0,55.6088873,12.9938617,39.20000076293945,5.25,353.9565124511719,0.9755879640579224
58,45669.0,55.6088968,12.9938597,39.20000076293945,5.25600004196167,354.1878356933594,0.9802358746528625
59,46000.0,55.6089114,12.9938558,39.10000228881836,5.284999847412109,354.22808837890625,0.9632278084754944
60,46931.0,55.608918,12.9938532,39.10000228881836,5.320000171661377,353.8499755859375,0.9506255388259888
61,48010.0,55.6089278,12.9938501,39.10000228881836,5.380000114440918,354.19219970703125,0.9443278908729553
62,49022.0,55.6089385,12.9938482,39.10000228881836,5.422999858856201,355.83709716796875,0.9558645486831665
63,50012.0,55.6089507,12.9938486,39.10000228881836,5.577000141143799,358.7001647949219,0.970834493637085
64,50451.0,55.6089574,12.9938484,39.10000228881836,5.664999961853027,359.2428894042969,0.9783346056938171
65,51015.0,55.6089694,12.9938447,38.900001525878906,5.763999938964844,358.6004638671875,0.9678507447242737
66,51544.0,55.6089707,12.993841,38.900001525878906,5.781000137329102,356.3349609375,0.9344468712806702
67,52739.0,55.6089754,12.9938347,38.900001525878906,5.938000202178955,352.0107421875,0.9070967435836792
68,53903.0,55.608984,12.9938288,38.900001525878906,6.146999835968018,348.6653747558594,0.9140114188194275
69,55006.0,55.6089976,12.9938239,38.900001525878906,6.486999988555908,346.792236328125,0.9408628940582275
70,56007.0,55.6090136,12.9938236,38.900001525878906,6.5970001220703125,347.096435546875,0.96515953540802
71,56259.0,55.609022,12.9938252,38.900001525878906,6.546999931335449,348.2500305175781,0.9747199416160583
72,57001.0,55.609045,12.9938286,39.400001525878906,6.47599983215332,355.6514892578125,0.8465847373008728
73,57458.0,55.6090485,12.9938288,39.400001525878906,6.370999813079834,352.91485595703125,0.8877899050712585
74,58015.0,55.6090538,12.9938283,39.400001525878906,6.2729997634887695,352.9143981933594,0.9141198396682739
75,59019.0,55.6090647,12.9938285,39.400001525878906,5.867000102996826,356.8575744628906,0.9458165764808655
76,59967.0,55.6090713,12.9938297,39.400001525878906,5.811999797821045,359.7493591308594,0.9380764961242676
77,60983.0,55.6090728,12.9938312,39.30000305175781,5.692999839782715,4.292417526245117,0.9409089088439941
78,62001.0,55.609089,12.993834,39.30000305175781,5.314000129699707,7.059767246246338,0.9117739200592041
79,63029.0,55.6090972,12.9938327,39.30000305175781,5.2210001945495605,3.329374074935913,0.9554014801979065
80,63636.0,55.6091045,12.9938288,39.30000305175781,5.206999778747559,0.6026061773300171,0.9494278430938721
81,64917.0,55.6091171,12.9938218,39.30000305175781,5.2769999504089355,355.65625,0.9229862689971924
82,66000.0,55.6091278,12.9938143,39.30000305175781,5.4730000495910645,350.9604797363281,0.8979171514511108
83,67022.0,55.6091401,12.9938059,39.0,5.691999912261963,346.39056396484375,0.863287627696991
84,67199.0,55.609141,12.9938068,39.0,5.678999900817871,344.39398193359375,0.8558545708656311
85,68024.0,55.6091464,12.9938039,39.0,5.735000133514404,342.57330322265625,0.8549294471740723
86,68332.0,55.6091505,12.9938041,39.0,5.796000003814697,341.82232666015625,0.8662508130073547
87,69014.0,55.6091568,12.9938024,39.0,5.863999843597412,342.3005676269531,0.8739195466041565
88,69541.0,55.6091637,12.9938036,39.0,5.854000091552734,342.8865051269531,0.8837373852729797
89,70726.0,55.609176,12.9938047,39.0,5.796000003814697,343.0163879394531,0.8992299437522888
90,71963.0,55.6091947,12.9938008,39.20000076293945,5.693999767303467,342.43853759765625,0.8998609781265259
91,73026.0,55.6092025,12.9938016,39.20000076293945,5.684000015258789,343.5599365234375,0.9111555814743042
92,74020.0,55.6092111,12.9938034,39.20000076293945,5.651000022888184,345.80303955078125,0.9284151792526245
93,74343.0,55.6092157,12.9938048,39.20000076293945,5.548999786376953,346.5735168457031,0.9401999711990356
94,75020.0,55.6092228,12.9938045,39.20000076293945,5.519999980926514,347.630126953125,0.9509766697883606
95,75459.0,55.6092283,12.9938044,39.20000076293945,5.48199987411499,348.54144287109375,0.9582079648971558
96,76005.0,55.6092344,12.9938042,39.20000076293945,5.460999965667725,350.0467224121094,0.963748037815094
97,76570.0,55.6092486,12.9938079,39.20000076293945,5.421000003814697,352.6936340332031,0.9597848057746887
98,77002.0,55.6092536,12.9938121,39.20000076293945,5.382999897003174,352.9519348144531,0.9624860286712646
99,77690.0,55.6092615,12.9938194,39.20000076293945,5.326000213623047,356.3334655761719,0.9635217785835266
100,78842.0,55.6092746,12.9938352,39.20000076293945,5.2220001220703125,2.80218505859375,0.952843427658081
101,79630.0,55.609283,12.9938512,39.20000076293945,5.177000045776367,9.603379249572754,0.8492521643638611
102,80023.0,55.609285,12.9938619,39.20000076293945,5.165999889373779,14.424859046936035,0.7470819354057312
103,81011.0,55.6092893,12.9938801,39.20000076293945,5.111000061035156,25.168563842773438,0.6240485310554504
104,81167.0,55.6092911,12.9938893,39.20000076293945,5.008999824523926,29.119800567626953,0.6249848008155823
105,82019.0,55.6092997,12.9939136,39.20000076293945,4.916999816894531,35.376365661621094,0.6462739109992981
106,82395.0,55.6093015,12.9939213,39.20000076293945,4.830999851226807,37.251773834228516,0.6730416417121887
107,83021.0,55.6093048,12.9939306,39.20000076293945,4.790999889373779,38.823543548583984,0.700002908706665
108,83531.0,55.6093084,12.9939398,39.20000076293945,4.748000144958496,40.4401741027832,0.7234254479408264
