,ms,abs,alpha,beta,gamma
0,110.0,False,94.60000000000001,21.5,-14.700000000000001
1,117.0,False,94.4,21.700000000000003,-14.700000000000001
2,151.0,False,93.9,21.900000000000002,-14.700000000000001
3,184.0,False,93.7,22.0,-14.600000000000001
4,201.0,False,93.10000000000001,22.1,-14.4
5,221.0,False,92.9,22.200000000000003,-14.3
6,251.0,False,92.30000000000001,22.1,-14.100000000000001
7,268.0,False,92.0,22.1,-13.9
8,285.0,False,91.7,22.0,-13.8
9,305.0,False,91.5,22.0,-13.600000000000001
10,318.0,False,91.2,22.0,-13.4
11,335.0,False,91.0,22.0,-13.3
12,370.0,False,90.5,22.0,-12.9
13,406.0,False,90.0,22.0,-12.600000000000001
14,418.0,False,89.9,22.0,-12.5
15,437.0,False,89.7,21.900000000000002,-12.5
16,452.0,False,89.5,21.900000000000002,-12.4
17,485.0,False,89.2,21.900000000000002,-12.100000000000001
18,521.0,False,88.9,21.8,-11.9
19,552.0,False,88.60000000000001,21.6,-11.600000000000001
20,585.0,False,88.30000000000001,21.400000000000002,-11.3
21,601.0,False,88.2,21.400000000000002,-11.200000000000001
22,634.0,False,88.0,21.400000000000002,-11.0
23,651.0,False,88.0,21.3,-10.9
24,668.0,False,87.9,21.3,-10.700000000000001
25,701.0,False,87.80000000000001,21.200000000000003,-10.4
26,720.0,False,87.80000000000001,21.1,-10.3
27,736.0,False,87.80000000000001,21.0,-10.200000000000001
28,801.0,False,88.0,21.0,-10.100000000000001
29,819.0,False,88.0,20.900000000000002,-10.0
30,851.0,False,88.10000000000001,20.8,-10.0
31,901.0,False,88.30000000000001,20.700000000000003,-10.0
32,921.0,False,88.4,20.6,-10.0
33,935.0,False,88.4,20.5,-9.9
34,967.0,False,88.5,20.3,-9.9
35,984.0,False,88.60000000000001,20.200000000000003,-9.9
36,1051.0,False,88.9,20.1,-9.8
37,1067.0,False,89.0,20.0,-9.700000000000001
38,1084.0,False,89.10000000000001,19.900000000000002,-9.700000000000001
39,1122.0,False,89.2,19.900000000000002,-9.5
40,1134.0,False,89.30000000000001,19.900000000000002,-9.4
41,1167.0,False,89.5,20.0,-9.200000000000001
42,1184.0,False,89.60000000000001,20.1,-9.1
43,1201.0,False,89.80000000000001,20.3,-9.0
44,1219.0,False,90.0,20.5,-8.9
45,1235.0,False,90.2,20.700000000000003,-8.700000000000001
46,1251.0,False,90.30000000000001,21.0,-8.5
47,1267.0,False,90.4,21.200000000000003,-8.4
48,1284.0,False,90.4,21.5,-8.200000000000001
49,1301.0,False,90.30000000000001,21.900000000000002,-7.800000000000001
50,1320.0,False,90.2,22.1,-7.4
51,1335.0,False,90.0,22.5,-6.9
52,1351.0,False,89.4,23.0,-6.1000000000000005
53,1386.0,False,88.4,23.1,-5.1000000000000005
54,1420.0,False,87.4,23.1,-4.0
55,1435.0,False,85.4,22.8,-1.4000000000000001
56,1453.0,False,84.5,22.6,0.0
57,1467.0,False,83.9,22.3,1.2000000000000002
58,1502.0,False,83.60000000000001,22.1,1.9000000000000001
59,1526.0,False,82.9,22.400000000000002,2.3000000000000003
60,1534.0,False,82.60000000000001,23.0,2.4000000000000004
61,1551.0,False,82.30000000000001,23.700000000000003,2.6
62,1567.0,False,82.2,24.200000000000003,2.5
63,1584.0,False,82.4,24.400000000000002,2.3000000000000003
64,1601.0,False,82.60000000000001,24.6,2.2
65,1619.0,False,82.7,24.6,2.3000000000000003
66,1635.0,False,82.80000000000001,24.6,2.5
67,1651.0,False,82.80000000000001,24.6,2.9000000000000004
68,1667.0,False,82.80000000000001,24.5,3.2
69,1686.0,False,82.80000000000001,24.3,3.7
70,1701.0,False,82.9,24.0,4.0
71,1725.0,False,83.0,23.6,4.3
72,1735.0,False,83.10000000000001,23.3,4.5
73,1751.0,False,83.10000000000001,23.0,4.7
74,1767.0,False,83.2,22.700000000000003,4.800000000000001
75,1784.0,False,83.2,22.3,4.800000000000001
76,1801.0,False,83.2,21.900000000000002,5.0
77,1819.0,False,83.2,21.700000000000003,5.2
78,1835.0,False,83.10000000000001,21.700000000000003,5.5
79,1851.0,False,83.10000000000001,21.8,5.7
80,1867.0,False,83.0,21.900000000000002,5.9
81,1884.0,False,83.0,22.1,6.1000000000000005
82,1901.0,False,83.10000000000001,22.3,6.2
83,1924.0,False,83.10000000000001,22.5,6.300000000000001
84,1934.0,False,83.10000000000001,22.700000000000003,6.4
85,1967.0,False,83.0,23.200000000000003,6.4
86,1984.0,False,82.80000000000001,23.3,6.4
87,2001.0,False,82.60000000000001,23.400000000000002,6.2
88,2018.0,False,82.4,23.400000000000002,5.9
89,2035.0,False,82.2,23.3,5.6000000000000005
90,2072.0,False,81.60000000000001,23.200000000000003,5.1000000000000005
91,2084.0,False,81.30000000000001,23.200000000000003,5.0
92,2101.0,False,81.10000000000001,23.1,4.9
93,2123.0,False,80.80000000000001,22.8,4.800000000000001
94,2135.0,False,80.4,22.6,4.9
95,2167.0,False,79.9,22.1,4.6000000000000005
96,2184.0,False,79.60000000000001,21.900000000000002,4.7
97,2201.0,False,79.4,21.8,4.6000000000000005
98,2227.0,False,79.30000000000001,21.6,4.7
99,2235.0,False,79.2,21.3,5.0
100,2253.0,False,79.10000000000001,20.900000000000002,5.5
101,2268.0,False,79.10000000000001,20.400000000000002,6.1000000000000005
102,2284.0,False,79.30000000000001,20.0,6.7
103,2301.0,False,79.4,19.5,7.300000000000001
104,2322.0,False,79.60000000000001,19.200000000000003,7.7
105,2335.0,False,79.80000000000001,19.1,7.9
106,2356.0,False,79.9,19.0,7.800000000000001
107,2368.0,False,80.0,19.0,7.4
108,2384.0,False,80.0,19.200000000000003,7.0
109,2401.0,False,79.9,19.6,6.6000000000000005
110,2422.0,False,79.9,19.900000000000002,6.1000000000000005
111,2436.0,False,80.0,20.200000000000003,5.5
112,2451.0,False,80.0,20.5,5.0
113,2475.0,False,79.9,20.6,4.6000000000000005
114,2501.0,False,79.9,20.6,4.0
115,2520.0,False,80.0,20.5,3.8000000000000003
116,2570.0,False,80.10000000000001,20.3,2.9000000000000004
117,2584.0,False,80.10000000000001,20.200000000000003,2.6
118,2602.0,False,80.2,20.0,2.4000000000000004
119,2623.0,False,80.30000000000001,19.900000000000002,2.2
