,ms,abs,alpha,beta,gamma
0,98.0,False,90.9,21.0,-2.3000000000000003
1,127.0,False,90.9,21.5,-2.0
2,155.0,False,90.9,21.400000000000002,-1.7000000000000002
3,169.0,False,90.80000000000001,21.400000000000002,-1.5
4,187.0,False,90.9,21.200000000000003,-1.3
5,205.0,False,90.9,21.1,-1.1
6,221.0,False,91.0,21.1,-0.9
7,234.0,False,91.0,21.0,-0.8
8,252.0,False,91.10000000000001,20.8,-0.5
9,272.0,False,91.30000000000001,20.6,-0.30000000000000004
10,285.0,False,91.4,20.5,-0.1
11,304.0,False,91.60000000000001,20.3,0.1
12,317.0,False,91.7,20.200000000000003,0.2
13,336.0,False,92.0,20.0,0.4
14,351.0,False,92.30000000000001,19.900000000000002,0.6000000000000001
15,368.0,False,92.5,19.8,0.7000000000000001
16,384.0,False,93.0,19.6,0.6000000000000001
17,401.0,False,93.5,19.400000000000002,0.5
18,423.0,False,94.0,19.3,0.30000000000000004
19,435.0,False,94.2,19.200000000000003,0.2
20,451.0,False,94.80000000000001,19.1,-0.1
21,468.0,False,95.30000000000001,18.900000000000002,-0.30000000000000004
22,485.0,False,95.60000000000001,18.7,-0.30000000000000004
23,502.0,False,96.2,18.5,-0.4
24,518.0,False,96.80000000000001,18.2,-0.6000000000000001
25,535.0,False,97.0,18.0,-0.7000000000000001
26,551.0,False,97.60000000000001,17.8,-0.9
27,568.0,False,98.0,17.7,-1.2000000000000002
28,584.0,False,98.2,17.6,-1.4000000000000001
29,601.0,False,98.60000000000001,17.400000000000002,-1.6
30,618.0,False,99.0,17.2,-1.7000000000000002
31,635.0,False,99.2,17.1,-1.8
32,651.0,False,99.60000000000001,17.1,-2.0
33,668.0,False,99.9,17.1,-2.3000000000000003
34,685.0,False,100.0,17.1,-2.4000000000000004
35,701.0,False,100.30000000000001,17.0,-2.8000000000000003
36,718.0,False,100.60000000000001,16.900000000000002,-3.1
37,735.0,False,100.7,16.8,-3.2
38,751.0,False,100.9,16.8,-3.4000000000000004
39,768.0,False,101.10000000000001,16.8,-3.6
40,785.0,False,101.2,16.8,-3.7
41,801.0,False,101.4,16.8,-4.0
42,818.0,False,101.5,16.8,-4.3
43,836.0,False,101.60000000000001,16.900000000000002,-4.5
44,851.0,False,101.60000000000001,17.0,-4.7
45,868.0,False,101.7,17.1,-5.0
46,885.0,False,101.7,17.2,-5.2
47,903.0,False,101.7,17.2,-5.300000000000001
48,918.0,False,101.60000000000001,17.3,-5.5
49,935.0,False,101.4,17.400000000000002,-5.4
50,968.0,False,101.2,17.7,-5.4
51,984.0,False,101.0,17.900000000000002,-5.5
52,1018.0,False,100.7,18.1,-5.4
53,1051.0,False,100.5,18.2,-5.300000000000001
54,1068.0,False,100.4,18.3,-5.1000000000000005
55,1084.0,False,100.4,18.2,-5.0
56,1134.0,False,100.2,18.1,-5.0
57,1168.0,False,99.9,18.2,-4.9
58,1184.0,False,99.80000000000001,18.3,-4.800000000000001
59,1201.0,False,99.7,18.3,-4.800000000000001
60,1218.0,False,99.60000000000001,18.400000000000002,-4.7
61,1234.0,False,99.4,18.400000000000002,-4.6000000000000005
62,1268.0,False,99.10000000000001,18.5,-4.5
63,1284.0,False,99.0,18.6,-4.5
64,1318.0,False,98.80000000000001,18.7,-4.6000000000000005
65,1334.0,False,98.7,18.7,-4.5
66,1351.0,False,98.60000000000001,18.8,-4.5
67,1368.0,False,98.5,18.900000000000002,-4.5
68,1434.0,False,98.30000000000001,18.8,-4.5
69,1451.0,False,98.2,18.900000000000002,-4.5
70,1486.0,False,98.0,18.900000000000002,-4.5
71,1534.0,False,97.80000000000001,18.900000000000002,-4.3
72,1551.0,False,97.80000000000001,18.8,-4.3
73,1568.0,False,97.80000000000001,18.8,-4.4
74,1585.0,False,97.7,18.8,-4.4
75,1634.0,False,97.5,18.8,-4.4
76,1651.0,False,97.5,18.7,-4.4
77,1668.0,False,97.5,18.7,-4.3
