,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,97.0,0.0,0.0,-0.1,0.4,3.8000000000000003,9.600000000000001,-2.4000000000000004,3.7000000000000006,1.2000000000000002,16
1,106.0,0.0,0.1,-0.1,0.4,3.8000000000000003,9.600000000000001,-2.4000000000000004,3.7000000000000006,1.2000000000000002,16
2,127.0,-0.1,0.1,-0.2,0.2,3.8000000000000003,9.4,-5.300000000000001,2.3,2.0,16
3,135.0,-0.1,0.0,-0.2,0.2,3.8000000000000003,9.4,-5.300000000000001,2.3,2.0,16
4,151.0,-0.1,0.0,-0.1,0.2,3.7,9.4,-6.4,3.6000000000000005,2.9,16
5,169.0,-0.2,-0.1,-0.1,0.1,3.7,9.5,-5.6,4.4,3.9,16
6,185.0,-0.2,-0.2,-0.1,0.0,3.6,9.4,-3.7000000000000006,3.1,5.1000000000000005,16
7,201.0,-0.2,-0.2,-0.5,0.0,3.5,9.1,-3.1,1.2000000000000002,5.500000000000001,16
8,219.0,-0.2,-0.2,-0.7000000000000001,-0.1,3.5,8.8,-5.6,1.8000000000000003,6.1000000000000005,16
9,234.0,-0.30000000000000004,-0.1,-0.5,-0.2,3.5,8.9,-9.100000000000001,5.4,8.2,16
10,251.0,-0.30000000000000004,-0.1,-0.2,-0.30000000000000004,3.5,9.1,-9.2,6.8,10.700000000000001,16
11,268.0,-0.30000000000000004,-0.2,-0.2,-0.2,3.4000000000000004,9.200000000000001,-8.5,7.0,12.299999999999999,16
12,284.0,-0.30000000000000004,-0.2,-0.2,-0.2,3.3000000000000003,9.1,-9.2,8.600000000000001,12.600000000000001,16
13,302.0,-0.30000000000000004,0.0,-0.1,-0.30000000000000004,3.4000000000000004,9.200000000000001,-10.4,9.5,13.000000000000002,16
14,317.0,-0.30000000000000004,0.1,-0.1,-0.30000000000000004,3.5,9.3,-11.1,10.1,14.400000000000002,16
15,334.0,-0.2,0.2,0.0,-0.30000000000000004,3.6,9.4,-10.9,11.3,16.4,16
16,351.0,-0.1,0.2,0.1,-0.30000000000000004,3.6,9.4,-10.4,11.700000000000001,18.8,16
17,367.0,-0.1,0.1,0.0,-0.1,3.4000000000000004,9.4,-10.299999999999999,10.5,20.7,16
18,384.0,0.1,-0.1,0.1,0.0,3.3000000000000003,9.5,-9.8,8.700000000000001,21.200000000000003,16
19,401.0,0.2,-0.2,0.0,0.1,3.2,9.5,-7.200000000000001,6.2,21.7,16
20,417.0,0.30000000000000004,-0.2,-0.2,0.30000000000000004,3.1,9.200000000000001,-5.1000000000000005,3.0,22.1,16
21,434.0,0.5,-0.2,-0.5,0.4,3.1,8.9,-4.9,2.9,22.8,16
22,451.0,0.6000000000000001,-0.30000000000000004,-0.7000000000000001,0.5,2.9000000000000004,8.700000000000001,-5.9,4.5,23.2,16
23,467.0,0.6000000000000001,-0.4,-0.6000000000000001,0.6000000000000001,2.8000000000000003,8.8,-7.200000000000001,8.0,23.400000000000002,16
24,484.0,0.5,-0.4,-0.2,0.6000000000000001,2.7,9.1,-6.8,12.200000000000001,24.3,16
25,501.0,0.5,-0.6000000000000001,0.0,0.6000000000000001,2.6,9.3,-4.5,11.900000000000002,24.900000000000002,16
