,ms,abs,alpha,beta,gamma
0,206.0,False,270.2,5.800000000000001,-1.9000000000000001
1,239.0,False,270.2,5.800000000000001,-1.8
2,356.0,False,270.2,5.7,-1.8
3,372.0,False,270.3,5.6000000000000005,-1.8
4,425.0,False,270.3,5.800000000000001,-1.8
5,489.0,False,270.3,5.7,-1.8
6,507.0,False,270.40000000000003,5.6000000000000005,-1.9000000000000001
7,523.0,False,270.40000000000003,5.6000000000000005,-1.8
8,556.0,False,270.40000000000003,5.6000000000000005,-1.9000000000000001
9,689.0,False,270.5,5.5,-2.0
10,706.0,False,270.6,5.5,-2.0
11,722.0,False,270.7,5.6000000000000005,-2.1
12,739.0,False,270.8,5.6000000000000005,-2.1
13,756.0,False,271.0,5.7,-2.1
14,772.0,False,271.2,5.800000000000001,-2.0
15,789.0,False,271.6,5.800000000000001,-1.9000000000000001
16,806.0,False,271.8,5.800000000000001,-1.9000000000000001
17,822.0,False,272.40000000000003,5.6000000000000005,-1.8
18,839.0,False,273.3,5.4,-1.4000000000000001
19,856.0,False,274.3,5.2,-0.8
20,872.0,False,275.1,4.9,-0.30000000000000004
21,889.0,False,275.8,4.7,0.0
22,906.0,False,276.1,4.7,0.30000000000000004
23,922.0,False,276.7,4.6000000000000005,0.7000000000000001
24,939.0,False,277.2,4.6000000000000005,0.8
25,956.0,False,277.8,4.7,0.5
26,973.0,False,278.5,4.5,0.0
27,989.0,False,279.1,3.9000000000000004,-0.1
28,1006.0,False,279.5,3.4000000000000004,-0.1
29,1022.0,False,280.2,2.1,-0.1
30,1039.0,False,280.7,0.5,-0.7000000000000001
31,1056.0,False,281.5,-1.2000000000000002,-2.0
32,1073.0,False,282.90000000000003,-3.0,-3.8000000000000003
33,1089.0,False,284.7,-4.800000000000001,-5.5
34,1106.0,False,285.8,-5.800000000000001,-6.1000000000000005
35,1122.0,False,287.8,-7.4,-6.6000000000000005
36,1139.0,False,288.90000000000003,-8.3,-6.2
37,1156.0,False,289.6,-9.1,-6.1000000000000005
38,1172.0,False,290.7,-9.8,-5.800000000000001
39,1189.0,False,291.3,-10.0,-5.800000000000001
40,1206.0,False,293.2,-10.200000000000001,-6.1000000000000005
41,1223.0,False,295.5,-10.0,-6.9
42,1239.0,False,297.3,-10.0,-7.4
43,1256.0,False,298.5,-10.600000000000001,-6.9
44,1272.0,False,300.0,-13.3,-2.2
45,1289.0,False,300.3,-14.100000000000001,0.0
46,1306.0,False,301.2,-14.5,2.6
47,1322.0,False,302.40000000000003,-14.700000000000001,4.4
48,1339.0,False,304.2,-15.8,5.300000000000001
49,1356.0,False,306.40000000000003,-16.8,6.5
50,1372.0,False,307.70000000000005,-16.7,7.4
51,1389.0,False,310.5,-15.5,10.100000000000001
52,1406.0,False,313.70000000000005,-14.200000000000001,13.8
53,1422.0,False,317.20000000000005,-13.3,17.2
54,1439.0,False,321.0,-13.100000000000001,19.8
55,1456.0,False,325.40000000000003,-13.8,22.200000000000003
56,1472.0,False,329.6,-14.5,24.400000000000002
57,1489.0,False,331.3,-14.700000000000001,25.3
58,1506.0,False,333.8,-15.0,26.3
59,1523.0,False,334.70000000000005,-14.5,26.200000000000003
60,1539.0,False,334.1,-13.8,26.200000000000003
61,1556.0,False,333.20000000000005,-13.100000000000001,26.700000000000003
62,1572.0,False,332.90000000000003,-13.0,26.900000000000002
63,1589.0,False,332.40000000000003,-13.4,26.900000000000002
64,1606.0,False,332.8,-14.100000000000001,26.200000000000003
65,1622.0,False,333.8,-14.600000000000001,25.700000000000003
66,1639.0,False,334.70000000000005,-14.9,25.3
67,1656.0,False,335.40000000000003,-15.100000000000001,25.5
68,1672.0,False,335.6,-15.200000000000001,26.0
69,1689.0,False,335.40000000000003,-15.3,26.8
70,1706.0,False,334.5,-15.3,27.1
71,1722.0,False,333.6,-15.3,26.5
72,1739.0,False,333.1,-15.3,25.3
73,1756.0,False,333.0,-15.4,24.5
74,1773.0,False,332.8,-15.3,23.0
75,1789.0,False,332.70000000000005,-15.3,22.200000000000003
76,1806.0,False,332.90000000000003,-15.200000000000001,21.900000000000002
77,1823.0,False,333.5,-15.4,22.6
78,1839.0,False,334.3,-15.100000000000001,22.3
79,1856.0,False,334.8,-14.9,22.200000000000003
80,1872.0,False,336.5,-15.700000000000001,21.900000000000002
81,1889.0,False,338.3,-16.2,20.700000000000003
82,1906.0,False,340.1,-17.400000000000002,20.200000000000003
83,1922.0,False,340.70000000000005,-18.7,19.700000000000003
84,1940.0,False,339.8,-19.1,19.400000000000002
85,1956.0,False,339.20000000000005,-19.0,19.400000000000002
86,1972.0,False,338.1,-18.400000000000002,19.700000000000003
87,1989.0,False,337.40000000000003,-18.0,20.1
88,2006.0,False,337.0,-17.3,20.3
89,2022.0,False,336.8,-16.5,20.200000000000003
90,2039.0,False,336.70000000000005,-16.0,19.900000000000002
91,2056.0,False,336.8,-15.200000000000001,17.7
92,2074.0,False,336.90000000000003,-14.8,14.3
93,2089.0,False,337.40000000000003,-15.0,11.200000000000001
94,2107.0,False,337.8,-15.0,9.0
95,2122.0,False,337.5,-14.3,7.800000000000001
96,2140.0,False,337.1,-13.8,7.300000000000001
97,2156.0,False,336.0,-12.700000000000001,6.4
98,2172.0,False,334.6,-11.600000000000001,5.5
99,2189.0,False,333.40000000000003,-10.600000000000001,4.7
100,2206.0,False,332.70000000000005,-9.8,3.9000000000000004
101,2223.0,False,332.20000000000005,-9.200000000000001,2.8000000000000003
102,2239.0,False,332.0,-8.9,2.1
103,2256.0,False,331.40000000000003,-8.6,0.6000000000000001
104,2272.0,False,331.0,-8.1,-0.7000000000000001
105,2290.0,False,330.70000000000005,-7.5,-1.3
106,2306.0,False,330.70000000000005,-6.9,-1.3
107,2323.0,False,330.70000000000005,-6.300000000000001,-1.3
108,2339.0,False,330.8,-6.0,-1.3
109,2355.0,False,330.70000000000005,-5.4,-1.7000000000000002
110,2372.0,False,330.70000000000005,-5.1000000000000005,-2.5
111,2389.0,False,330.70000000000005,-5.1000000000000005,-3.3000000000000003
112,2407.0,False,330.90000000000003,-5.300000000000001,-4.3
113,2422.0,False,331.0,-5.4,-4.9
114,2439.0,False,331.1,-5.0,-6.7
115,2456.0,False,331.0,-4.3,-9.0
116,2472.0,False,330.70000000000005,-3.9000000000000004,-10.3
117,2489.0,False,330.40000000000003,-3.9000000000000004,-10.9
118,2507.0,False,330.6,-3.9000000000000004,-11.3
119,2523.0,False,330.90000000000003,-3.9000000000000004,-11.100000000000001
120,2539.0,False,331.0,-3.9000000000000004,-10.3
121,2556.0,False,331.1,-3.8000000000000003,-9.5
122,2572.0,False,330.90000000000003,-3.5,-8.9
123,2589.0,False,330.70000000000005,-3.1,-9.0
124,2610.0,False,330.6,-3.0,-9.3
125,2622.0,False,330.70000000000005,-3.1,-9.600000000000001
126,2639.0,False,331.0,-3.4000000000000004,-10.0
127,2656.0,False,331.40000000000003,-3.6,-10.3
128,2672.0,False,331.90000000000003,-3.4000000000000004,-10.5
