,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,189.0,0.0,-0.1,0.2,0.30000000000000004,1.0,10.0,-2.9,0.0,0.6000000000000001,16
1,207.0,-0.1,0.0,0.30000000000000004,0.30000000000000004,1.0,10.100000000000001,-2.7,1.3,1.0,16
2,222.0,0.0,0.0,0.2,0.30000000000000004,1.0,9.9,-0.4,2.9,1.0,16
3,239.0,0.0,0.0,-0.1,0.30000000000000004,1.0,9.600000000000001,2.6,2.0,0.5,16
4,256.0,0.0,0.0,-0.1,0.4,1.1,9.600000000000001,3.6000000000000005,0.5,0.0,16
5,273.0,0.0,0.0,-0.2,0.30000000000000004,1.0,9.600000000000001,3.7000000000000006,-1.0,-0.5,16
6,289.0,0.0,0.0,-0.1,0.4,1.0,9.700000000000001,1.2000000000000002,-0.4,-0.1,16
7,306.0,0.0,0.0,-0.1,0.4,1.0,9.700000000000001,-2.3,0.6000000000000001,0.30000000000000004,16
8,324.0,0.0,0.0,-0.1,0.4,1.0,9.700000000000001,-5.500000000000001,0.4,0.30000000000000004,16
9,340.0,0.0,0.0,0.1,0.4,1.0,9.8,-6.300000000000001,0.2,0.30000000000000004,16
10,357.0,0.0,0.0,0.2,0.30000000000000004,1.0,9.9,-4.6,1.5,1.3,16
11,374.0,0.1,0.0,0.1,0.4,1.0,9.9,-3.0,1.0,1.4,16
12,389.0,0.1,0.1,0.1,0.4,1.1,9.9,1.4,-0.30000000000000004,0.9000000000000001,16
13,406.0,0.1,0.1,0.2,0.4,1.1,9.9,4.5,-0.6000000000000001,-0.2,16
14,426.0,0.0,0.0,0.1,0.4,1.0,9.8,5.1000000000000005,0.5,-0.8,16
15,439.0,0.0,0.0,0.1,0.30000000000000004,1.0,9.700000000000001,4.300000000000001,0.30000000000000004,-0.5,16
16,456.0,0.0,0.0,-0.1,0.2,1.0,9.700000000000001,1.1,-1.2000000000000002,0.1,16
17,472.0,-0.2,-0.1,0.0,0.2,0.8,9.600000000000001,-2.1,-0.2,1.0,16
18,490.0,-0.1,-0.1,-0.1,0.30000000000000004,1.0,9.8,-4.6,-2.2,2.2,16
19,508.0,0.0,0.1,0.1,0.4,1.1,9.9,-4.6,0.5,1.4,16
20,523.0,0.1,0.1,0.1,0.30000000000000004,1.0,9.9,-2.8,0.4,-0.1,16
21,539.0,0.0,0.0,0.1,0.30000000000000004,1.0,9.8,-1.4,0.1,0.2,16
22,557.0,0.0,0.1,0.1,0.4,1.0,9.8,1.0,-1.0,1.1,16
23,573.0,0.1,0.1,0.1,0.4,1.1,9.9,1.9,-0.9000000000000001,0.5,16
24,589.0,0.0,0.0,0.0,0.4,1.0,9.8,1.4,0.6000000000000001,0.4,16
25,606.0,0.0,0.0,0.0,0.30000000000000004,1.0,9.700000000000001,-0.1,0.4,0.6000000000000001,16
