,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,102.0,1,,,,-269.0,-269.0
1,5639.0,1,,,,-269.0,4731.0
2,6120.0,2,,,,-269.0,5731.0
3,6660.0,3,,,,-269.0,5731.0
4,7143.0,4,,,,-269.0,6731.0
5,7700.0,5,,,,-269.0,6731.0
6,8099.0,6,,,,-269.0,7731.0
7,8621.0,7,,,,-269.0,7731.0
8,9082.0,8,,,,-269.0,8731.0
9,9680.0,9,,,,-269.0,8731.0
10,10080.0,10,,,,-269.0,9731.0
11,10619.0,11,,,,-269.0,9731.0
12,11138.0,12,,,,-269.0,10731.0
13,11718.0,13,,,,-269.0,10731.0
14,12220.0,14,,,,-269.0,11731.0
15,12778.0,15,,,,-269.0,12731.0
16,13201.0,16,,,,-269.0,12731.0
17,13740.0,17,,,,-269.0,13731.0
18,14200.0,18,,,,-269.0,13731.0
19,14798.0,19,,,,-269.0,14731.0
20,15301.0,20,,,,-269.0,14731.0
21,16000.0,21,,,,-269.0,15731.0
22,16939.0,23,,,,-269.0,16731.0
23,17842.0,25,,,,-269.0,17731.0
24,18350.0,26,,,,-269.0,17731.0
25,18980.0,27,,,,-269.0,18731.0
26,19498.0,28,,,,-269.0,18731.0
27,20059.0,29,,,,-269.0,19731.0
28,20618.0,30,,,,-269.0,19731.0
29,21283.0,31,,,,-269.0,20731.0
30,21799.0,32,,,,-269.0,21731.0
31,22379.0,33,,,,-269.0,21731.0
32,22868.0,34,,,,-269.0,22731.0
33,23475.0,35,,,,-269.0,22731.0
34,23925.0,36,,,,-269.0,23731.0
35,24579.0,37,,,,-269.0,23731.0
36,25083.0,38,,,,-269.0,24731.0
37,25641.0,39,,,,-269.0,24731.0
38,26198.0,40,,,,-269.0,25731.0
39,26745.0,41,,,,-269.0,26731.0
40,27219.0,42,,,,-269.0,26731.0
41,27761.0,43,,,,-269.0,27731.0
42,28338.0,44,,,,-269.0,27731.0
43,28959.0,45,,,,-269.0,28731.0
44,29585.0,46,,,,-269.0,28731.0
45,30159.0,47,,,,-269.0,29731.0
46,30919.0,48,,,,-269.0,30731.0
47,31620.0,49,,,,-269.0,30731.0
48,32158.0,50,,,,-269.0,31731.0
49,32741.0,51,,,,-269.0,32731.0
50,33284.0,52,,,,-269.0,32731.0
51,33865.0,53,,,,-269.0,33731.0
52,34423.0,54,,,,-269.0,33731.0
53,34999.0,55,,,,-269.0,34731.0
54,35497.0,56,,,,-269.0,34731.0
55,36059.0,57,,,,-269.0,35731.0
56,36523.0,58,,,,-269.0,35731.0
57,37160.0,59,,,,-269.0,36731.0
58,37598.0,60,,,,-269.0,36731.0
59,38137.0,61,,,,-269.0,37731.0
60,38537.0,62,,,,-269.0,37731.0
61,39156.0,63,,,,-269.0,38731.0
62,40127.0,65,,,,-269.0,39731.0
63,40598.0,66,,,,-269.0,39731.0
64,41138.0,67,,,,-269.0,40731.0
65,41639.0,68,,,,-269.0,40731.0
66,42196.0,69,,,,-269.0,41731.0
67,42680.0,70,,,,-269.0,41731.0
68,43244.0,71,,,,-269.0,42731.0
69,43646.0,72,,,,-269.0,42731.0
70,44241.0,73,,,,-269.0,43731.0
71,44716.0,74,,,,-269.0,43731.0
72,45282.0,75,,,,-269.0,44731.0
73,45736.0,76,,,,-269.0,45731.0
74,46315.0,77,,,,-269.0,45731.0
75,46858.0,78,,,,-269.0,46731.0
76,47396.0,79,,,,-269.0,46731.0
77,47897.0,80,,,,-269.0,47731.0
78,48480.0,81,,,,-269.0,47731.0
79,48935.0,82,,,,-269.0,48731.0
80,49502.0,83,,,,-269.0,48731.0
81,49956.0,84,,,,-269.0,49731.0
82,50562.0,85,,,,-269.0,49731.0
83,51062.0,86,,,,-269.0,50731.0
84,51682.0,87,,,,-269.0,50731.0
85,52658.0,89,,,,-269.0,51731.0
86,53100.0,90,,,,-269.0,52731.0
87,53637.0,91,,,,-269.0,52731.0
88,54136.0,92,,,,-269.0,53731.0
89,54742.0,93,,,,-269.0,54731.0
90,55236.0,94,,,,-269.0,54731.0
91,55795.0,95,,,,-269.0,55731.0
92,56196.0,96,,,,-269.0,55731.0
93,56758.0,97,,,,-269.0,56731.0
94,57303.0,98,,,,-269.0,56731.0
95,57876.0,99,,,,-269.0,57731.0
96,58281.0,100,,,,-269.0,57731.0
97,58897.0,101,,,,-269.0,58731.0
98,59299.0,102,,,,-269.0,58731.0
99,60085.0,103,,,,-269.0,59731.0
100,60595.0,104,,,,-269.0,59731.0
101,61236.0,105,,,,-269.0,60731.0
102,62136.0,107,,,,-269.0,61731.0
103,62594.0,108,,,,-269.0,61731.0
104,63219.0,109,,,,-269.0,62731.0
105,64155.0,111,,,,-269.0,63731.0
106,64615.0,112,,,,-269.0,63731.0
107,65263.0,113,,,,-269.0,64731.0
108,65698.0,114,,,,-269.0,64731.0
109,66275.0,115,,,,-269.0,65731.0
110,66668.0,116,,,,-269.0,65731.0
111,67259.0,117,,,,-269.0,66731.0
112,67718.0,118,,,,-269.0,66731.0
113,68338.0,119,,,,-269.0,67731.0
114,68774.0,120,,,,-269.0,68731.0
115,69377.0,121,,,,-269.0,68731.0
116,69796.0,122,,,,-269.0,69731.0
117,70338.0,123,,,,-269.0,69731.0
118,71317.0,125,,,,-269.0,70731.0
119,71751.0,126,,,,-269.0,71731.0
120,72294.0,127,,,,-269.0,71731.0
121,72757.0,128,,,,-269.0,72731.0
122,73358.0,129,,,,-269.0,72731.0
123,73776.0,130,,,,-269.0,73731.0
124,74356.0,131,,,,-269.0,73731.0
125,74811.0,132,,,,-269.0,74731.0
126,75374.0,133,,,,-269.0,74731.0
127,76412.0,135,,,,-269.0,75731.0
128,76871.0,136,,,,-269.0,76731.0
129,77476.0,137,,,,-269.0,76731.0
130,77934.0,138,,,,-269.0,77731.0
131,78437.0,139,,,,-269.0,77731.0
132,78893.0,140,,,,-269.0,78731.0
133,79473.0,141,,,,-269.0,78731.0
134,79914.0,142,,,,-269.0,79731.0
135,80448.0,143,,,,-269.0,79731.0
136,81396.0,145,,,,-269.0,80731.0
137,81855.0,146,,,,-269.0,81731.0
138,82433.0,147,,,,-269.0,81731.0
139,82959.0,148,,,,-269.0,82731.0
140,83573.0,149,,,,-269.0,82731.0
141,84059.0,150,,,,-269.0,83731.0
142,84592.0,151,,,,-269.0,83731.0
143,85019.0,152,,,,-269.0,84731.0
144,85672.0,153,,,,-269.0,84731.0
145,86731.0,155,,,,-269.0,85731.0
146,87434.0,156,,,,-269.0,86731.0
147,87974.0,157,,,,-269.0,87731.0
148,88538.0,158,,,,-269.0,87731.0
149,88974.0,159,,,,-269.0,88731.0
150,89514.0,160,,,,-269.0,88731.0
151,89973.0,161,,,,-269.0,89731.0
152,90533.0,162,,,,-269.0,89731.0
153,90975.0,163,,,,-269.0,90731.0
154,91600.0,164,,,,-269.0,90731.0
155,92074.0,165,,,,-269.0,91731.0
156,92593.0,166,,,,-269.0,91731.0
157,93118.0,167,,,,-269.0,92731.0
158,93715.0,168,,,,-269.0,92731.0
159,94241.0,169,,,,-269.0,93731.0
160,94738.0,170,,,,-269.0,93731.0
161,95262.0,171,,,,-269.0,94731.0
162,95820.0,172,,,,-269.0,95731.0
163,96310.0,173,,,,-269.0,95731.0
164,96852.0,174,,,,-269.0,96731.0
165,97234.0,175,,,,-269.0,96731.0
166,97783.0,176,,,,-269.0,97731.0
167,98874.0,178,,,,-269.0,98731.0
168,99356.0,179,,,,-269.0,98731.0
169,99974.0,180,,,,-269.0,99731.0
170,100475.0,181,,,,-269.0,99731.0
171,100974.0,182,,,,-269.0,100731.0
172,101450.0,183,,,,-269.0,100731.0
173,101972.0,184,,,,-269.0,101731.0
174,102511.0,185,,,,-269.0,101731.0
175,103083.0,186,,,,-269.0,102731.0
176,103654.0,187,,,,-269.0,102731.0
177,104178.0,188,,,,-269.0,103731.0
178,104731.0,189,,,,-269.0,103731.0
179,105237.0,190,,,,-269.0,104731.0
180,105774.0,191,,,,-269.0,105731.0
181,106353.0,192,,,,-269.0,105731.0
182,106915.0,193,,,,-269.0,106731.0
183,107491.0,194,,,,-269.0,106731.0
184,108069.0,195,,,,-269.0,107731.0
185,108692.0,196,,,,-269.0,107731.0
186,109714.0,198,,,,-269.0,108731.0
187,110214.0,199,,,,-269.0,109731.0
188,110812.0,200,,,,-269.0,110731.0
189,111333.0,201,,,,-269.0,110731.0
190,111892.0,202,,,,-269.0,111731.0
191,112410.0,203,,,,-269.0,111731.0
192,112950.0,204,,,,-269.0,112731.0
193,113453.0,205,,,,-269.0,112731.0
194,114130.0,206,,,,-269.0,113731.0
195,114558.0,207,,,,-269.0,113731.0
196,115192.0,208,,,,-269.0,114731.0
197,115698.0,209,,,,-269.0,114731.0
198,116193.0,210,,,,-269.0,115731.0
199,116765.0,211,,,,-269.0,116731.0
200,117257.0,212,,,,-269.0,116731.0
201,117751.0,213,,,,-269.0,117731.0
202,118332.0,214,,,,-269.0,117731.0
203,118871.0,215,,,,-269.0,118731.0
204,119372.0,216,,,,-269.0,118731.0
205,119892.0,217,,,,-269.0,119731.0
206,120431.0,218,,,,-269.0,119731.0
207,120932.0,219,,,,-269.0,120731.0
208,121409.0,220,,,,-269.0,120731.0
209,121915.0,221,,,,-269.0,121731.0
210,122409.0,222,,,,-269.0,121731.0
211,122829.0,223,,,,-269.0,122731.0
212,123371.0,224,,,,-269.0,122731.0
213,123830.0,225,,,,-269.0,123731.0
214,124330.0,226,,,,-269.0,123731.0
215,124832.0,227,,,,-269.0,124731.0
216,125336.0,228,,,,-269.0,124731.0
217,125791.0,229,,,,-269.0,125731.0
218,126291.0,230,,,,-269.0,125731.0
219,126809.0,231,,,,-269.0,126731.0
220,127311.0,232,,,,-269.0,126731.0
221,127754.0,233,,,,-269.0,127731.0
222,128310.0,234,,,,-269.0,127731.0
223,128832.0,235,,,,-269.0,128731.0
224,129372.0,236,,,,-269.0,128731.0
225,129871.0,237,,,,-269.0,129731.0
226,130389.0,238,,,,-269.0,129731.0
227,130871.0,239,,,,-269.0,130731.0
228,131389.0,240,,,,-269.0,130731.0
229,131969.0,241,,,,-269.0,131731.0
230,132547.0,242,,,,-269.0,131731.0
231,133128.0,243,,,,-269.0,132731.0
232,133774.0,244,,,,-269.0,133731.0
233,134370.0,245,,,,-269.0,133731.0
234,134917.0,246,,,,-269.0,134731.0
235,135471.0,247,,,,-269.0,134731.0
236,136041.0,248,,,,-269.0,135731.0
237,136569.0,249,,,,-269.0,135731.0
238,137131.0,250,,,,-269.0,136731.0
239,137709.0,251,,,,-269.0,136731.0
240,138168.0,252,,,,-269.0,137731.0
241,138749.0,253,,,,-269.0,138731.0
242,139271.0,254,,,,-269.0,138731.0
243,139815.0,255,,,,-269.0,139731.0
244,140348.0,256,,,,-269.0,139731.0
245,140828.0,257,,,,-269.0,140731.0
246,141288.0,258,,,,-269.0,140731.0
247,141848.0,259,,,,-269.0,141731.0
248,142408.0,260,,,,-269.0,141731.0
249,142870.0,261,,,,-269.0,142731.0
250,143407.0,262,,,,-269.0,142731.0
251,143910.0,263,,,,-269.0,143731.0
252,144491.0,264,,,,-269.0,143731.0
253,145010.0,265,,,,-269.0,144731.0
254,145529.0,266,,,,-269.0,144731.0
255,146008.0,267,,,,-269.0,145731.0
256,146534.0,268,,,,-269.0,145731.0
257,147008.0,269,,,,-269.0,146731.0
258,147499.0,270,,,,-269.0,146731.0
259,148028.0,271,,,,-269.0,147731.0
260,148529.0,272,,,,-269.0,147731.0
261,149027.0,273,,,,-269.0,148731.0
262,149555.0,274,,,,-269.0,148731.0
263,150015.0,275,,,,-269.0,149731.0
264,150509.0,276,,,,-269.0,149731.0
265,151010.0,277,,,,-269.0,150731.0
266,151547.0,278,,,,-269.0,150731.0
267,152049.0,279,,,,-269.0,151731.0
268,152572.0,280,,,,-269.0,151731.0
269,153188.0,281,,,,-269.0,152731.0
270,153729.0,282,,,,-269.0,152731.0
271,154326.0,283,,,,-269.0,153731.0
272,154954.0,284,,,,-269.0,154731.0
273,155547.0,285,,,,-269.0,154731.0
274,156089.0,286,,,,-269.0,155731.0
275,156654.0,287,,,,-269.0,155731.0
276,157187.0,288,,,,-269.0,156731.0
277,157731.0,289,,,,-269.0,156731.0
278,158308.0,290,,,,-269.0,157731.0
279,158881.0,291,,,,-269.0,158731.0
280,159428.0,292,,,,-269.0,158731.0
281,159991.0,293,,,,-269.0,159731.0
282,160507.0,294,,,,-269.0,159731.0
283,161010.0,295,,,,-269.0,160731.0
284,161547.0,296,,,,-269.0,160731.0
285,162128.0,297,,,,-269.0,161731.0
286,162669.0,298,,,,-269.0,161731.0
287,163208.0,299,,,,-269.0,162731.0
288,163772.0,300,,,,-269.0,163731.0
289,164308.0,301,,,,-269.0,163731.0
290,164870.0,302,,,,-269.0,164731.0
291,165387.0,303,,,,-269.0,164731.0
292,165948.0,304,,,,-269.0,165731.0
293,166469.0,305,,,,-269.0,165731.0
294,166967.0,306,,,,-269.0,166731.0
295,167509.0,307,,,,-269.0,166731.0
296,168032.0,308,,,,-269.0,167731.0
297,168555.0,309,,,,-269.0,167731.0
298,169086.0,310,,,,-269.0,168731.0
299,169627.0,311,,,,-269.0,168731.0
300,170168.0,312,,,,-269.0,169731.0
301,170667.0,313,,,,-269.0,169731.0
302,171167.0,314,,,,-269.0,170731.0
303,171670.0,315,,,,-269.0,170731.0
304,172207.0,316,,,,-269.0,171731.0
305,172707.0,317,,,,-269.0,171731.0
306,173207.0,318,,,,-269.0,172731.0
307,173689.0,319,,,,-269.0,172731.0
308,174148.0,320,,,,-269.0,173731.0
309,174651.0,321,,,,-269.0,173731.0
310,175156.0,322,,,,-269.0,174731.0
311,175647.0,323,,,,-269.0,174731.0
312,176180.0,324,,,,-269.0,175731.0
313,176670.0,325,,,,-269.0,175731.0
314,177170.0,326,,,,-269.0,176731.0
315,177753.0,327,,,,-269.0,177731.0
316,178253.0,328,,,,-269.0,177731.0
317,178746.0,329,,,,-269.0,178731.0
318,179261.0,330,,,,-269.0,178731.0
319,179758.0,331,,,,-269.0,179731.0
320,180229.0,332,,,,-269.0,179731.0
321,180706.0,333,,,,-269.0,179731.0
322,181167.0,334,,,,-269.0,180731.0
323,181669.0,335,,,,-269.0,180731.0
324,182167.0,336,,,,-269.0,181731.0
325,182675.0,337,,,,-269.0,181731.0
326,183025.0,338,,,,-269.0,182731.0
327,183473.0,339,,,,-269.0,182731.0
328,183969.0,340,,,,-269.0,183731.0
329,184471.0,341,,,,-269.0,183731.0
330,184972.0,342,,,,-269.0,184731.0
331,185470.0,343,,,,-269.0,184731.0
332,185954.0,344,,,,-269.0,185731.0
333,186429.0,345,,,,-269.0,185731.0
334,186910.0,346,,,,-269.0,186731.0
