,ms,abs,alpha,beta,gamma
0,153.0,False,0.0,0.0,0.0
1,170.0,False,359.8,0.4,2.4000000000000004
2,186.0,False,359.6,0.2,2.4000000000000004
3,203.0,False,359.5,0.1,2.4000000000000004
4,219.0,False,359.40000000000003,0.1,2.6
5,236.0,False,359.3,-0.1,2.7
6,253.0,False,359.3,-0.2,2.7
7,269.0,False,359.3,-0.5,2.8000000000000003
8,286.0,False,359.3,-0.8,2.7
9,303.0,False,359.3,-1.0,2.7
10,336.0,False,359.40000000000003,-1.1,2.8000000000000003
11,353.0,False,359.40000000000003,-1.2000000000000002,3.0
12,386.0,False,359.40000000000003,-1.3,3.1
13,436.0,False,359.6,-1.2000000000000002,3.1
14,453.0,False,359.6,-1.1,3.1
15,470.0,False,359.70000000000005,-1.1,3.3000000000000003
16,486.0,False,359.8,-1.2000000000000002,3.4000000000000004
17,503.0,False,359.90000000000003,-1.2000000000000002,3.6
18,519.0,False,360.0,-1.2000000000000002,3.7
19,536.0,False,0.0,-1.2000000000000002,3.7
20,553.0,False,0.1,-1.2000000000000002,3.7
21,570.0,False,0.2,-1.2000000000000002,3.8000000000000003
22,586.0,False,0.30000000000000004,-1.2000000000000002,3.7
23,603.0,False,0.4,-1.1,3.7
24,619.0,False,0.4,-1.0,3.6
25,653.0,False,0.5,-0.7000000000000001,3.7
26,669.0,False,0.5,-0.4,3.7
27,686.0,False,0.5,-0.30000000000000004,3.8000000000000003
28,703.0,False,0.5,-0.1,3.8000000000000003
29,720.0,False,0.6000000000000001,0.0,4.0
30,736.0,False,0.7000000000000001,0.2,4.1000000000000005
31,769.0,False,0.8,0.4,4.2
32,786.0,False,0.8,0.7000000000000001,4.2
33,819.0,False,0.9,1.1,4.2
34,836.0,False,0.9,1.4000000000000001,4.1000000000000005
35,869.0,False,0.9,1.7000000000000002,3.9000000000000004
36,886.0,False,0.9,1.8,3.8000000000000003
37,903.0,False,0.8,1.9000000000000001,3.6
38,919.0,False,0.8,1.9000000000000001,3.4000000000000004
39,936.0,False,0.6000000000000001,2.0,3.2
40,953.0,False,0.30000000000000004,2.2,2.8000000000000003
41,969.0,False,0.2,2.3000000000000003,2.7
42,986.0,False,359.8,2.6,2.3000000000000003
43,1003.0,False,359.3,2.9000000000000004,2.0
44,1019.0,False,359.1,3.0,1.9000000000000001
