,ms,abs,alpha,beta,gamma
0,70.0,False,14.5,25.1,-1.6
1,89.0,False,14.3,24.3,-1.0
2,117.0,False,14.4,24.0,-1.0
3,136.0,False,14.200000000000001,23.900000000000002,-0.6000000000000001
4,152.0,False,14.100000000000001,23.900000000000002,-0.30000000000000004
5,169.0,False,14.100000000000001,23.700000000000003,-0.2
6,185.0,False,14.100000000000001,23.400000000000002,-0.2
7,202.0,False,14.100000000000001,22.900000000000002,-0.2
8,218.0,False,14.0,22.8,0.1
9,235.0,False,14.0,22.900000000000002,0.1
10,252.0,False,14.100000000000001,23.200000000000003,-0.1
11,268.0,False,14.4,23.400000000000002,-0.6000000000000001
12,285.0,False,14.5,23.400000000000002,-0.8
13,301.0,False,14.5,23.3,-0.7000000000000001
14,318.0,False,14.4,23.200000000000003,-0.5
15,335.0,False,14.3,23.200000000000003,-0.2
16,352.0,False,14.5,23.3,-0.4
17,369.0,False,14.600000000000001,23.400000000000002,-0.7000000000000001
18,385.0,False,14.700000000000001,23.700000000000003,-1.0
19,452.0,False,14.700000000000001,23.8,-1.1
20,485.0,False,14.700000000000001,23.8,-1.0
21,503.0,False,14.600000000000001,23.700000000000003,-0.8
22,519.0,False,14.5,23.700000000000003,-0.8
23,552.0,False,14.3,23.700000000000003,-0.9
24,585.0,False,14.200000000000001,23.6,-0.7000000000000001
25,601.0,False,14.3,23.5,-0.6000000000000001
26,635.0,False,14.3,23.3,-0.6000000000000001
27,668.0,False,14.3,23.200000000000003,-0.4
28,685.0,False,14.3,23.1,-0.30000000000000004
29,702.0,False,14.200000000000001,23.1,-0.2
30,718.0,False,14.3,23.1,-0.4
31,735.0,False,14.3,23.200000000000003,-0.5
32,752.0,False,14.4,23.3,-0.6000000000000001
33,785.0,False,14.5,23.200000000000003,-0.5
34,801.0,False,14.600000000000001,23.200000000000003,-0.4
35,834.0,False,14.8,23.1,-0.5
36,852.0,False,14.9,23.1,-0.6000000000000001
37,884.0,False,15.100000000000001,23.200000000000003,-0.5
38,901.0,False,15.100000000000001,23.1,-0.4
39,918.0,False,15.200000000000001,23.0,-0.30000000000000004
40,951.0,False,15.4,23.0,-0.5
41,968.0,False,15.5,23.0,-0.6000000000000001
42,1002.0,False,15.600000000000001,23.0,-0.8
43,1024.0,False,15.8,22.900000000000002,-0.9
44,1034.0,False,15.9,22.8,-1.0
45,1054.0,False,15.9,22.700000000000003,-1.1
46,1101.0,False,15.8,22.6,-1.0
47,1119.0,False,15.9,22.6,-1.1
48,1135.0,False,16.0,22.6,-1.2000000000000002
49,1155.0,False,16.2,22.5,-1.2000000000000002
50,1169.0,False,16.400000000000002,22.3,-1.2000000000000002
51,1202.0,False,16.8,21.900000000000002,-1.1
52,1218.0,False,16.900000000000002,21.900000000000002,-1.1
53,1238.0,False,17.1,21.700000000000003,-1.1
54,1254.0,False,17.400000000000002,21.6,-1.2000000000000002
55,1269.0,False,17.8,21.5,-1.5
56,1285.0,False,18.1,21.400000000000002,-1.6
57,1302.0,False,18.5,21.200000000000003,-1.7000000000000002
58,1318.0,False,19.0,20.900000000000002,-1.8
59,1337.0,False,19.200000000000003,20.8,-1.9000000000000001
60,1356.0,False,19.6,20.700000000000003,-2.0
61,1368.0,False,19.900000000000002,20.6,-2.1
62,1385.0,False,20.3,20.3,-2.2
63,1401.0,False,20.8,20.200000000000003,-2.2
64,1419.0,False,21.3,20.0,-2.4000000000000004
65,1437.0,False,21.6,19.900000000000002,-2.5
66,1451.0,False,21.8,21.0,-1.8
67,1469.0,False,22.3,21.1,-1.8
68,1484.0,False,22.5,21.0,-1.9000000000000001
69,1501.0,False,23.0,20.8,-2.1
70,1519.0,False,23.6,20.700000000000003,-2.3000000000000003
71,1537.0,False,23.8,20.6,-2.5
72,1553.0,False,24.3,20.3,-2.6
73,1569.0,False,24.8,20.0,-2.7
74,1585.0,False,25.1,19.8,-2.8000000000000003
75,1601.0,False,25.6,19.400000000000002,-2.9000000000000004
76,1618.0,False,26.1,18.900000000000002,-3.2
77,1635.0,False,26.3,18.7,-3.4000000000000004
78,1651.0,False,26.8,18.2,-3.8000000000000003
79,1669.0,False,27.3,17.7,-4.2
80,1684.0,False,27.6,17.5,-4.4
81,1702.0,False,28.1,17.2,-5.0
82,1718.0,False,28.8,16.900000000000002,-5.5
83,1736.0,False,29.1,16.7,-5.800000000000001
84,1751.0,False,29.700000000000003,16.3,-6.2
85,1770.0,False,30.400000000000002,15.9,-6.7
86,1784.0,False,30.700000000000003,15.700000000000001,-7.0
87,1802.0,False,31.3,15.5,-7.800000000000001
88,1821.0,False,31.900000000000002,15.100000000000001,-8.6
