,ms,accelX,accelY,accelZ,accelWithGX,accelWithGY,accelWithGZ,rotRateAlpha,rotRateBeta,rotRateGamma,interval
0,70.0,0.30000000000000004,3.6,-0.6000000000000001,-0.1,3.8000000000000003,9.200000000000001,-12.5,12.8,0.0,16
1,87.0,0.30000000000000004,3.8000000000000003,-0.5,0.1,4.0,9.200000000000001,-7.0,6.600000000000001,3.1,16
2,106.0,0.6000000000000001,3.8000000000000003,-0.6000000000000001,0.1,4.0,9.1,-2.5,-2.9,-1.0,16
3,117.0,0.5,3.9000000000000004,-0.7000000000000001,0.0,4.0,9.0,-2.6,-3.1,-1.5,16
4,135.0,0.30000000000000004,3.9000000000000004,-0.8,-0.1,4.0,9.0,-6.4,2.2,1.2000000000000002,16
5,151.0,0.4,3.8000000000000003,-0.6000000000000001,0.0,4.0,9.200000000000001,-7.9,3.7000000000000006,1.3,16
6,168.0,0.4,3.8000000000000003,-0.4,0.0,3.9000000000000004,9.4,-6.2,2.3,1.0,16
7,184.0,0.5,3.6,-0.2,0.1,3.8000000000000003,9.600000000000001,0.6000000000000001,-1.3,0.2,16
8,201.0,0.30000000000000004,3.6,-0.5,-0.1,3.8000000000000003,9.3,5.0,-2.4000000000000004,0.5,16
9,217.0,0.30000000000000004,3.7,-0.6000000000000001,0.0,3.9000000000000004,9.1,6.600000000000001,-4.0,2.0,16
10,234.0,0.4,3.8000000000000003,-0.8,0.0,4.0,9.0,5.2,-5.4,4.4,16
11,251.0,0.6000000000000001,3.8000000000000003,-0.8,0.2,4.0,9.0,0.5,-1.3,4.800000000000001,16
12,267.0,0.6000000000000001,3.3000000000000003,-0.6000000000000001,0.30000000000000004,4.1000000000000005,9.200000000000001,-1.0,-0.4,4.2,16
13,284.0,0.5,2.3000000000000003,-0.4,0.2,4.0,9.200000000000001,1.6,-3.2,1.4,16
14,301.0,-0.1,1.1,-0.2,-0.1,3.8000000000000003,9.200000000000001,4.1,-4.5,1.5,16
15,317.0,-0.1,0.7000000000000001,-0.1,-0.1,3.9000000000000004,9.200000000000001,4.5,-2.4000000000000004,4.0,16
16,334.0,0.1,0.30000000000000004,0.0,0.1,3.9000000000000004,9.1,4.300000000000001,-2.8,6.9,16
17,351.0,0.30000000000000004,0.30000000000000004,-0.1,0.30000000000000004,4.0,9.0,5.2,-8.100000000000001,4.7,16
18,367.0,0.30000000000000004,0.30000000000000004,-0.2,0.4,4.1000000000000005,8.9,4.4,-6.9,2.9,16
19,384.0,0.1,0.2,-0.30000000000000004,0.2,4.1000000000000005,8.6,-0.6000000000000001,-0.5,0.6000000000000001,16
20,401.0,0.0,0.1,-0.1,0.2,4.0,8.9,-4.800000000000001,1.5,-0.2,16
21,417.0,0.0,0.1,-0.1,0.1,3.9000000000000004,9.200000000000001,0.5,-2.6,-0.5,16
22,434.0,0.0,0.1,0.2,0.2,4.0,9.200000000000001,3.2,-5.2,-0.1,16
23,451.0,0.2,0.1,0.0,0.30000000000000004,4.1000000000000005,9.0,2.2,0.2,-1.1,16
24,467.0,0.2,0.1,0.0,0.2,4.1000000000000005,8.9,-1.1,5.8,-1.9,16
25,484.0,0.1,0.2,0.1,0.2,4.1000000000000005,9.1,-6.300000000000001,8.899999999999999,-2.3,16
26,501.0,0.1,0.2,0.2,0.2,4.1000000000000005,9.1,-3.1,2.5,-4.5,16
27,517.0,0.0,0.30000000000000004,0.0,0.1,4.2,9.0,1.9,-6.500000000000001,-6.0,16
28,534.0,0.1,-0.30000000000000004,-0.1,0.2,3.7,8.9,2.4000000000000004,-8.899999999999999,-6.300000000000001,16
29,551.0,0.1,-0.2,0.0,0.2,3.7,8.9,-0.9000000000000001,-0.30000000000000004,-4.6,16
30,567.0,0.0,-0.1,-0.1,0.1,3.8000000000000003,8.9,-3.8,7.0,-3.2,16
31,584.0,-0.1,-0.2,-0.1,-0.1,3.8000000000000003,9.0,-7.699999999999999,9.0,0.30000000000000004,16
32,601.0,-0.1,-0.1,0.2,0.1,3.8000000000000003,9.3,-5.6,2.3,1.8000000000000003,16
33,617.0,0.2,-0.2,0.4,0.30000000000000004,3.7,9.4,-3.4,0.5,2.4000000000000004,16
34,634.0,0.30000000000000004,0.1,0.1,0.4,4.0,9.200000000000001,-2.0,1.2000000000000002,1.3,16
35,651.0,0.30000000000000004,0.2,0.0,0.4,4.0,9.1,-4.0,6.8,-1.8000000000000003,16
36,667.0,0.1,0.1,0.0,0.2,4.0,9.0,-4.9,9.4,-3.4,16
37,684.0,-0.1,0.2,0.0,-0.30000000000000004,4.0,9.0,-3.9,7.200000000000001,-2.6,16
38,701.0,-0.30000000000000004,0.1,0.0,-0.2,3.9000000000000004,9.200000000000001,1.3,-3.3000000000000007,1.9,16
39,717.0,0.1,0.0,0.2,0.1,3.9000000000000004,9.200000000000001,4.300000000000001,-6.699999999999999,3.4,16
40,734.0,0.1,0.1,0.0,0.2,3.9000000000000004,9.0,5.9,-6.600000000000001,3.2,16
41,751.0,0.0,0.1,-0.2,0.1,3.9000000000000004,8.8,0.0,1.7,2.7,16
42,767.0,0.0,0.1,-0.2,0.0,3.9000000000000004,8.8,-3.3000000000000007,3.7000000000000006,3.2,16
43,784.0,-0.1,0.0,-0.1,0.0,3.9000000000000004,9.0,-6.300000000000001,4.9,4.9,16
44,801.0,-0.1,0.0,0.0,-0.1,3.9000000000000004,9.0,-5.4,1.7,7.200000000000001,16
45,817.0,0.2,0.0,0.2,0.2,3.9000000000000004,9.200000000000001,-4.6,-0.4,8.0,16
46,834.0,0.2,0.1,0.30000000000000004,0.30000000000000004,3.9000000000000004,9.3,-0.7,-0.7,4.2,16
47,851.0,0.1,0.1,0.0,0.1,3.9000000000000004,9.1,0.2,1.6,2.5,16
48,867.0,0.1,0.1,0.0,0.1,4.0,9.0,-1.5,4.4,2.9,16
49,884.0,0.0,0.2,0.0,0.1,4.0,9.0,-6.0,9.8,3.3000000000000007,16
50,901.0,0.0,0.1,0.0,0.0,3.9000000000000004,9.200000000000001,-5.4,6.2,4.1,16
51,917.0,0.0,0.1,0.2,0.1,3.9000000000000004,9.3,-3.2,3.2,5.300000000000001,16
52,934.0,0.1,0.2,0.0,0.2,4.1000000000000005,9.0,0.9000000000000001,-2.4000000000000004,5.4,16
53,951.0,0.0,0.2,-0.2,0.1,4.0,8.8,0.5,-6.2,3.3000000000000007,16
54,967.0,0.0,0.2,-0.2,0.1,4.0,8.8,-1.2000000000000002,-5.7,3.4,16
55,984.0,0.0,0.1,-0.30000000000000004,0.1,3.9000000000000004,8.8,-4.7,-2.3,4.7,16
56,1000.0,-0.1,0.0,-0.30000000000000004,0.1,3.8000000000000003,8.700000000000001,-7.300000000000001,-1.9,7.300000000000001,16
