,ms,abs,alpha,beta,gamma
0,152.0,False,0.0,0.0,0.0
1,168.0,False,88.60000000000001,9.5,8.5
2,218.0,False,88.5,9.5,8.6
3,251.0,False,88.5,9.5,8.700000000000001
4,268.0,False,88.4,9.5,8.6
5,285.0,False,88.4,9.5,8.700000000000001
6,318.0,False,88.30000000000001,9.600000000000001,8.700000000000001
7,351.0,False,88.30000000000001,9.8,8.9
8,368.0,False,88.2,9.8,8.9
9,418.0,False,88.2,9.9,9.200000000000001
10,451.0,False,88.2,10.100000000000001,9.4
11,485.0,False,88.2,10.3,9.4
12,518.0,False,88.30000000000001,10.3,9.5
13,568.0,False,88.4,10.5,9.4
14,585.0,False,88.4,10.600000000000001,9.4
15,634.0,False,88.5,10.8,9.4
16,751.0,False,88.5,11.0,9.4
17,818.0,False,88.4,11.100000000000001,9.3
18,851.0,False,88.30000000000001,11.3,9.3
19,868.0,False,88.2,11.3,9.3
20,1001.0,False,88.0,11.200000000000001,9.4
21,1135.0,False,87.80000000000001,11.3,9.3
22,1184.0,False,87.7,11.4,9.4
23,1351.0,False,87.80000000000001,11.5,9.3
24,1551.0,False,87.80000000000001,11.600000000000001,9.4
25,1618.0,False,88.0,11.600000000000001,9.5
26,1634.0,False,88.0,11.600000000000001,9.600000000000001
27,1651.0,False,88.10000000000001,11.700000000000001,9.600000000000001
28,1684.0,False,88.2,11.600000000000001,9.5
29,1701.0,False,88.30000000000001,11.5,9.5
30,1734.0,False,88.5,11.4,9.5
31,1818.0,False,88.4,11.5,9.3
32,1868.0,False,88.4,11.600000000000001,9.4
33,1951.0,False,88.4,11.8,9.5
34,1971.0,False,88.4,11.9,9.600000000000001
35,2001.0,False,88.5,12.200000000000001,9.700000000000001
36,2018.0,False,88.60000000000001,12.4,9.700000000000001
37,2052.0,False,88.80000000000001,12.8,9.600000000000001
38,2067.0,False,88.9,13.0,9.5
39,2085.0,False,89.0,13.100000000000001,9.4
40,2101.0,False,89.0,13.4,9.5
41,2118.0,False,89.10000000000001,13.700000000000001,9.5
42,2152.0,False,89.30000000000001,14.100000000000001,9.4
43,2170.0,False,89.5,14.4,9.1
44,2202.0,False,89.60000000000001,14.700000000000001,8.6
45,2217.0,False,89.7,14.8,8.3
46,2236.0,False,89.9,15.0,8.0
47,2253.0,False,89.9,15.100000000000001,7.9
48,2268.0,False,90.10000000000001,15.200000000000001,7.7
49,2302.0,False,90.30000000000001,15.4,7.5
50,2317.0,False,90.5,15.5,7.300000000000001
51,2335.0,False,90.60000000000001,15.700000000000001,7.0
52,2369.0,False,90.80000000000001,15.8,6.800000000000001
53,2402.0,False,91.0,15.700000000000001,7.0
54,2417.0,False,91.2,15.700000000000001,7.2
55,2435.0,False,91.5,15.8,7.5
56,2451.0,False,91.7,15.8,7.6000000000000005
57,2469.0,False,92.2,15.8,7.800000000000001
58,2484.0,False,92.80000000000001,15.600000000000001,7.7
59,2502.0,False,93.2,15.600000000000001,7.7
60,2517.0,False,93.9,15.5,7.7
61,2534.0,False,94.60000000000001,15.5,7.6000000000000005
62,2556.0,False,95.4,15.600000000000001,7.6000000000000005
63,2568.0,False,95.7,15.600000000000001,7.6000000000000005
64,2584.0,False,96.5,15.700000000000001,7.800000000000001
65,2602.0,False,96.80000000000001,15.700000000000001,7.9
66,2617.0,False,97.5,15.9,8.3
67,2635.0,False,98.10000000000001,16.1,8.700000000000001
68,2651.0,False,98.4,16.2,8.9
69,2669.0,False,98.9,16.3,9.4
70,2686.0,False,99.4,16.2,9.700000000000001
71,2701.0,False,99.60000000000001,16.2,9.9
