,ms,steps,floorsUp,floorsDown,distance,startDate,endDate
0,11885.0,1,,,10.686874425038695,-517.0,11483.0
1,14440.0,7,,,14.745181168429554,-517.0,13483.0
2,19550.0,11,,,17.450718997977674,-517.0,16483.0
3,22105.0,17,,,21.407568072900176,-517.0,19483.0
4,24686.0,23,,,25.415145982056856,-517.0,21483.0
5,27235.0,27,,,28.08686458785087,-517.0,24483.0
6,29787.0,33,,,32.04371366277337,-517.0,26483.0
7,32345.0,39,,,36.05129157193005,-517.0,29483.0
8,34909.0,43,,,38.68919095490128,-517.0,31483.0
9,37461.0,49,,,42.64604002982378,-517.0,34483.0
10,40019.0,55,,,46.65361793898046,-517.0,36483.0
11,42577.0,59,,,49.29151732195169,-517.0,39483.0
12,45132.0,65,,,53.29909523110837,-517.0,42483.0
13,47688.0,71,,,58.44597752671689,-517.0,44483.0
14,50253.0,75,,,61.730731235817075,-517.0,47483.0
15,52813.0,81,,,62.80878600757569,-517.0,49483.0
16,55371.0,86,,,63.090782606974244,-517.0,52483.0
17,57930.0,91,,,63.093540193513036,-517.0,54483.0
18,60480.0,96,,,64.32910925522447,-517.0,57483.0
19,63041.0,102,,,69.94741517864168,-517.0,59483.0
20,65604.0,106,,,72.54957822430879,-517.0,62483.0
21,68160.0,112,,,77.19011006969959,-517.0,65483.0
22,70716.0,116,,,80.30341348983347,-517.0,67483.0
23,73279.0,122,,,84.99608324002475,-517.0,70483.0
24,75834.0,128,,,89.58242946583778,-517.0,72483.0
25,78398.0,132,,,93.0246208710596,-517.0,75483.0
26,80956.0,138,,,97.56510800123215,-517.0,77483.0
27,83516.0,144,,,102.26766825839877,-517.0,80483.0
28,86073.0,148,,,105.24378886632621,-517.0,83483.0
29,88636.0,154,,,107.89824473205954,-517.0,85483.0
30,91182.0,158,,,107.94100172445178,-517.0,88483.0
31,93748.0,162,,,109.08737153559923,-517.0,90483.0
32,96303.0,166,,,111.17617573589087,-517.0,93483.0
33,98864.0,172,,,116.3199251415208,-517.0,95483.0
34,101422.0,176,,,118.64966516755521,-517.0,98483.0
35,103981.0,182,,,121.97866951208562,-517.0,100483.0
36,106539.0,186,,,125.11361966282129,-517.0,103483.0
37,109100.0,192,,,127.85014590155333,-517.0,106483.0
38,111655.0,198,,,128.80866962578148,-517.0,108483.0
39,114215.0,202,,,132.50506650842726,-517.0,111483.0
40,116772.0,208,,,137.55636633001268,-517.0,113483.0
41,119333.0,212,,,140.68995305150747,-517.0,116483.0
42,121890.0,218,,,145.13645186461508,-517.0,118483.0
43,124448.0,222,,,146.46292623877525,-517.0,121483.0
44,127005.0,228,,,150.2490545231849,-517.0,123483.0
45,129566.0,234,,,154.36803182773292,-517.0,126483.0
46,132126.0,238,,,157.3111099684611,-517.0,129483.0
47,134679.0,244,,,161.8422163138166,-517.0,131483.0
48,137241.0,250,,,166.55420229956508,-517.0,134483.0
49,139799.0,254,,,169.64588020276278,-517.0,136483.0
50,142358.0,260,,,174.8823234187439,-517.0,139483.0
51,144915.0,266,,,179.8480574740097,-517.0,141483.0
52,147476.0,270,,,183.35965818166733,-517.0,144483.0
53,150032.0,276,,,186.62218064814806,-517.0,146483.0
54,152591.0,281,,,188.3534759245813,-517.0,149483.0
55,155150.0,285,,,188.7724115755409,-517.0,152483.0
